Unnamed: 0,project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit,State
444,idan~oauthlib,20130205,8,0,2,0,0,0,0,0,0,10
445,idan~oauthlib,20130206,8,2,3,0,4,3,3,0,6,4
446,idan~oauthlib,20130207,6,1,3,0,0,6,0,0,2,4
452,idan~oauthlib,20130213,2,1,3,0,5,1,1,0,1,11
453,idan~oauthlib,20130214,7,2,4,0,4,3,3,1,5,4
457,idan~oauthlib,20130218,7,1,14,0,3,3,0,0,0,4
458,idan~oauthlib,20130219,3,0,3,0,1,0,0,0,0,10
459,idan~oauthlib,20130220,6,0,4,0,0,4,0,0,0,11
460,idan~oauthlib,20130221,5,0,10,0,2,2,0,0,0,11
461,idan~oauthlib,20130222,1,0,0,0,1,0,1,0,1,10
465,idan~oauthlib,20130226,1,1,1,0,0,1,0,0,0,11
466,idan~oauthlib,20130227,1,0,0,0,0,0,0,0,1,10
467,idan~oauthlib,20130228,0,0,1,0,1,0,1,0,0,10
469,idan~oauthlib,20130302,4,0,1,0,1,0,0,0,0,10
471,idan~oauthlib,20130304,2,0,0,0,1,0,1,0,2,10
472,idan~oauthlib,20130305,1,1,1,0,0,2,0,0,0,11
474,idan~oauthlib,20130307,1,0,0,0,0,1,0,0,0,11
490,idan~oauthlib,20130323,0,0,0,0,1,0,1,0,1,10
492,idan~oauthlib,20130325,14,0,1,0,0,0,0,0,0,10
493,idan~oauthlib,20130326,8,2,16,0,1,3,1,0,1,4
494,idan~oauthlib,20130327,0,0,2,0,0,4,0,0,0,11
495,idan~oauthlib,20130328,3,1,1,0,1,1,1,0,2,11
500,idan~oauthlib,20130402,2,1,2,0,2,1,1,0,1,11
501,idan~oauthlib,20130403,2,0,2,0,1,0,1,0,2,10
502,idan~oauthlib,20130404,1,0,1,0,0,0,0,0,1,10
504,idan~oauthlib,20130406,1,1,1,0,0,1,0,0,0,11
513,idan~oauthlib,20130415,0,0,1,0,1,1,0,0,0,11
514,idan~oauthlib,20130416,2,1,1,0,1,1,1,0,1,11
516,idan~oauthlib,20130418,0,0,4,0,3,1,1,0,1,11
517,idan~oauthlib,20130419,0,0,2,0,0,1,0,0,0,11
524,idan~oauthlib,20130426,0,0,0,0,2,0,1,0,1,10
526,idan~oauthlib,20130428,0,0,0,0,1,0,1,0,1,10
527,idan~oauthlib,20130429,0,0,3,0,0,0,0,0,0,10
528,idan~oauthlib,20130430,0,0,3,0,0,1,0,0,0,11
530,idan~oauthlib,20130502,2,0,4,0,3,0,2,0,2,10
531,idan~oauthlib,20130503,2,0,1,0,0,0,0,0,2,10
533,idan~oauthlib,20130505,2,2,6,0,0,4,0,0,0,11
534,idan~oauthlib,20130506,6,2,2,0,2,2,2,0,4,11
535,idan~oauthlib,20130507,8,1,1,0,2,1,2,0,7,11
537,idan~oauthlib,20130509,1,0,2,0,0,0,0,0,1,10
541,idan~oauthlib,20130513,1,0,0,0,1,0,1,0,2,10
542,idan~oauthlib,20130514,1,1,4,0,0,1,0,0,0,11
544,idan~oauthlib,20130516,2,0,1,0,1,0,1,1,2,10
545,idan~oauthlib,20130517,1,1,1,0,0,1,0,0,0,11
548,idan~oauthlib,20130520,3,0,3,0,0,0,0,0,0,10
549,idan~oauthlib,20130521,2,2,3,0,3,2,1,0,0,11
550,idan~oauthlib,20130522,3,0,1,0,1,1,1,0,7,11
551,idan~oauthlib,20130523,3,1,2,0,3,3,2,0,4,11
552,idan~oauthlib,20130524,7,1,12,0,3,2,2,2,6,4
553,idan~oauthlib,20130525,2,0,6,0,1,0,1,0,2,10
555,idan~oauthlib,20130527,1,0,0,0,1,0,0,1,1,10
556,idan~oauthlib,20130528,4,3,9,0,2,7,2,0,3,4
557,idan~oauthlib,20130529,9,2,12,0,3,8,2,0,7,4
