Unnamed: 0,project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit,State
1096,aio-libs~aioredis,20170525,1,0,0,0,2,0,0,0,0,10
1097,aio-libs~aioredis,20170526,0,0,4,0,1,0,0,0,0,10
1099,aio-libs~aioredis,20170528,0,0,2,0,1,1,1,0,1,11
1102,aio-libs~aioredis,20170531,0,0,4,0,1,1,1,0,1,11
1107,aio-libs~aioredis,20170605,1,0,2,0,1,0,1,0,1,10
1108,aio-libs~aioredis,20170606,0,0,3,0,0,0,0,0,0,10
1109,aio-libs~aioredis,20170607,2,0,4,0,2,0,2,2,6,10
1110,aio-libs~aioredis,20170608,2,1,3,0,1,2,0,4,2,4
1111,aio-libs~aioredis,20170609,2,1,2,0,2,2,2,6,3,4
1112,aio-libs~aioredis,20170610,0,0,2,0,1,1,1,0,1,11
1116,aio-libs~aioredis,20170614,0,0,5,0,1,1,0,5,1,5
1118,aio-libs~aioredis,20170616,0,0,4,0,1,0,1,0,2,10
1123,aio-libs~aioredis,20170621,7,5,7,0,4,8,4,0,10,2
1125,aio-libs~aioredis,20170623,0,0,5,0,0,1,0,0,0,11
1129,aio-libs~aioredis,20170627,1,1,2,0,1,1,1,0,2,11
1131,aio-libs~aioredis,20170629,1,0,5,0,2,1,2,0,3,11
1132,aio-libs~aioredis,20170630,6,3,7,0,3,3,2,0,1,4
1134,aio-libs~aioredis,20170702,1,0,1,0,1,0,1,0,2,10
1135,aio-libs~aioredis,20170703,0,1,1,0,0,1,0,0,0,11
1136,aio-libs~aioredis,20170704,1,0,5,0,2,0,2,1,3,10
1137,aio-libs~aioredis,20170705,0,1,2,0,0,1,0,0,1,11
1138,aio-libs~aioredis,20170706,2,0,3,0,2,0,2,0,3,10
1142,aio-libs~aioredis,20170710,0,0,0,0,0,1,0,0,0,11
1144,aio-libs~aioredis,20170712,0,1,1,0,0,2,0,1,0,5
1149,aio-libs~aioredis,20170717,2,0,3,0,0,0,0,2,2,10
1150,aio-libs~aioredis,20170718,0,0,0,0,1,0,1,0,1,10
1151,aio-libs~aioredis,20170719,0,0,1,0,1,1,1,0,1,11
1152,aio-libs~aioredis,20170720,0,0,6,0,1,0,0,0,0,10
1153,aio-libs~aioredis,20170721,1,0,2,0,1,1,1,0,2,11
1157,aio-libs~aioredis,20170725,2,0,5,0,1,0,1,3,2,10
1159,aio-libs~aioredis,20170727,2,0,4,0,0,0,0,0,2,10
1160,aio-libs~aioredis,20170728,1,0,4,0,3,1,3,0,4,11
1164,aio-libs~aioredis,20170801,0,0,0,0,1,0,1,0,1,10
1167,aio-libs~aioredis,20170804,0,0,2,0,1,1,0,0,0,11
1169,aio-libs~aioredis,20170806,1,0,1,0,0,0,0,0,1,10
1170,aio-libs~aioredis,20170807,3,1,1,0,1,1,1,0,3,11
1172,aio-libs~aioredis,20170809,0,0,3,0,2,2,2,0,2,11
1173,aio-libs~aioredis,20170810,0,0,3,0,1,1,1,0,1,11
1176,aio-libs~aioredis,20170813,0,0,0,0,2,1,2,0,2,11
