Unnamed: 0,project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit,State
4196,pycqa~astroid,20171021,1,0,0,0,0,0,0,0,1,10
4201,pycqa~astroid,20171026,0,0,0,0,1,0,1,0,1,10
4204,pycqa~astroid,20171029,3,0,0,0,1,0,1,0,3,10
4205,pycqa~astroid,20171030,1,0,0,0,1,0,1,0,1,10
4207,pycqa~astroid,20171101,0,0,0,0,1,0,1,0,1,10
4208,pycqa~astroid,20171102,2,1,1,0,0,1,0,6,2,5
4209,pycqa~astroid,20171103,3,0,1,0,1,0,0,2,3,10
4211,pycqa~astroid,20171105,0,1,0,0,1,1,0,0,0,11
4217,pycqa~astroid,20171111,7,1,4,1,0,1,0,3,0,5
4233,pycqa~astroid,20171127,0,0,0,0,2,0,0,0,0,10
4237,pycqa~astroid,20171201,1,0,0,0,1,0,1,0,1,10
4247,pycqa~astroid,20171211,1,1,5,0,1,1,0,5,1,5
4251,pycqa~astroid,20171215,9,1,4,0,2,5,0,0,0,4
4263,pycqa~astroid,20171227,2,0,0,0,0,1,0,0,1,11
4264,pycqa~astroid,20171228,0,0,2,0,2,0,1,2,0,10
4266,pycqa~astroid,20171230,3,0,1,0,2,0,2,0,3,10
4268,pycqa~astroid,20180101,0,2,0,0,0,2,0,0,0,11
4269,pycqa~astroid,20180102,0,0,1,0,0,1,0,0,0,11
4270,pycqa~astroid,20180103,1,1,1,0,0,1,0,0,1,11
4279,pycqa~astroid,20180112,0,0,1,0,0,1,0,0,0,11
