,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,126,aio-libs,aioredis,popravich,2016-05-25 14:54:42,"Rationale:
pytest has powerful fixtures feature. It makes it simplier to write server runner and many other helpers.
Also it alowed to get rid from `_testutil` and `tests`-as-a-package.
It is now possible to run all tests (with as many redis instances as needed).
",start issue,switch from unittest to pytest
1,issue_closed,126,aio-libs,aioredis,popravich,2016-05-26 10:08:40,,closed issue,switch from unittest to pytest
2,pull_request_title,126,aio-libs,aioredis,popravich,2016-05-25 14:54:42,"Rationale:
pytest has powerful fixtures feature. It makes it simplier to write server runner and many other helpers.
Also it alowed to get rid from `_testutil` and `tests`-as-a-package.
It is now possible to run all tests (with as many redis instances as needed).
",36610b85a1ac6877d4bde24413cd5981a9f4cc7e,switch from unittest to pytest
3,pull_request_merged,126,aio-libs,aioredis,popravich,2016-05-26 10:08:40,switch from unittest to pytest,e48d57161ca443a608efd4406c13d2bd56c7db38,Pull request merge from aio-libs/aioredis:pytest to aio-libs/aioredis:master
4,issue_comment,126,aio-libs,aioredis,coveralls,2016-05-25 14:58:48,"[![Coverage Status](https://coveralls.io/builds/6329052/badge)](https://coveralls.io/builds/6329052)

Coverage increased (+4.8%) to 97.153% when pulling **c7334e41a90553d9105f64f4da25c4af702cd402 on pytest** into **49665b42990bd567f5c97d41d68edc7f4ec7d3cd on master**.
",,
5,issue_comment,126,aio-libs,aioredis,coveralls,2016-05-25 17:56:16,"[![Coverage Status](https://coveralls.io/builds/6331801/badge)](https://coveralls.io/builds/6331801)

Coverage increased (+4.8%) to 97.154% when pulling **d8a683e82e50267ab594dc9495e165cc22c22667 on pytest** into **49665b42990bd567f5c97d41d68edc7f4ec7d3cd on master**.
",,
6,issue_comment,126,aio-libs,aioredis,coveralls,2016-05-25 18:51:25,"[![Coverage Status](https://coveralls.io/builds/6332729/badge)](https://coveralls.io/builds/6332729)

Coverage increased (+4.8%) to 97.227% when pulling **4601bf1b54f678dc34a3abd9e00925e4b749bf22 on pytest** into **49665b42990bd567f5c97d41d68edc7f4ec7d3cd on master**.
",,
7,issue_comment,126,aio-libs,aioredis,coveralls,2016-05-25 19:04:30,"[![Coverage Status](https://coveralls.io/builds/6332985/badge)](https://coveralls.io/builds/6332985)

Coverage increased (+4.8%) to 97.227% when pulling **feeaa1910165063341d245136552f698945b080c on pytest** into **49665b42990bd567f5c97d41d68edc7f4ec7d3cd on master**.
",,
8,issue_comment,126,aio-libs,aioredis,coveralls,2016-05-25 19:39:01,"[![Coverage Status](https://coveralls.io/builds/6333347/badge)](https://coveralls.io/builds/6333347)

Coverage increased (+4.8%) to 97.227% when pulling **cc4c3359bbff0e88e9be3d8ad908693b09240743 on pytest** into **49665b42990bd567f5c97d41d68edc7f4ec7d3cd on master**.
",,
9,issue_comment,126,aio-libs,aioredis,coveralls,2016-05-26 09:41:20,"[![Coverage Status](https://coveralls.io/builds/6341868/badge)](https://coveralls.io/builds/6341868)

Coverage increased (+4.7%) to 97.119% when pulling **03e9d81961f71ca99c473b1c9af8eabc74fb0829 on pytest** into **49665b42990bd567f5c97d41d68edc7f4ec7d3cd on master**.
",,
10,issue_comment,126,aio-libs,aioredis,coveralls,2016-05-26 09:47:07,"[![Coverage Status](https://coveralls.io/builds/6341983/badge)](https://coveralls.io/builds/6341983)

Coverage increased (+4.7%) to 97.137% when pulling **67ed9b7c27111f10072e23df0c7717ffd8e43dd0 on pytest** into **49665b42990bd567f5c97d41d68edc7f4ec7d3cd on master**.
",,
11,issue_comment,126,aio-libs,aioredis,coveralls,2016-05-26 10:07:23,"[![Coverage Status](https://coveralls.io/builds/6342201/badge)](https://coveralls.io/builds/6342201)

Coverage increased (+4.8%) to 97.139% when pulling **36610b85a1ac6877d4bde24413cd5981a9f4cc7e on pytest** into **49665b42990bd567f5c97d41d68edc7f4ec7d3cd on master**.
",,
12,pull_request_commit,126,aio-libs,aioredis,popravich,2016-05-24 14:55:43,tests refactoring: switched to pytest instead of unittest,9833b7587f13a6a0bd53874e7b6b3e7bd2dfc9ed,
13,pull_request_commit,126,aio-libs,aioredis,popravich,2016-05-25 10:47:09,make all tests pass,c7334e41a90553d9105f64f4da25c4af702cd402,
14,pull_request_commit,126,aio-libs,aioredis,popravich,2016-05-25 17:20:38,setup.cfg added,ed2399d03905078a48b9e3280ed8755e5567068f,
15,pull_request_commit,126,aio-libs,aioredis,popravich,2016-05-25 17:38:28,few minor updates,d8a683e82e50267ab594dc9495e165cc22c22667,
16,pull_request_commit,126,aio-libs,aioredis,popravich,2016-05-25 17:52:43,drop flushall in tests,41ed47ff2c749242095a6c34745df99059318f95,
17,pull_request_commit,126,aio-libs,aioredis,popravich,2016-05-25 18:40:50,split py35 tests,cc4c3359bbff0e88e9be3d8ad908693b09240743,
18,pull_request_commit,126,aio-libs,aioredis,popravich,2016-05-26 09:18:33,add option to run tests with uvloop,03e9d81961f71ca99c473b1c9af8eabc74fb0829,
19,pull_request_commit,126,aio-libs,aioredis,popravich,2016-05-26 09:39:47,Fix redis.time() to float convertion;,36610b85a1ac6877d4bde24413cd5981a9f4cc7e,
