"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","87","aio-libs","aioredis","popravich","2015-10-12 07:35:50","","start issue","Update doc: add notes on python 3.5"
"issue_closed","87","aio-libs","aioredis","popravich","2015-10-15 07:31:52","","closed issue","Update doc: add notes on python 3.5"
