"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","1168","nilearn","nilearn","KamalakerDadi","2016-07-05 15:04:21","- Setting default to 'auto' instead of True and 0 implies no dimming instead of False. Should address #1138 
","start issue","[MRG + 1] Documentation changes related to 'dim' argument in plotting functions"
"issue_closed","1168","nilearn","nilearn","GaelVaroquaux","2016-08-03 17:16:10","","closed issue","[MRG + 1] Documentation changes related to 'dim' argument in plotting functions"
"pull_request_title","1168","nilearn","nilearn","KamalakerDadi","2016-07-05 15:04:21","- Setting default to 'auto' instead of True and 0 implies no dimming instead of False. Should address #1138 
","8a03ca628f54e2052243e9132406d2f61004152a","[MRG + 1] Documentation changes related to 'dim' argument in plotting functions"
"pull_request_merged","1168","nilearn","nilearn","GaelVaroquaux","2016-08-03 17:16:10","[MRG + 1] Documentation changes related to 'dim' argument in plotting functions","9f6577d986555c1369f61424900655903541bdf9","Pull request merge from KamalakerDadi/nilearn:dim_error_message to nilearn/nilearn:master"
"issue_comment","1168","nilearn","nilearn","AlexandreAbraham","2016-07-19 12:24:44","LGTM
","",""
"issue_comment","1168","nilearn","nilearn","AlexandreAbraham","2016-07-21 10:52:57","I think we can merge it.
","",""
"pull_request_commit_comment","1168","nilearn","nilearn","GaelVaroquaux","2016-07-05 15:20:55","Shouldn't auto be mentioned here?
","8a03ca628f54e2052243e9132406d2f61004152a","(None, '', u'nilearn/plotting/img_plotting.py')"
"pull_request_commit_comment","1168","nilearn","nilearn","GaelVaroquaux","2016-07-05 15:21:14","Shouldn't auto be mentioned here?
","8a03ca628f54e2052243e9132406d2f61004152a","(None, '', u'nilearn/plotting/img_plotting.py')"
"pull_request_commit_comment","1168","nilearn","nilearn","KamalakerDadi","2016-07-05 15:24:59","I am focussing on user specified inputs here. 'auto' is by default anyway doesn't require to say user to give 'auto' again. If you think its necessary I can add it.
","8a03ca628f54e2052243e9132406d2f61004152a","(None, '', u'nilearn/plotting/img_plotting.py')"
"pull_request_commit_comment","1168","nilearn","nilearn","GaelVaroquaux","2016-07-05 15:27:23","> I am focussing on user specified inputs here. 'auto' is by default
> anyway doesn't require to say user to give 'auto' again. If you think
> its necessary I can add it.

Yes, it's necessary to add it and to describe what it does. Elsewhere the
user cannot interpret what he/she reads in the function signature, and
hence the default behavior.
","8a03ca628f54e2052243e9132406d2f61004152a","(None, '', u'nilearn/plotting/img_plotting.py')"
"pull_request_commit","1168","nilearn","nilearn","KamalakerDadi","2016-07-05 14:58:15","Documentation changes related to 'dim' argument in plotting functions
- Setting default to 'auto' instead of True and 0 implies no dimming instead of False","2378e56b5082e6d0d89875ac008158fa2f58aee9",""
"pull_request_commit","1168","nilearn","nilearn","KamalakerDadi","2016-07-05 15:50:08","added in whats_new doc and doc for auto default","8a03ca628f54e2052243e9132406d2f61004152a",""
