"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","261","nilearn","nilearn","lesteve","2014-10-13 17:21:21","closes #260.
","start issue","[MRG] Move is_psd outside of _utils.testing"
"issue_closed","261","nilearn","nilearn","lesteve","2014-10-15 10:16:52","","closed issue","[MRG] Move is_psd outside of _utils.testing"
"pull_request_title","261","nilearn","nilearn","lesteve","2014-10-13 17:21:21","closes #260.
","b0ba57e9f5045757a30b7211639b70bcb03a6b3b","[MRG] Move is_psd outside of _utils.testing"
"pull_request_merged","261","nilearn","nilearn","lesteve","2014-10-15 10:16:52","[MRG] Move is_psd outside of _utils.testing","6dd6f8fee07738fc5b56709fe83f3bb45e4adb45","Pull request merge from lesteve/nilearn:move-is-psd-out-of-utils-testing to nilearn/nilearn:master"
"issue_comment","261","nilearn","nilearn","GaelVaroquaux","2014-10-13 18:13:29","I think that it would be good to have a small unit test.

Aside from this, LGTM.
","",""
"issue_comment","261","nilearn","nilearn","bthirion","2014-10-14 06:42:08","Aboslute difference is good enough and simpler I think.

LGTM
","",""
"pull_request_commit","261","nilearn","nilearn","lesteve","2014-10-13 16:32:13","Rename _utils.fast_maths to _utils.extmath","26d556b9d3356ff14e384acf3c794b9fefe4d533",""
"pull_request_commit","261","nilearn","nilearn","lesteve","2014-10-13 17:17:38","Move is_spd from _utils.testing to _utils.extmath","1fb2ce42ad48ff08c01f11e2855eafdd1b863972",""
"pull_request_commit","261","nilearn","nilearn","lesteve","2014-10-13 21:29:38","Add tests for is_spd.
* test_fast_maths.py has been renamed to test_extmath.py
* Only use relative tolerance in is_spd to check that the matrix is symmetric","b0ba57e9f5045757a30b7211639b70bcb03a6b3b",""
"pull_request_commit_comment","261","nilearn","nilearn","lesteve","2014-10-13 21:35:55","Not 100% sure about that, but it makes more sense to me to check the closeness in terms of relative rather than absolute difference. Given the default of 1e-15 tolerance I assumed that was what the original code was meant to do.
","b0ba57e9f5045757a30b7211639b70bcb03a6b3b","(5, 66, u'nilearn/_utils/extmath.py')"
