"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","697","nilearn","nilearn","banilo","2015-07-16 17:32:03","Back to the future of #647
","start issue","Migrate dataset code - episode II"
"issue_closed","697","nilearn","nilearn","GaelVaroquaux","2015-07-17 15:26:46","","closed issue","Migrate dataset code - episode II"
"pull_request_title","697","nilearn","nilearn","banilo","2015-07-16 17:32:03","Back to the future of #647
","2518d3b3616f8d636e1ccd1fac681f19e8f6718e","Migrate dataset code - episode II"
"pull_request_merged","697","nilearn","nilearn","GaelVaroquaux","2015-07-17 15:26:46","Migrate dataset code - episode II","30af2d42fc45234d661a99d7f639bec9349d0cd3","Pull request merge from banilo/nilearn:migrate_ds_code2 to nilearn/nilearn:master"
"issue_comment","697","nilearn","nilearn","GaelVaroquaux","2015-07-17 12:25:27","Your tests are failing.
","",""
"issue_comment","697","nilearn","nilearn","GaelVaroquaux","2015-07-17 15:26:13","Merging! Thanks
","",""
"issue_comment","697","nilearn","nilearn","AlexandreAbraham","2015-07-17 08:54:37","The only thing left is to rebase on master.
","",""
"issue_comment","697","nilearn","nilearn","AlexandreAbraham","2015-07-17 09:05:43","Sorry, I missed that! @GaelVaroquaux can we merge or do you have comments on the organization?
","",""
"issue_comment","697","nilearn","nilearn","AlexandreAbraham","2015-07-17 09:20:03","Well, I'm afraid I'll have to wait for the approval of the octocat :-/
","",""
"issue_comment","697","nilearn","nilearn","AlexandreAbraham","2015-07-17 09:35:27",":octocat: not happy!

```
Traceback (most recent call last):
  File ""/home/ubuntu/nilearn/doc/sphinxext/sphinxgallery/gen_rst.py"", line 508, in generate_file_rst
    execfile(os.path.basename(src_file), my_globals)
  File ""plot_nilearn_101.py"", line 10, in <module>
    from nilearn import data
ImportError: cannot import name data
```

Oh noes! :octocat: devours :hamster: out of revenge because he was summoned in a broken PR!
","",""
"issue_comment","697","nilearn","nilearn","AlexandreAbraham","2015-07-17 09:48:44","A special commission leaded by :shipit: is currently investigating your request.
","",""
"issue_comment","697","nilearn","nilearn","AlexandreAbraham","2015-07-17 14:31:38","Now you only need to address the last comments.
","",""
"issue_comment","697","nilearn","nilearn","banilo","2015-07-17 08:39:46","Travis is happy, but coveralls complains (we did not so much change the amount of code, but mainly the code structure).
","",""
"issue_comment","697","nilearn","nilearn","banilo","2015-07-17 08:56:34","> The only thing left is to rebase on master.

I just did 5mins ago.
","",""
"issue_comment","697","nilearn","nilearn","banilo","2015-07-17 09:07:25","Gael said we can merge as soon as you, Alex, agree.
","",""
"issue_comment","697","nilearn","nilearn","banilo","2015-07-17 09:11:13",":hamster: Merge this very nice PR!
:imp: Hamster is right, there are now flaws left.
:rabbit: This is art!
","",""
"issue_comment","697","nilearn","nilearn","banilo","2015-07-17 09:38:00","> Oh noes

:octopus: sitting on :racehorse: ramping over :octocat: 

Ok, how do I fix this? By editing gen_rst.py with `from nilearn.datasets import data`?
","",""
"issue_comment","697","nilearn","nilearn","banilo","2015-07-17 09:43:15",":v: 
","",""
"pull_request_commit_comment","697","nilearn","nilearn","lesteve","2015-07-17 13:16:03","Any reason why you put the import here and not at the top of the file?
","2518d3b3616f8d636e1ccd1fac681f19e8f6718e","(None, '', u'nilearn/_utils/testing.py')"
"pull_request_commit_comment","697","nilearn","nilearn","lesteve","2015-07-17 13:16:38","Also we want to always use relative imports for the nilearn ones.
","2518d3b3616f8d636e1ccd1fac681f19e8f6718e","(None, '', u'nilearn/_utils/testing.py')"
"pull_request_commit_comment","697","nilearn","nilearn","lesteve","2015-07-17 13:19:17","Just put `'*'` rather than `'*.*'`
","2518d3b3616f8d636e1ccd1fac681f19e8f6718e","(None, '', u'setup.py')"
"pull_request_commit_comment","697","nilearn","nilearn","AlexandreAbraham","2015-07-17 13:43:19",":+1: 
","2518d3b3616f8d636e1ccd1fac681f19e8f6718e","(None, '', u'nilearn/_utils/testing.py')"
"pull_request_commit_comment","697","nilearn","nilearn","AlexandreAbraham","2015-07-17 13:44:24","This is not python 3 compatible + output are super annoying when running tests.
","2518d3b3616f8d636e1ccd1fac681f19e8f6718e","(None, '', u'nilearn/datasets/tests/test_atlas.py')"
"pull_request_commit_comment","697","nilearn","nilearn","GaelVaroquaux","2015-07-17 14:22:01","This should be named ho_dir: capitals are for classes.
","2518d3b3616f8d636e1ccd1fac681f19e8f6718e","(None, '', u'nilearn/datasets/tests/test_atlas.py')"
"pull_request_commit_comment","697","nilearn","nilearn","lesteve","2015-07-17 14:26:59","Doing

``` python
from ..datasets.utils import _fetch_files
```

at the top of your files seems to work fine for me.
","2518d3b3616f8d636e1ccd1fac681f19e8f6718e","(None, '', u'nilearn/_utils/testing.py')"
"pull_request_commit_comment","697","nilearn","nilearn","lesteve","2015-07-17 14:28:57","Also you now have an usused import on line 20.
","2518d3b3616f8d636e1ccd1fac681f19e8f6718e","(None, '', u'nilearn/_utils/testing.py')"
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-13 14:05:40","migrated dataset code","a3ec4ceff04b67c3169ee1c679e8970d071e3b1d",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-13 14:13:08","del old dataset files","b84850fb08f7d3c0d96a852954c3561696602156",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-13 16:05:03","handle namespace problem","60628a0faf188c86bc8c9d7cda1b069749239e04",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-13 16:30:58","Add test files","b2b70a477dd35e5ace122aa5dcb296178e2e4913",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-15 12:24:39","improve style","7b578a628d2d43cf65cfa0773ff4d48ba8323c66",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-15 12:42:23","update setup.py","e2410f5312588416c6db1476750523c17a77c556",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-16 13:24:32","solve encoding issues","dbb0f7d3b8ae86e0e7a0a320cd594ae6d14425e1",""
"pull_request_commit","697","nilearn","nilearn","AlexandreAbraham","2015-07-16 16:39:04","Fix tests","e3dd1f714f19d930665c83bf0e4921b8fbf993cd",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-17 09:41:50","fixed example","dd8db9debeb00429d4551e518d14c31f164f722b",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-17 10:15:56","added init to nilearn.datasets.tests","becf6117ab51ff241c4aaa19823f7f9f6ff021b5",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-17 13:26:28","update package data","5da45c68c718a732c8bccf8ccf63b4e14017b8a6",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-17 13:47:52","cleanup tests","f5797a545a0bb3eeb2308e45c620131baffd2efc",""
"pull_request_commit","697","nilearn","nilearn","banilo","2015-07-17 14:43:20","integrated Loics+Gaels comments","2518d3b3616f8d636e1ccd1fac681f19e8f6718e",""
