"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","1199","nilearn","nilearn","GaelVaroquaux","2016-08-04 18:46:56","A change in the way scipy computes offsets for 1D affine matrices in ndimage.affine_transform is most likely the reason that CircleCI currently fails.

This PR adds a test, and hopefully soon a fix.
","start issue","[MRG]: bug resampling & bbox in scipy 0.18"
"issue_closed","1199","nilearn","nilearn","AlexandreAbraham","2016-08-05 12:12:04","","closed issue","[MRG]: bug resampling & bbox in scipy 0.18"
"pull_request_title","1199","nilearn","nilearn","GaelVaroquaux","2016-08-04 18:46:56","A change in the way scipy computes offsets for 1D affine matrices in ndimage.affine_transform is most likely the reason that CircleCI currently fails.

This PR adds a test, and hopefully soon a fix.
","8deda0474e5a9ab80356048a6f31dd4c44ca6995","[MRG]: bug resampling & bbox in scipy 0.18"
"pull_request_merged","1199","nilearn","nilearn","AlexandreAbraham","2016-08-05 12:12:04","[MRG]: bug resampling & bbox in scipy 0.18","6ac57568e65b684f35543bd3c2999203706182d1","Pull request merge from GaelVaroquaux/nilearn:bbox_bug to nilearn/nilearn:master"
"issue_comment","1199","nilearn","nilearn","GaelVaroquaux","2016-08-04 19:00:09","Yey!!! I can trigger the bug with scipy 0.18! Now on to fixing it.
","",""
"issue_comment","1199","nilearn","nilearn","GaelVaroquaux","2016-08-04 22:39:04","Woot! This fixes circleCI.

So, this was indeed the bug. Can I haz merge?
","",""
"issue_comment","1199","nilearn","nilearn","GaelVaroquaux","2016-08-05 15:40:49","> I merge because we need it. Ca you still take a look at my comment afterward?

Yes, I agree with the comment and I want to take care of it.
","",""
"pull_request_commit_comment","1199","nilearn","nilearn","AlexandreAbraham","2016-08-04 23:00:04","If I got it right, here we do `b'=Ab` and, afterward, in _resample_one_img (line 249), we call affine_transform with `offset = A_inv b' = A_inv A b`. Isn't that a bit inefficient?
","8deda0474e5a9ab80356048a6f31dd4c44ca6995","(7, '', u'nilearn/image/resampling.py')"
"pull_request_commit","1199","nilearn","nilearn","GaelVaroquaux","2016-08-04 18:42:16","TST: resampling & bbox safeguard for scipy 0.18

This test should detect a bug that was created by a change in the way scipy
computes offsets for 1D affine matrices in ndimage.affine_transform

As a result, the new bounding box was computed wrong.","d66a38ea2cab65153d6b5519e2a48b2562f11d44",""
"pull_request_commit","1199","nilearn","nilearn","GaelVaroquaux","2016-08-04 21:18:03","BUG: fix resampling with scipy 0.18","8deda0474e5a9ab80356048a6f31dd4c44ca6995",""
