"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","218","idan","oauthlib","edevil","2013-10-28 17:55:49","By including the `request` object in the returned dict we make it possible to cache information that will be used later in the process. This, however, prevents the dict from being serialised to json. 
","start issue","Include the request object in the returned dict"
"issue_closed","218","idan","oauthlib","ib-lundgren","2013-11-01 09:17:24","","closed issue","Include the request object in the returned dict"
"pull_request_title","218","idan","oauthlib","edevil","2013-10-28 17:55:49","By including the `request` object in the returned dict we make it possible to cache information that will be used later in the process. This, however, prevents the dict from being serialised to json. 
","5b135340a51396124cb51cd246b0a0e598852bb0","Include the request object in the returned dict"
"pull_request_merged","218","idan","oauthlib","ib-lundgren","2013-11-01 09:17:24","Include the request object in the returned dict","b44c600ca4bd023c9cd198ac801197017d9fbc8f","Pull request merge from edevil/oauthlib:ReturnRequest to idan/oauthlib:master"
"issue_comment","218","idan","oauthlib","ib-lundgren","2013-11-01 09:17:18","LGTM. Thanks for taking care of this! It is certainly time for a new release soon so will try and get one sorted by next week latest as there is a few minor things to test first.
","",""
"pull_request_commit","218","idan","oauthlib","edevil","2013-10-28 17:52:51","Include the request object in the returned dict, it can be used to cache information that will be used later.","5b135340a51396124cb51cd246b0a0e598852bb0",""
