"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","57","aio-libs","aioredis","Ins1ne","2015-02-24 20:25:59","","start issue","add sort test, update gitignore"
"issue_closed","57","aio-libs","aioredis","popravich","2015-02-25 10:38:33","","closed issue","add sort test, update gitignore"
"pull_request_title","57","aio-libs","aioredis","Ins1ne","2015-02-24 20:25:59","","085c35bbd7ca1a60f486394b6fb729738574f205","add sort test, update gitignore"
"pull_request_merged","57","aio-libs","aioredis","popravich","2015-02-25 10:38:33","add sort test, update gitignore","cef4aa188ce2034f36d13119ad6b36b38f7d0b7e","Pull request merge from Ins1ne/aioredis:master to aio-libs/aioredis:master"
"issue_comment","57","aio-libs","aioredis","coveralls","2015-02-24 20:34:07","[![Coverage Status](https://coveralls.io/builds/1989353/badge)](https://coveralls.io/builds/1989353)

Coverage increased (+1.05%) to 93.17% when pulling **476d708f89b196a0f445255b01cbb2fd941efa45 on Ins1ne:master** into **ecaf9ef9589ba7a04a4c8d144869f9aa602a464b on aio-libs:master**.
","",""
"issue_comment","57","aio-libs","aioredis","popravich","2015-02-24 20:52:42","Please fix pep8 errors (see travis output)
","",""
"issue_comment","57","aio-libs","aioredis","coveralls","2015-02-24 21:52:47","[![Coverage Status](https://coveralls.io/builds/1989571/badge)](https://coveralls.io/builds/1989571)

Coverage increased (+1.06%) to 93.18% when pulling **085c35bbd7ca1a60f486394b6fb729738574f205 on Ins1ne:master** into **ecaf9ef9589ba7a04a4c8d144869f9aa602a464b on aio-libs:master**.
","",""
"issue_comment","57","aio-libs","aioredis","popravich","2015-02-25 10:38:39","Thanks
","",""
"pull_request_commit","57","aio-libs","aioredis","Ins1ne","2015-02-24 20:24:58","add sort test, update gitignore","476d708f89b196a0f445255b01cbb2fd941efa45",""
"pull_request_commit","57","aio-libs","aioredis","Ins1ne","2015-02-24 20:56:27","pep8 fixes","085c35bbd7ca1a60f486394b6fb729738574f205",""
