"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","184","idan","oauthlib","clintecker","2013-06-21 14:58:55","Also added my name to the AUTHORS file per @idan's request ;)
","start issue","Changing server example to reflect recent changes to request validator"
"issue_closed","184","idan","oauthlib","ib-lundgren","2013-06-21 15:04:01","","closed issue","Changing server example to reflect recent changes to request validator"
"pull_request_title","184","idan","oauthlib","clintecker","2013-06-21 14:58:55","Also added my name to the AUTHORS file per @idan's request ;)
","2f42009a5e6a4893c4272b397b1456a225e74d5f","Changing server example to reflect recent changes to request validator"
"pull_request_merged","184","idan","oauthlib","ib-lundgren","2013-06-21 15:04:01","Changing server example to reflect recent changes to request validator","85145cb57dc30355b71163f326efb0675d03ba15","Pull request merge from clintecker/oauthlib:cleanup_for_original_scopes to idan/oauthlib:master"
"issue_comment","184","idan","oauthlib","ib-lundgren","2013-06-21 15:03:56","Excellent.
","",""
"pull_request_commit","184","idan","oauthlib","clintecker","2013-06-21 14:57:48","changing server example to reflect changes to request validator in 035d46c73ab7feb4719e4642dafc9bb21aa8bd2c","2f42009a5e6a4893c4272b397b1456a225e74d5f",""
