"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","151","aio-libs","aioredis","popravich","2016-09-27 16:10:14","See https://github.com/aio-libs/aioredis/pull/140#discussion_r80726905
","start issue","Get rid of `next()` in result converting functions"
"issue_closed","151","aio-libs","aioredis","popravich","2016-09-30 20:56:24","","closed issue","Get rid of `next()` in result converting functions"
