"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","83","idan","oauthlib","lcostantino","2012-12-10 19:15:47","When signing a url like http://www.sample.com/mylogs;version=1.1 the "";version=1.1"" won't be taken in account, so the request will probably fail due to invalid signature.

path segment are ignored on:

oauthlib/oauth1/rfc5849/signature.py:

def normalize_base_string_uri(...)
return urlparse.urlunparse((scheme, netloc, path, u'',u'',u''))

This should fix it:
return urlparse.urlunparse((scheme, netloc, path, params, u'',u''))
","start issue","OAuth1 ignore path segments when signing request."
"issue_closed","83","idan","oauthlib","ib-lundgren","2013-02-07 22:29:19","","closed issue","OAuth1 ignore path segments when signing request."
"issue_comment","83","idan","oauthlib","ib-lundgren","2013-01-15 21:05:02","Thanks for reporting this! Will address it this week.
","",""
