"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","1324","nilearn","nilearn","salma1601","2016-11-07 18:51:38","```Python
oasis = datasets.fetch_oasis_vbm(dartel_version=False)
```
returns
>IOError: Fetching aborted: [Uncompress] unknown archive file format: /home/salma/nilearn_data/oasis1/31882ed26d0636264fe56f5ceae2f898/archive.tgz","start issue","fetch_oasis_vbm with dartel_version=False crashes"
"issue_closed","1324","nilearn","nilearn","AlexandreAbraham","2016-11-14 10:56:24","","closed issue","fetch_oasis_vbm with dartel_version=False crashes"
"issue_comment","1324","nilearn","nilearn","GaelVaroquaux","2016-11-10 21:31:55","> wtf

What do you mean?
","",""
"issue_comment","1324","nilearn","nilearn","GaelVaroquaux","2016-11-10 21:53:07","> I'm inclined to think it's the path to the files that has changed.. something w / https://www.nitrc.org/frs/download.php/../archive.tgz

The datasets/struct.py contains the URL. If you can change it and tell us
what works, we'll fix it.
","",""
"issue_comment","1324","nilearn","nilearn","GaelVaroquaux","2016-11-14 12:39:27","This should not be fixed.
","",""
"issue_comment","1324","nilearn","nilearn","GaelVaroquaux","2016-11-14 13:28:35","> Now that the download links are active again, you have to clear your
> nilearn_datadirectory (or at least the corrupted datasets) to force downloading
> of files.

Good point.

It would probably be a good thing to trigger a new download when the data
is corrupted.
","",""
"issue_comment","1324","nilearn","nilearn","AlexandreAbraham","2016-11-14 10:56:21","Superseded by #1327 
","",""
"issue_comment","1324","nilearn","nilearn","AlexandreAbraham","2016-11-14 12:53:17","Now that the download links are active again, you have to clear your `nilearn_data`directory (or at least the corrupted datasets) to force downloading of files.
","",""
"issue_comment","1324","nilearn","nilearn","ncullen93","2016-11-10 21:45:04","No offense.. it's just weird. No datasets seem to be working.. Working on it right now
","",""
"issue_comment","1324","nilearn","nilearn","ncullen93","2016-11-10 21:51:10","I'm inclined to think it's the path to the files that has changed.. something w/  https://www.nitrc.org/frs/download.php/../archive.tgz 
","",""
