"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","69","aio-libs","aioredis","popravich","2015-07-07 08:36:16","","start issue","Encoding param added to commands"
"issue_closed","69","aio-libs","aioredis","popravich","2015-07-07 08:51:15","","closed issue","Encoding param added to commands"
"pull_request_title","69","aio-libs","aioredis","popravich","2015-07-07 08:36:16","","c81f3f4629bad04f3b522857bd447264d43e5ca8","Encoding param added to commands"
"pull_request_merged","69","aio-libs","aioredis","popravich","2015-07-07 08:51:15","Encoding param added to commands","80a95158c08030fd473c1257c28fc2c2db86fe91","Pull request merge from aio-libs/aioredis:encoding_param to aio-libs/aioredis:master"
"pull_request_commit","69","aio-libs","aioredis","popravich","2015-07-07 06:58:41","hash commands updated: encoding param added","7f34a623a2d115daa04584a2200e28c872c6dc7e",""
"pull_request_commit","69","aio-libs","aioredis","popravich","2015-07-07 07:19:56","set commands updated: encoding param added","505892f30f57da07abf74b1bfee65b6f9d21f8f7",""
"pull_request_commit","69","aio-libs","aioredis","popravich","2015-07-07 07:25:08","generic commands updated: encoding param added","1dc46af4afe2bf2343a70d8aa1b18584edc99758",""
"pull_request_commit","69","aio-libs","aioredis","popravich","2015-07-07 08:11:11","list commands updated: encoding param added","14967816abb34df045cd4562086a902b14e70176",""
"pull_request_commit","69","aio-libs","aioredis","popravich","2015-07-07 08:34:47","string commands updated: encoding param added","ee3662f3b84af336352466a59d63688f8bf7a480",""
"pull_request_commit","69","aio-libs","aioredis","popravich","2015-07-07 08:43:32","few small tests fixes","c81f3f4629bad04f3b522857bd447264d43e5ca8",""
