"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","180","aio-libs","aioredis","popravich","2017-01-10 09:21:20","Enable tests on windows through Appveyor service.
However only single redis server version is tested.","start issue","Appveyor integration"
"issue_closed","180","aio-libs","aioredis","popravich","2017-01-10 09:48:20","","closed issue","Appveyor integration"
"pull_request_title","180","aio-libs","aioredis","popravich","2017-01-10 09:21:20","Enable tests on windows through Appveyor service.
However only single redis server version is tested.","ca1d220d6b48123ead78ae8ca28d52f267e950d0","Appveyor integration"
"pull_request_merged","180","aio-libs","aioredis","popravich","2017-01-10 09:48:20","Appveyor integration","fbe1ec5bfcf0546114deb22658fc9455513ef753","Pull request merge from aio-libs/aioredis:appveyor to aio-libs/aioredis:master"
"issue_comment","180","aio-libs","aioredis","codecov-io","2017-01-10 09:32:54","## [Current coverage](https://codecov.io/gh/aio-libs/aioredis/pull/180?src=pr) is 97.02% (diff: 88.23%)
> Merging [#180](https://codecov.io/gh/aio-libs/aioredis/pull/180?src=pr) into [master](https://codecov.io/gh/aio-libs/aioredis/branch/master?src=pr) will decrease coverage by **0.01%**

```diff
@@             master       #180   diff @@
==========================================
  Files            51         51          
  Lines          6135       6276   +141   
  Methods           0          0          
  Messages          0          0          
  Branches        463        480    +17   
==========================================
+ Hits           5953       6089   +136   
- Misses          139        143     +4   
- Partials         43         44     +1   
```

> Powered by [Codecov](https://codecov.io?src=pr). Last update [0924b81...227573c](https://codecov.io/gh/aio-libs/aioredis/compare/0924b817cd33f9e731f994df1225e530c868240a...227573c2235025347c7cedfe06116f17b72ca315?src=pr)","",""
"pull_request_commit","180","aio-libs","aioredis","popravich","2017-01-06 09:20:51","appveyor integration","7f320d71cd98f2416bbc9b39bc122d8b0a4a5f23",""
"pull_request_commit","180","aio-libs","aioredis","popravich","2017-01-06 11:14:38","skip unixsocket tests on win32","c4b69e1818db3f1bf8fba0a72718913733c310a1",""
"pull_request_commit","180","aio-libs","aioredis","popravich","2017-01-08 12:04:42","test updates","44cc985da92fa36fdb6f397883a9134b689d937e",""
"pull_request_commit","180","aio-libs","aioredis","popravich","2017-01-10 08:17:55","enable asyncio debug","ee9c4f39a3f7a6d94a858f378afb70477c5addfd",""
"pull_request_commit","180","aio-libs","aioredis","popravich","2017-01-10 09:19:16","add appveyor badge to README","227573c2235025347c7cedfe06116f17b72ca315",""
"pull_request_commit","180","aio-libs","aioredis","popravich","2017-01-10 09:31:04","revert 'quit' test","ca1d220d6b48123ead78ae8ca28d52f267e950d0",""
