"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","411","idan","oauthlib","thedrow","2016-04-10 08:38:45","Minor optimization for memory.
","start issue","Use slots for token bearer + Fix the build"
"issue_closed","411","idan","oauthlib","thedrow","2016-04-11 09:32:40","","closed issue","Use slots for token bearer + Fix the build"
"pull_request_title","411","idan","oauthlib","thedrow","2016-04-10 08:38:45","Minor optimization for memory.
","0ccdb98ebcfd42a74c8898b7999a7b0ba2979b1f","Use slots for token bearer + Fix the build"
"pull_request_merged","411","idan","oauthlib","thedrow","2016-04-11 09:32:40","Use slots for token bearer + Fix the build","1cc0df53c217107341fc9b9234311c919c2d9246","Pull request merge from idan/oauthlib:slots to idan/oauthlib:master"
"pull_request_commit","411","idan","oauthlib","thedrow","2016-04-10 08:21:22","Use slots for token bearer.","d2e39378991bf762ec4ba6c33da011bbca395851",""
"pull_request_commit","411","idan","oauthlib","thedrow","2016-04-10 08:41:39","Upgrade PyPy in travis.","9ffb9eb998ad3e90f5ddbe522eecbe8ec78ab2ec",""
"pull_request_commit","411","idan","oauthlib","thedrow","2016-04-10 08:44:49","Added Python 3.4 and 3.5 to the build.","816de0a43da21f1eef0376e769cbb86572aa743f",""
"pull_request_commit","411","idan","oauthlib","thedrow","2016-04-10 08:45:59","Fix pypy upgrade script.","59986721afff63040966a8858c64950a0a485cd7",""
"pull_request_commit","411","idan","oauthlib","thedrow","2016-04-10 08:51:36","Fix the build for python 3.2.","6c0d7cf441e6aba214162826f0dd59a2d7585273",""
"pull_request_commit","411","idan","oauthlib","thedrow","2016-04-11 08:38:10","Fixed requirements for Python3.2/PyPy3.","9a8dc51f79ce31192c31a25424435035a648abf1",""
"pull_request_commit","411","idan","oauthlib","thedrow","2016-04-11 08:39:37","Upgrade test depenedencies.","ec9cd7749c1a175618218f15a8ab2670152f8f46",""
"pull_request_commit","411","idan","oauthlib","thedrow","2016-04-11 08:44:40","Coverage should be pinned for Python 3.2.","0ccdb98ebcfd42a74c8898b7999a7b0ba2979b1f",""
