"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","1106","nilearn","nilearn","bthirion","2016-05-27 13:03:59","Addresses #1105 
","start issue","[MRG] Clean edges"
"issue_closed","1106","nilearn","nilearn","lesteve","2016-06-01 14:23:22","","closed issue","[MRG] Clean edges"
"pull_request_title","1106","nilearn","nilearn","bthirion","2016-05-27 13:03:59","Addresses #1105 
","46994a820ec93e39e1f97ba9c0b235d799edaa03","[MRG] Clean edges"
"pull_request_merged","1106","nilearn","nilearn","lesteve","2016-06-01 14:23:22","[MRG] Clean edges","0a0465a631839534b0e91d8fb274e932c0067147","Pull request merge from bthirion/nilearn:clean_edges to nilearn/nilearn:master"
"issue_comment","1106","nilearn","nilearn","AlexandreAbraham","2016-05-27 13:09:19","LGTM
","",""
"issue_comment","1106","nilearn","nilearn","KamalakerDadi","2016-05-31 15:59:31","LGTM too.
","",""
"pull_request_commit_comment","1106","nilearn","nilearn","AlexandreAbraham","2016-05-27 13:08:54","It may be safer to use `np.nan_to_num`.
","46994a820ec93e39e1f97ba9c0b235d799edaa03","(None, '', u'nilearn/plotting/edge_detect.py')"
"pull_request_commit","1106","nilearn","nilearn","bthirion","2016-05-27 12:54:10","Replace Nans by 0s when looking for edges","d95ab8fdbbd4f111bfdb9101fb79cda2ab11f576",""
"pull_request_commit","1106","nilearn","nilearn","bthirion","2016-05-27 13:02:18","took this opportunity to enforce pep8 in the edge_detect module","b03a0a2642c4fabb5ef9eb2912624829b3677f9c",""
"pull_request_commit","1106","nilearn","nilearn","bthirion","2016-05-27 13:46:18","Better test","474e94f509a8e630e34691db6e2e1c123a71d175",""
"pull_request_commit","1106","nilearn","nilearn","bthirion","2016-05-27 13:47:04","using nan_to_num (hence  a copy of input)","46994a820ec93e39e1f97ba9c0b235d799edaa03",""
