"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","181","aio-libs","aioredis","popravich","2017-01-13 13:49:50","","start issue","Sentinel implementation"
"issue_closed","181","aio-libs","aioredis","popravich","2017-01-17 09:46:18","","closed issue","Sentinel implementation"
"pull_request_title","181","aio-libs","aioredis","popravich","2017-01-13 13:49:50","","7e931b7c85215b3546d29ded9ae4df6692540822","Sentinel implementation"
"pull_request_merged","181","aio-libs","aioredis","popravich","2017-01-17 09:46:18","Sentinel implementation","940e54b12a6ee92bb4f70ce936b4a485ee1d22c4","Pull request merge from aio-libs/aioredis:sentinel2 to aio-libs/aioredis:master"
"issue_comment","181","aio-libs","aioredis","codecov-io","2017-01-13 15:27:16","## [Current coverage](https://codecov.io/gh/aio-libs/aioredis/pull/181?src=pr) is 95.23% (diff: 86.37%)
> Merging [#181](https://codecov.io/gh/aio-libs/aioredis/pull/181?src=pr) into [master](https://codecov.io/gh/aio-libs/aioredis/branch/master?src=pr) will decrease coverage by **1.28%**

```diff
@@             master       #181   diff @@
==========================================
  Files            50         55     +5   
  Lines          6267       7053   +786   
  Methods           0          0          
  Messages          0          0          
  Branches        481        573    +92   
==========================================
+ Hits           6049       6717   +668   
- Misses          165        244    +79   
- Partials         53         92    +39   
```

> Powered by [Codecov](https://codecov.io?src=pr). Last update [f1f5980...7e931b7](https://codecov.io/gh/aio-libs/aioredis/compare/f1f598072ba4eaff46feb55b28cf8f72d7b72736...7e931b7c85215b3546d29ded9ae4df6692540822?src=pr)","",""
"pull_request_commit","181","aio-libs","aioredis","bdrosen96","2015-08-24 18:46:45","Some redis sentinel WIP","5b93dea220d6d6acc01f789e41b321bfec8f8e44",""
"pull_request_commit","181","aio-libs","aioredis","bdrosen96","2015-08-24 19:53:09","Cleaned up somewhat and did some simple testing","38cc0ce146f815c1cd10e2a1e1b8a01d5a833344",""
"pull_request_commit","181","aio-libs","aioredis","bdrosen96","2015-08-25 12:01:38","Some cleanup, basic operations working","e4915d0174a73e85ee72343806a099c168ea90bb",""
"pull_request_commit","181","aio-libs","aioredis","bdrosen96","2015-08-25 18:08:58","Tests mostly working (one test case has intermittent failure","89bcce55414cfdbc89809a819073ec3b61164c04",""
"pull_request_commit","181","aio-libs","aioredis","bdrosen96","2015-08-25 18:48:24","Fix bug with failover for slave","336f1e1aba920e42553f29f97f6315d397296e23",""
"pull_request_commit","181","aio-libs","aioredis","bdrosen96","2015-08-26 15:02:36","pub sub working","dec407c3312aa85fae9893138ac7501dd0a923bf",""
"pull_request_commit","181","aio-libs","aioredis","jettify","2015-09-13 19:17:05","minor clean up","dc5312db1b4840d96704773b894f9efff8ff0ac2",""
"pull_request_commit","181","aio-libs","aioredis","jettify","2016-02-09 21:49:52","fix flake8 error","23dda48b34868ad1c6b4f4b8bf9b00584286236c",""
"pull_request_commit","181","aio-libs","aioredis","jettify","2016-02-09 22:28:39","get rid of pytest","e412690ec4fba03de77e06f41f22e6639ec404c9",""
"pull_request_commit","181","aio-libs","aioredis","jettify","2016-02-09 22:41:30","more clean asserts on exception","5545b78c021097b10fcbb239a5e70478847b27c4",""
"pull_request_commit","181","aio-libs","aioredis","jettify","2016-02-09 22:59:36","clean up doc strings","e9f2ea34d7e4fd830f5554998360f7a2b6b98a09",""
"pull_request_commit","181","aio-libs","aioredis","jettify","2016-02-10 07:15:39","add missed coroutine decorator","4fa6d3df84e6befb34ae5cef990cca266f5d385c",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-02-29 10:18:29","drop  function","2462ebea96dd0bcfcdb73ddf1c3339856c8a8f2b",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-02-29 10:21:45",".travis.yml updated","0b24337f776f778078704601eb30a6c9b525c71f",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-02-29 12:39:57","test assertions fixed","f4a7a969fbfe56588ee0d6a88f7df2401c3018dc",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-02-29 16:17:49","RedisSentinelTest refactoring","2b8f0e07b6c101d113e17f1b900239e6c33404bd",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-03-01 11:28:55","fixed sentinel tests","7eed8f576bb95f34882e2d7131d817b2db33beb4",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-07-15 08:40:37","convert failing sentinel tests to py.test and mark xfail","a50d78dc96e48ee4577effc4967aa97065d0ee2f",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-07-29 14:52:12","Pool: change db initial value to None (do not issue SELECT command)","3dc3b7d1cc32c0b7533f2c7cabe6092f90bf0605",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-07-29 14:52:36","fix sentinel info for role command","4fc0a0e26667c560bc4ac4af3afa003df4f8fb68",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-07-29 14:54:30","update conftest: add sentinel server runner","7c708297162c9608ac082ff491e9f6c62b494615",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-07-30 10:32:36","sentinel test: redis min version","84ea3a5d6aa2e335c6e60d4898c936e45cafc431",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-08-01 09:38:57","adopt sentinel tests

add delay in start_sentinel

fix sentinel tests

adopt sentinel monitor/remove tests

few more tests

assert on _waiters size

fix tests after rebase

mark sentinel tests with xfail","2a9391fc5442d11b25fa2745a859e45cb4057639",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2016-12-29 16:45:47","Sentinel implementation;
working but more tests needed.

drop old code; drop some dev notes; update min sentinel redis version to 2.8.12

fix pubsub.Listener -> pubsub.Receiver","a6e1c7692ee8b812395f7dee203504f4668a0ed2",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2017-01-13 16:01:08",".travis.yml update; conftest win32 fixes","1c8d267e5280b72f4b29b319f11cd71282fd5b3d",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2017-01-16 08:30:19","mark two sentinel tests xfail (until fixed)","c2b6b5647546722bca381bdc726ace18895bfc3a",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2017-01-16 09:25:46","drop sentinel_pubsub tests (basically duplicate simple pubsub tests)","1ab46a6c90ba791bec3de634420f1a6f737cf7aa",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2017-01-16 13:40:37","split sentinel tests into commands and failover tests","844f97c6bd334384c6cba25af15eaefb32f5494f",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2017-01-16 14:44:32","get rid of wait_for in conftest","8ee8b671c8186647f2a79c66bd7cb44d56515a0f",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2017-01-16 15:44:26","increase sentinel tests timeout","f2a89593160c7f48137ffa0ee61684bc38c68e41",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2017-01-16 17:07:32","skip sentinel tests on windows (unstable)","914f3eb2fe0a0bc2044517e96edc2bbfa1438a85",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2017-01-16 19:21:57","pytest doesn't fail from pytest.raises with wrong error","9c950fd60d109cf8e3d127e2f4e0e3e8c70b5319",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2017-01-16 19:41:25","call _do_close directly from _read_data","9a3fcfb871a8c05707644b9cdbc1a4506ae289db",""
"pull_request_commit","181","aio-libs","aioredis","popravich","2017-01-16 19:49:00","try to fix test_quit for win32","7e931b7c85215b3546d29ded9ae4df6692540822",""
