"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","86","aio-libs","aioredis","asvetlov","2015-10-10 16:41:07","Support `async for` in scan commands
","start issue","Implement iscan, izscan, isscan, ihscan commands"
"issue_closed","86","aio-libs","aioredis","popravich","2015-10-12 15:17:52","","closed issue","Implement iscan, izscan, isscan, ihscan commands"
"pull_request_title","86","aio-libs","aioredis","asvetlov","2015-10-10 16:41:07","Support `async for` in scan commands
","9ee34c2e925426879ae2d35e4d038d67a4362e07","Implement iscan, izscan, isscan, ihscan commands"
"pull_request_merged","86","aio-libs","aioredis","popravich","2015-10-12 15:17:52","Implement iscan, izscan, isscan, ihscan commands","cacbf4dc39c7e7ccee12e517e00d1467d075576d","Pull request merge from aio-libs/aioredis:async_for to aio-libs/aioredis:master"
"issue_comment","86","aio-libs","aioredis","asvetlov","2015-10-10 18:29:05","@popravich please review
","",""
"issue_comment","86","aio-libs","aioredis","popravich","2015-10-12 07:35:04","It looks like `_*ScanIter` classes are almost the same, I think it would be better to leave just few of them and place in `util.py`
","",""
"issue_comment","86","aio-libs","aioredis","asvetlov","2015-10-12 15:03:31","@popravich fixed
","",""
"issue_comment","86","aio-libs","aioredis","popravich","2015-10-12 15:17:48","nice)
","",""
"issue_comment","86","aio-libs","aioredis","asvetlov","2015-10-12 15:19:51","Cool! I have nothing more on my plate.
Could you make a release?
","",""
"issue_comment","86","aio-libs","aioredis","popravich","2015-10-13 07:16:13","WIll do release in a day or two, still need to do #87
","",""
"issue_comment","86","aio-libs","aioredis","asvetlov","2015-10-13 07:18:36","Sounds good!
","",""
"issue_comment","86","aio-libs","aioredis","popravich","2015-10-13 09:36:15","I just had a little time) so it published
","",""
"pull_request_commit","86","aio-libs","aioredis","asvetlov","2015-10-10 11:04:21","Implement iscan, izscan, isscan, ihscan commands","9ee34c2e925426879ae2d35e4d038d67a4362e07",""
