"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","1554","nilearn","nilearn","poquirion","2017-11-16 20:32:11","Should fix #1528 ","start issue"," [MRG+2] Resample_img clip fix issue #1528"
"issue_closed","1554","nilearn","nilearn","GaelVaroquaux","2017-11-18 15:20:14","","closed issue"," [MRG+2] Resample_img clip fix issue #1528"
"pull_request_title","1554","nilearn","nilearn","poquirion","2017-11-16 20:32:11","Should fix #1528 ","76d0bccaff36ed96ba3d7473fe632c24653756ba"," [MRG+2] Resample_img clip fix issue #1528"
"pull_request_merged","1554","nilearn","nilearn","GaelVaroquaux","2017-11-18 15:20:14"," [MRG+2] Resample_img clip fix issue #1528","aaeb045b9cd74a2f5a71ca6232a99f1bc8799025","Pull request merge from poquirion/nilearn:resample_img_clip_1528 to nilearn/nilearn:master"
"issue_comment","1554","nilearn","nilearn","cancan101","2017-11-16 23:57:39","any desire to set the default to something like `None` to allow changing the default down the road from False to true?","",""
"issue_comment","1554","nilearn","nilearn","bthirion","2017-11-16 22:22:38","LGTM.","",""
"issue_comment","1554","nilearn","nilearn","KamalakerDadi","2017-11-16 20:50:32","travis should be fixed with this PR #1555 . ","",""
"pull_request_commit_comment","1554","nilearn","nilearn","KamalakerDadi","2017-11-16 20:39:58","preformed -> performed","76d0bccaff36ed96ba3d7473fe632c24653756ba","(14, '', u'nilearn/image/resampling.py')"
"pull_request_commit_comment","1554","nilearn","nilearn","KamalakerDadi","2017-11-16 20:40:13","preformed -> performed","76d0bccaff36ed96ba3d7473fe632c24653756ba","(14, '', u'nilearn/image/resampling.py')"
"pull_request_commit","1554","nilearn","nilearn","poquirion","2017-11-16 16:24:14","add clip option to resample_to_img and resample_img","4d6b3f35fd0b7ff7597ddb6be868810d388eb21f",""
"pull_request_commit","1554","nilearn","nilearn","poquirion","2017-11-16 20:30:53","add testing","76d0bccaff36ed96ba3d7473fe632c24653756ba",""
