"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","1022","nilearn","nilearn","AlexandreAbraham","2016-02-26 13:40:04","All is in the title
","start issue","Add background image to miyawaki dataset"
"issue_closed","1022","nilearn","nilearn","GaelVaroquaux","2016-02-26 19:40:58","","closed issue","Add background image to miyawaki dataset"
"pull_request_title","1022","nilearn","nilearn","AlexandreAbraham","2016-02-26 13:40:04","All is in the title
","d5c685977359b9c09fff60155091af7758e15142","Add background image to miyawaki dataset"
"pull_request_merged","1022","nilearn","nilearn","GaelVaroquaux","2016-02-26 19:40:58","Add background image to miyawaki dataset","1049bcd76400ecd43246f6edaf76b50cbf7b7bd2","Pull request merge from AlexandreAbraham/nilearn:add_bg_to_miyawaki to nilearn/nilearn:master"
"pull_request_commit_comment","1022","nilearn","nilearn","GaelVaroquaux","2016-02-26 14:51:50","Isn't it ""background"", and not ""bg""?
","d5c685977359b9c09fff60155091af7758e15142","(None, '', u'nilearn/datasets/func.py')"
"pull_request_commit_comment","1022","nilearn","nilearn","GaelVaroquaux","2016-02-26 14:52:30","Should we call it ""anat"", to be consistent with the other datasets?
","d5c685977359b9c09fff60155091af7758e15142","(None, '', u'nilearn/datasets/func.py')"
"pull_request_commit_comment","1022","nilearn","nilearn","AlexandreAbraham","2016-02-26 14:55:08","It would be consistent but since it's not really an anatomical image acquired with the dataset, I'm not sure that we can do that.
","d5c685977359b9c09fff60155091af7758e15142","(None, '', u'nilearn/datasets/func.py')"
"pull_request_commit_comment","1022","nilearn","nilearn","GaelVaroquaux","2016-02-26 14:55:49","> It would be consistent but since it's not really an anatomical image acquired
> with the dataset, I'm not sure that we can do that.

OK. I am fine with 'background'.
","d5c685977359b9c09fff60155091af7758e15142","(None, '', u'nilearn/datasets/func.py')"
"pull_request_commit","1022","nilearn","nilearn","AlexandreAbraham","2016-02-26 13:29:05","Add background image to miyawaki dataset","cf939cfc34d453b7c93538e15ff2a2f6d89451c3",""
"pull_request_commit","1022","nilearn","nilearn","AlexandreAbraham","2016-02-26 14:01:17","Add documentation","45155a9c1237727abe3e3fe817d71a979e4b825f",""
"pull_request_commit","1022","nilearn","nilearn","AlexandreAbraham","2016-02-26 14:33:19","Fix tests","3b3110fe0e9537277b16b0c6b2c65955c5c09222",""
"pull_request_commit","1022","nilearn","nilearn","AlexandreAbraham","2016-02-26 14:56:55","Fix doc","d5c685977359b9c09fff60155091af7758e15142",""
