"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","131","aio-libs","aioredis","alefteris","2016-07-04 14:51:44","Modified `aioredis.util.decode` to also decode dicts in responses recursively.
","start issue","fix util.decode to decode dicts also"
"issue_closed","131","aio-libs","aioredis","alefteris","2016-07-05 18:42:12","","closed issue","fix util.decode to decode dicts also"
"pull_request_title","131","aio-libs","aioredis","alefteris","2016-07-04 14:51:44","Modified `aioredis.util.decode` to also decode dicts in responses recursively.
","278a358f5114d350ce149354baf2490d1cc5e41a","fix util.decode to decode dicts also"
"issue_comment","131","aio-libs","aioredis","coveralls","2016-07-04 14:53:39","[![Coverage Status](https://coveralls.io/builds/6860286/badge)](https://coveralls.io/builds/6860286)

Coverage increased (+0.005%) to 97.225% when pulling **278a358f5114d350ce149354baf2490d1cc5e41a on alefteris:decode-dicts** into **2e4edb55e4905c4f1d8ca30511ca5f613ff7990a on aio-libs:master**.
","",""
"issue_comment","131","aio-libs","aioredis","popravich","2016-07-04 18:40:16","I don't remember any commands returning dics. What are they?
","",""
"issue_comment","131","aio-libs","aioredis","alefteris","2016-07-04 19:11:34","@popravich `hgetall` returns a dict.
","",""
"issue_comment","131","aio-libs","aioredis","popravich","2016-07-04 19:19:49","Redis `HGETALL` command returns array reply,
aioredis `Redis.hgetall` method converts such array reply into dict, decoding is supported as well.  
","",""
"issue_comment","131","aio-libs","aioredis","alefteris","2016-07-05 18:42:12","I'm so sorry. Somehow I didn't set the decode for Redis.hgetall and I thought there was an issue with the returned dict. Closing.
","",""
"issue_comment","131","aio-libs","aioredis","popravich","2016-07-05 19:02:52","no problem
","",""
"pull_request_commit","131","aio-libs","aioredis","alefteris","2016-07-04 14:26:32","fix util.decode to decode dicts also","278a358f5114d350ce149354baf2490d1cc5e41a",""
