"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","856","nilearn","nilearn","dohmatob","2015-11-22 19:44:15","Fixes issue #855 
","start issue","[BF] find_cuts crashes ungracefully if mask is empty"
"issue_closed","856","nilearn","nilearn","lesteve","2015-12-01 17:33:27","","closed issue","[BF] find_cuts crashes ungracefully if mask is empty"
"pull_request_title","856","nilearn","nilearn","dohmatob","2015-11-22 19:44:15","Fixes issue #855 
","d382e0e084aae4b05ce44a1a2c31eef6e15aefce","[BF] find_cuts crashes ungracefully if mask is empty"
"pull_request_merged","856","nilearn","nilearn","lesteve","2015-12-01 17:33:27","[BF] find_cuts crashes ungracefully if mask is empty","f8c21d9343c7cafb550a789bd1f1045899065f18","Pull request merge from dohmatob/nilearn:fix-855 to nilearn/nilearn:master"
"issue_comment","856","nilearn","nilearn","dohmatob","2015-12-01 10:03:39","I've just implemented the suggestion at the moment.
","",""
"issue_comment","856","nilearn","nilearn","lesteve","2015-12-01 17:33:25","Looks fine, merging, thanks!
","",""
"issue_comment","856","nilearn","nilearn","lesteve","2015-12-01 17:35:42","For the record ""fix issue #bla"" doesn't seem to close automatically the issue once the PR is merged...
","",""
"pull_request_commit_comment","856","nilearn","nilearn","GaelVaroquaux","2015-11-23 07:05:26","Maybe another option, possibly more useful for the end user, would be to raise this as a warning, and return the geometrical center of the mask.
","d382e0e084aae4b05ce44a1a2c31eef6e15aefce","(None, '', u'nilearn/plotting/find_cuts.py')"
"pull_request_commit_comment","856","nilearn","nilearn","dohmatob","2015-11-23 13:51:53","Gr8 suggestion.
","d382e0e084aae4b05ce44a1a2c31eef6e15aefce","(None, '', u'nilearn/plotting/find_cuts.py')"
"pull_request_commit_comment","856","nilearn","nilearn","GaelVaroquaux","2015-11-30 19:26:24","Hey @dohmatob : any chance that you could implement the suggestion, so that we merge this PR.
","d382e0e084aae4b05ce44a1a2c31eef6e15aefce","(None, '', u'nilearn/plotting/find_cuts.py')"
"pull_request_commit","856","nilearn","nilearn","dohmatob","2015-11-22 18:41:56","Fixes issue #855","638d8eba1c763213dd4b54a7cdcc6d2bc84731b2",""
"pull_request_commit","856","nilearn","nilearn","dohmatob","2015-12-01 08:57:54","ENH: returning center of mass if mask empty","d382e0e084aae4b05ce44a1a2c31eef6e15aefce",""
