project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit
nilearn~nilearn,20121031,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20121105,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20121106,10,0,0,0,0,0,0,0,0
nilearn~nilearn,20121107,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20121108,2,0,0,0,1,0,0,0,0
nilearn~nilearn,20121109,4,0,0,0,1,0,1,0,0
nilearn~nilearn,20121110,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20121111,20,0,6,0,1,1,0,5,0
nilearn~nilearn,20121112,8,0,0,0,0,0,0,1,0
nilearn~nilearn,20121113,12,0,0,0,2,3,0,0,0
nilearn~nilearn,20121114,7,0,0,0,0,0,0,0,0
nilearn~nilearn,20121115,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20121116,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20121119,5,0,1,0,2,0,0,2,0
nilearn~nilearn,20121120,10,1,0,0,0,1,0,0,7
nilearn~nilearn,20121121,7,0,3,0,4,3,0,0,0
nilearn~nilearn,20121122,2,0,2,0,0,0,0,0,0
nilearn~nilearn,20121123,3,0,0,0,0,0,0,0,0
nilearn~nilearn,20121127,3,0,0,0,0,0,0,0,0
nilearn~nilearn,20121128,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20121129,1,0,1,0,2,0,1,1,1
nilearn~nilearn,20121130,8,0,1,0,0,0,0,5,1
nilearn~nilearn,20121203,1,0,0,0,0,0,0,2,1
nilearn~nilearn,20121204,5,0,0,0,0,0,0,0,0
nilearn~nilearn,20121205,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20121210,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20121213,5,0,0,0,0,0,0,0,0
nilearn~nilearn,20130106,1,1,0,0,0,1,0,0,0
nilearn~nilearn,20130121,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20130131,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20130201,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20130305,2,1,1,0,1,1,1,0,1
nilearn~nilearn,20130306,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20130308,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20130311,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20130312,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20130313,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20130322,2,0,0,0,0,0,0,0,1
nilearn~nilearn,20130328,1,0,0,0,0,0,0,0,1
nilearn~nilearn,20130329,3,0,0,0,0,0,0,0,1
nilearn~nilearn,20130330,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20130402,8,0,1,0,2,0,2,0,5
nilearn~nilearn,20130403,3,0,0,0,0,0,0,0,3
nilearn~nilearn,20130404,5,1,1,0,0,1,0,0,4
nilearn~nilearn,20130405,4,0,2,0,0,0,0,19,4
nilearn~nilearn,20130408,4,1,0,0,1,1,1,2,3
nilearn~nilearn,20130409,2,0,2,0,0,0,0,7,2
nilearn~nilearn,20130410,1,0,0,0,0,0,0,0,1
nilearn~nilearn,20130411,6,1,0,0,1,1,1,0,5
nilearn~nilearn,20130412,0,0,1,0,0,0,0,0,0
nilearn~nilearn,20130415,1,0,0,0,0,0,0,0,1
nilearn~nilearn,20130416,2,0,0,0,0,0,0,0,2
nilearn~nilearn,20130417,2,0,1,0,0,0,0,4,2
nilearn~nilearn,20130418,3,0,3,0,1,0,1,4,3
nilearn~nilearn,20130419,5,2,5,0,1,2,1,0,3
nilearn~nilearn,20130422,6,1,10,0,1,1,1,0,5
nilearn~nilearn,20130423,6,1,7,0,2,1,1,5,4
nilearn~nilearn,20130424,7,0,3,0,1,0,1,21,7
nilearn~nilearn,20130425,6,0,1,0,0,0,0,18,4
nilearn~nilearn,20130426,2,0,0,0,0,0,0,1,2
nilearn~nilearn,20130429,4,0,0,1,0,0,0,1,4
nilearn~nilearn,20130430,6,1,5,0,0,1,0,0,5
nilearn~nilearn,20130502,2,0,1,0,0,2,0,2,1
nilearn~nilearn,20130503,8,0,0,5,0,0,0,5,7
nilearn~nilearn,20130506,2,0,0,0,0,0,0,0,2
nilearn~nilearn,20130507,6,0,4,0,0,0,0,53,6
nilearn~nilearn,20130508,0,0,0,0,1,0,0,0,0
nilearn~nilearn,20130509,4,0,0,1,2,0,0,0,0
nilearn~nilearn,20130513,4,0,0,1,0,0,0,1,4
nilearn~nilearn,20130514,7,0,1,0,1,0,1,0,7
nilearn~nilearn,20130515,2,1,4,2,0,1,0,2,1
nilearn~nilearn,20130516,4,0,4,0,2,0,2,0,4
nilearn~nilearn,20130517,7,3,0,0,1,3,1,8,4
nilearn~nilearn,20130521,12,1,4,0,1,4,0,15,2
nilearn~nilearn,20130522,7,0,6,0,1,0,1,22,6
nilearn~nilearn,20130523,5,0,3,0,1,0,0,0,5
nilearn~nilearn,20130524,2,0,0,0,0,0,0,0,2
nilearn~nilearn,20130526,2,0,1,0,1,0,1,0,1
nilearn~nilearn,20130527,6,1,3,0,1,2,1,5,3
nilearn~nilearn,20130528,7,1,1,0,1,1,1,0,5
nilearn~nilearn,20130529,6,1,11,0,2,1,1,1,4
nilearn~nilearn,20130530,7,0,2,0,1,1,1,0,5
nilearn~nilearn,20130531,8,2,5,0,1,4,0,2,7
nilearn~nilearn,20130604,1,0,1,0,0,0,0,0,1
nilearn~nilearn,20130605,2,0,1,0,0,0,0,0,2
nilearn~nilearn,20130607,2,0,0,0,1,0,0,0,2
nilearn~nilearn,20130610,21,0,2,0,2,1,1,4,20
nilearn~nilearn,20130611,31,1,0,0,4,1,1,0,28
nilearn~nilearn,20130612,37,1,2,0,3,1,1,5,36
nilearn~nilearn,20130613,10,0,1,0,1,0,0,42,10
nilearn~nilearn,20130614,1,0,3,0,0,0,0,12,1
nilearn~nilearn,20130616,0,0,1,0,1,0,1,2,1
nilearn~nilearn,20130617,2,0,0,0,0,0,0,9,2
nilearn~nilearn,20130619,20,1,5,0,3,1,1,2,16
nilearn~nilearn,20130620,6,0,1,3,0,5,0,0,5
nilearn~nilearn,20130621,4,0,1,0,1,2,0,0,1
nilearn~nilearn,20130624,3,0,0,0,0,0,0,0,3
nilearn~nilearn,20130625,4,0,0,0,1,0,1,0,2
nilearn~nilearn,20130626,2,0,0,0,0,0,0,0,2
nilearn~nilearn,20130627,0,0,1,0,0,0,0,0,0
nilearn~nilearn,20130701,1,0,0,0,0,0,0,0,1
nilearn~nilearn,20130702,2,0,2,0,0,0,0,0,4
nilearn~nilearn,20130703,7,0,0,0,0,0,0,0,7
nilearn~nilearn,20130704,0,0,1,0,0,0,0,0,0
nilearn~nilearn,20130705,1,0,2,0,1,1,0,0,0
nilearn~nilearn,20130707,0,0,0,0,2,0,0,0,0
nilearn~nilearn,20130709,1,0,0,0,0,0,0,0,4
nilearn~nilearn,20130710,2,0,0,0,0,0,0,0,2
nilearn~nilearn,20130716,0,0,0,0,1,0,1,2,2
nilearn~nilearn,20130718,1,0,0,0,0,0,0,1,1
nilearn~nilearn,20130719,3,0,0,0,0,0,0,0,3
nilearn~nilearn,20130723,0,0,0,0,3,0,0,0,0
nilearn~nilearn,20130724,0,0,1,0,0,0,0,0,0
nilearn~nilearn,20130726,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20130729,0,0,5,0,2,1,0,0,0
nilearn~nilearn,20130731,4,0,5,0,2,0,0,0,3
nilearn~nilearn,20130801,5,0,5,0,0,2,0,1,5
nilearn~nilearn,20130802,10,1,5,0,1,3,1,0,4
nilearn~nilearn,20130807,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20130808,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20130809,0,0,0,0,0,0,0,0,7
nilearn~nilearn,20130814,0,0,0,0,0,0,0,0,2
nilearn~nilearn,20130819,2,0,7,0,2,4,0,0,4
nilearn~nilearn,20130820,0,0,1,0,0,0,0,0,0
nilearn~nilearn,20130821,1,0,2,0,0,0,0,0,0
nilearn~nilearn,20130822,0,0,0,0,0,0,0,0,2
nilearn~nilearn,20130824,6,0,0,0,0,0,0,0,0
nilearn~nilearn,20130825,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20130826,4,1,3,0,1,1,1,0,3
nilearn~nilearn,20130827,2,0,0,0,0,0,0,0,0
nilearn~nilearn,20130828,3,0,0,0,0,0,0,0,3
nilearn~nilearn,20130829,6,0,8,0,1,1,1,44,5
