,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
98,commit_messages,,nilearn,nilearn,lesteve,2015-08-21 13:13:50,"FIX remaining bug in the colorbar code with uint8 data

Amend test to highlight this bug and add one for plot_glass_brain",03eed614ef92e78648845504ee6ff614b6fbfda5,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/img_plotting.py""]']",False,[],[],[],[],2015-08-21
157,commit_messages,,nilearn,nilearn,lesteve,2015-08-21 06:28:02,"Merge pull request #738 from AlexandreAbraham/factorize_code_2

[MRG] Use filter_and_extract as a basis signal extractor.",06288d8cc380c2f5cd94506f1682708ff2cd1c84,,"api.github.com,git_clone","[u'[""nilearn/decomposition/multi_pca.py"", ""nilearn/input_data/tests/test_base_masker.py"", ""nilearn/signal.py"", ""nilearn/input_data/nifti_labels_masker.py"", ""nilearn/input_data/nifti_masker.py"", ""nilearn/masking.py"", ""nilearn/input_data/nifti_spheres_masker.py"", ""nilearn/input_data/multi_nifti_masker.py"", ""nilearn/input_data/base_masker.py"", ""nilearn/input_data/tests/test_nifti_masker.py"", ""nilearn/input_data/nifti_maps_masker.py""]']",False,[],"[{u'raw': u'#738', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'738', u'']}]",[],[],2015-08-21
306,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-19 06:25:26,Simplify code,0c604251a0cc93b7d3292dbc1355065b1d8ad8e7,,"api.github.com,git_clone","[u'[""nilearn/input_data/multi_nifti_masker.py""]']",False,[],[],[],[],2015-08-19
320,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-25 07:30:11,"Merge pull request #598 from lesteve/fix-resample-img-dtype

[MRG] Fix output data dtype after resampling for 4d images",0cd44db023db0ef22788e8c2a87dcbfe87b549aa,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py"", ""nilearn/image/tests/test_resampling.py""]']",False,[],"[{u'raw': u'#598', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'598', u'']}]",[],[],2015-08-25
362,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-24 18:04:53,Add names to extraction functors,0eccab58d885065ab0b6986209e191a79ed6f262,,"api.github.com,git_clone","[u'[""nilearn/input_data/nifti_labels_masker.py"", ""nilearn/input_data/nifti_spheres_masker.py"", ""nilearn/input_data/nifti_masker.py"", ""nilearn/input_data/nifti_maps_masker.py""]']",False,[],[],[],[],2015-08-24
575,commit_messages,,nilearn,nilearn,lesteve,2015-08-21 14:30:26,"Int arrays get turned into float

if interpolation is continuous. Add test",17cd0e1955982ac227a0a1f03aacfb4971590b61,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py"", ""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2015-08-21
1098,commit_messages,,nilearn,nilearn,MartinPerez,2015-08-20 10:48:35,test fix,2d40415b7f3de5926ce2b268eca8dd9d2a5c661c,,"api.github.com,git_clone","[u'[""nilearn/datasets/tests/test_atlas.py""]']",False,[],[],[],[],2015-08-20
1235,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-18 08:44:53,Address more comments,32e926941bed6b296337b3efa4669517b0389f5e,,"api.github.com,git_clone","[u'[""nilearn/input_data/base_masker.py""]']",False,[],[],[],[],2015-08-18
1399,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-18 08:47:07,Address comments,3a87ca9054b26dcdfefc5d797ed0a39d0b73a4b4,,"api.github.com,git_clone","[u'[""nilearn/input_data/multi_nifti_masker.py""]']",False,[],[],[],[],2015-08-18
1740,commit_messages,,nilearn,nilearn,MartinPerez,2015-08-21 08:13:49,init correction,490c0bba540405d888e9592b2bb07e0614642953,,"api.github.com,git_clone","[u'[""nilearn/datasets/__init__.py""]']",False,[],[],[],[],2015-08-21
1986,commit_messages,,nilearn,nilearn,MartinPerez,2015-08-20 15:25:36,extra documentation,53b67bcf358406a7829681b63a5642896e92913b,,"api.github.com,git_clone","[u'[""nilearn/datasets/description/aal_spm_12.rst"", ""nilearn/datasets/__init__.py"", ""nilearn/datasets/atlas.py""]']",False,[],[],[],[],2015-08-20
2010,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-20 19:41:14,Better documentation for extraction function.,546888b3495564218d5e443041441476084b316b,,"api.github.com,git_clone","[u'[""nilearn/input_data/base_masker.py""]']",False,[],[],[],[],2015-08-20
2018,commit_messages,,nilearn,nilearn,MartinPerez,2015-08-17 11:38:44,"implemented multiple minor fixes, particularly returns dictionary of labels instead of reference to xml file",54ba1dc8b141e149eb535123d38d7a2379ff9140,,"api.github.com,git_clone","[u'[""doc/modules/reference.rst"", ""nilearn/datasets/atlas.py"", ""nilearn/datasets/tests/test_atlas.py""]']",False,[],[],[],[],2015-08-17
2147,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-08-24 22:27:05,"Merge pull request #768 from AlexandreAbraham/fix_cache

Add names to extraction functors",599d03e095bad7f37ff39ac8c1a554da43f2398f,,"api.github.com,git_clone","[u'[""nilearn/input_data/nifti_labels_masker.py"", ""nilearn/input_data/nifti_spheres_masker.py"", ""nilearn/input_data/nifti_masker.py"", ""nilearn/input_data/nifti_maps_masker.py""]']",False,[],"[{u'raw': u'#768', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'768', u'']}]",[],[],2015-08-24
2185,commit_messages,,nilearn,nilearn,MartinPerez,2015-08-20 10:49:31,test fix,5b10df8bcc4dddfbbd7cc6905a72c42935cc65e1,,"api.github.com,git_clone","[u'[""nilearn/datasets/tests/test_atlas.py""]']",False,[],[],[],[],2015-08-20
