,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
299,commit_messages,,nilearn,nilearn,eickenberg,2014-04-21 16:07:57,Separated mm space affine from first transformation affine to avoid confusion,0c263ae4c35e2da1d3d2da934b635d04c90dc830,,"api.github.com,git_clone","[u'[""plot_affine_transformation.py""]']",False,[],[],[],[],2014-04-21
417,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-04-23 17:37:14,Remove mock for fetch_files. Link to the real function.,1190154dfb4f2bb3f241650312cb38ca93229917,,"api.github.com,git_clone","[u'[""nilearn/_utils/testing.py""]']",False,[],[],[],[],2014-04-23
460,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 13:44:40,"TST: test resampling in mean_img

As suggested by @eickenberg",1350173523859b2ff1a10cedd5a792d78a215a07,,"api.github.com,git_clone","[u'[""nilearn/image/tests/test_image.py""]']",False,[],[],[u'@eickenberg'],[],2014-04-22
494,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-24 12:38:26,Oasis: (test) try to have Travis build completing without error.,1489d2409bef3dae24a583a6f3918272f1a2c9b1,,"api.github.com,git_clone","[u'[""nilearn/tests/test_datasets.py""]']",False,[],[],[],[],2014-04-24
495,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-04-23 17:36:25,Fix fetch_files,148b5f73425d91c365ba3de9997fc268b5c4968e,,"api.github.com,git_clone","[u'[""nilearn/datasets.py""]']",False,[],[],[],[],2014-04-23
535,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 11:03:11,DOC: More docs on resampling,1653f808b1e56529b5f75a863ffeff64f4bc98e2,,"api.github.com,git_clone","[u'[""doc/building_blocks/data_preparation.rst"", ""plot_affine_transformation.py""]']",False,[],[],[],[],2014-04-22
857,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-24 11:52:36,Oasis: fix tests.,235dc7dfbd2c817a863700207f0ee319dac64d08,,"api.github.com,git_clone","[u'[""nilearn/tests/test_datasets.py"", ""nilearn/datasets.py""]']",False,[],[],[],[],2014-04-24
999,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-24 16:57:42,Oasis: example vbm data (ANOVA + SVR vs mass univariate).,28f312fde883e1b43ca4ece006cd770948ad0407,,"api.github.com,git_clone","[u'[""plot_oasis_vbm.py""]']",False,[],[],[],[],2014-04-24
1163,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 13:38:53,BUG: address suboptimal mean_img,2fdf0d481b867a8fe5b2c32378ed0413b9e18a5a,,"api.github.com,git_clone","[u'[""nilearn/image/image.py""]']",False,[],[],[],[],2014-04-22
1264,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-23 14:57:55,Permuted OLS: code coverage + associated bug fix + cosmit.,3464302143240b48268bc86e0d06bb4896b87490,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-04-23
1406,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 19:57:13,"ENH: NaN in resampling: extrapolation

extrapolation before resampling avoids completing with zeros, which has
side effects in the resampling.",3aeca23cf4fd4cd752039b17120467544b05c283,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py"", ""nilearn/image/tests/test_resampling.py"", ""nilearn/masking.py""]']",False,[],[],[],[],2014-04-22
1728,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-04-23 17:39:29,Fix tests,48b079bdd78c0280cbcee5884a10b50c84edfb17,,"api.github.com,git_clone","[u'[""nilearn/tests/test_datasets.py""]']",False,[],[],[],[],2014-04-23
1744,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 14:03:01,"TEST: capture warning

As noted by @VirgileFritsch",49596c8dda9c4ad6b84fb985ece0ac4b29cf1906,,"api.github.com,git_clone","[u'[""nilearn/tests/test_masking.py""]']",False,[],[],[u'@VirgileFritsch'],[],2014-04-22
1778,commit_messages,,nilearn,nilearn,eickenberg,2014-04-21 16:30:14,added reference to example in docs,4ac15f0290e953a20931b2cb243c37a4c8a7f771,,"api.github.com,git_clone","[u'[""doc/building_blocks/data_preparation.rst""]']",False,[],[],[],[],2014-04-21
1842,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 20:13:39,ENH: warn properly on NaNs in resample,4d5f37098f748479065ba36708882b28b2d72f22,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py"", ""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2014-04-22
1883,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-24 14:58:18,Oasis: magnify ANOVA example.,4f3ad327bce9bdcdbacf903950a15b88e7a8f528,,"api.github.com,git_clone","[u'[""plot_oasis_vbm.py""]']",False,[],[],[],[],2014-04-24
1934,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 20:21:54,BUG: support old scikit-learn versions,5158d35a457c77fb3f334f65c76fb62668d1a361,,"api.github.com,git_clone","[u'[""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2014-04-22
2029,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 09:36:28,DOC: reference better resample_img and example,5532a1b13a98f3bce10eae4e5be27af42c39470e,,"api.github.com,git_clone","[u'[""doc/building_blocks/manipulating_mr_images.rst"", ""doc/building_blocks/data_preparation.rst"", ""doc/modules/reference.rst""]']",False,[],[],[],[],2014-04-22
3187,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 20:32:55,DOC: better warning messages,85591c863b3c1b177437384d2055e28ad989b7fc,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py""]']",False,[],[],[],[],2014-04-22
3262,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-04-23 00:58:14,Fix #179,888dbcf0b5e11e798ef490390af8f3065c704445,,"api.github.com,git_clone","[u'[""nilearn/datasets.py""]']",False,[],"[{u'raw': u'#179', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'179', u'']}]",[],[],2014-04-23
3471,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 20:33:50,BUG: fix old versions of scikit-learn,9162135488dca37281ca769d6d3a564ea20ca96d,,"api.github.com,git_clone","[u'[""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2014-04-22
3848,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 14:41:39,BUG: resampling in mean_img,a0deaac9edef2520b33ba32698beb8c8ec9f4ae4,,"api.github.com,git_clone","[u'[""nilearn/image/image.py""]']",False,[],[],[],[],2014-04-22
3969,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 12:00:14,"ENH: don't cache fast operations

Address @AlexandreAbraham's comment",a60b11579ff88f0f6b4fae2fd1398ff4643b60dd,,"api.github.com,git_clone","[u'[""nilearn/masking.py"", ""nilearn/image/image.py""]']",False,[],[],[u'@AlexandreAbraham'],[],2014-04-22
4216,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-04-23 12:43:01,Add comment,af7c313e6e8f35c56a59b542a2028962602ea617,,"api.github.com,git_clone","[u'[""nilearn/datasets.py""]']",False,[],[],[],[],2014-04-23
4712,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 11:18:15,DOC: misc improvements of docs,c3bb1cf9bc6c1b21d3fb3b91e066f3a60b9fa599,,"api.github.com,git_clone","[u'[""doc/sphinxext/gen_rst.py"", ""doc/building_blocks/data_preparation.rst"", ""plot_haxby_simple.py""]']",False,[],[],[],[],2014-04-22
4803,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 18:42:50,"ENH: basic handling of NaNs in resampling

Right now there is no clever imputation, just filling with zeros",c71b982492bb4aa41f2f39d11f5dd26dfe05943d,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py"", ""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2014-04-22
5057,commit_messages,,nilearn,nilearn,eickenberg,2014-04-21 15:33:17,transferred comment before test into test,d1edf2f784427efffd6eee123d19cfaa82363e13,,"api.github.com,git_clone","[u'[""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2014-04-21
5112,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-04-22 13:55:30,Cosmit for PEP8,d3e8c7bcc8d27fdde2e103aac76913e57dd4b897,,"api.github.com,git_clone","[u'[""nilearn/image/tests/test_image.py""]']",False,[],[],[],[],2014-04-22
5271,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-23 09:46:07,Oasis: Address GaelVaroquaux and eickenberg comments.,da3649e2505ef73b78c9b49c58c4dece3e8fd937,,"api.github.com,git_clone","[u'[""plot_oasis_vbm.py"", ""nilearn/datasets.py""]']",False,[],[],[],[],2014-04-23
5512,commit_messages,,nilearn,nilearn,eickenberg,2014-04-21 16:32:19,added name to authors,e511e9c85075e5679240d061fcf9d1923c6d2a7c,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py""]']",False,[],[],[],[],2014-04-21
5688,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-24 15:02:18,"Permuted OLS: simplify example.

The minus sign is not removed in some of the figure ticks for which
it should be. However, the code is simpler by about five lines.",ebf277b41fadc9a96ef0cb33ac57abf79641844b,,"api.github.com,git_clone","[u'[""plot_haxby_mass_univariate.py""]']",False,[],[],[],[],2014-04-24
6111,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-04-24 12:24:07,Oasis: ANOVA + SVR in examples instead of permuted OLS.,fe22c16cc0646fdf85ebf5934728e55a0f535083,,"api.github.com,git_clone","[u'[""plot_oasis_vbm.py""]']",False,[],[],[],[],2014-04-24
6157,commit_messages,,nilearn,nilearn,eickenberg,2014-04-21 16:27:12,Added explanation to example,ffc4ccd8b66fd91a6d70c4026e0475cceb7f39f4,,"api.github.com,git_clone","[u'[""plot_affine_transformation.py""]']",False,[],[],[],[],2014-04-21
6996,pull_request_commit,173.0,nilearn,nilearn,VirgileFritsch,2014-04-23 14:57:55,Permuted OLS: code coverage + associated bug fix + cosmit.,3464302143240b48268bc86e0d06bb4896b87490,,api.github.com,,False,[],[],[],[],2014-04-23
6997,pull_request_commit,173.0,nilearn,nilearn,VirgileFritsch,2014-04-24 15:02:18,"Permuted OLS: simplify example.

The minus sign is not removed in some of the figure ticks for which
it should be. However, the code is simpler by about five lines.",ebf277b41fadc9a96ef0cb33ac57abf79641844b,,api.github.com,,False,[],[],[],[],2014-04-24
7026,pull_request_commit,175.0,nilearn,nilearn,eickenberg,2014-04-21 15:33:17,transferred comment before test into test,89929f5789c53f574634868fc1ab44b272c9f30a,,api.github.com,,False,[],[],[],[],2014-04-21
7027,pull_request_commit,175.0,nilearn,nilearn,eickenberg,2014-04-21 16:07:57,Separated mm space affine from first transformation affine to avoid confusion,91cf308070c2296ecb452187b07a0cd38a1830a7,,api.github.com,,False,[],[],[],[],2014-04-21
7028,pull_request_commit,175.0,nilearn,nilearn,eickenberg,2014-04-21 16:27:12,Added explanation to example,d9fd0408071fbb7a9a51279254de07e6418fe45a,,api.github.com,,False,[],[],[],[],2014-04-21
7029,pull_request_commit,175.0,nilearn,nilearn,eickenberg,2014-04-21 16:30:14,added reference to example in docs,d8fae6f1fd24bff56bcd6cf8f04505ea811f7704,,api.github.com,,False,[],[],[],[],2014-04-21
7030,pull_request_commit,175.0,nilearn,nilearn,eickenberg,2014-04-21 16:32:19,added name to authors,5dc268c263a105ee66e02a8cbd0fe948e2e0b765,,api.github.com,,False,[],[],[],[],2014-04-21
7068,pull_request_commit,185.0,nilearn,nilearn,GaelVaroquaux,2014-04-22 12:00:14,"ENH: don't cache fast operations

Address @AlexandreAbraham's comment",a60b11579ff88f0f6b4fae2fd1398ff4643b60dd,,api.github.com,,False,[],[],[u'@AlexandreAbraham'],[],2014-04-22
7069,pull_request_commit,185.0,nilearn,nilearn,GaelVaroquaux,2014-04-22 13:38:53,BUG: address suboptimal mean_img,2fdf0d481b867a8fe5b2c32378ed0413b9e18a5a,,api.github.com,,False,[],[],[],[],2014-04-22
7070,pull_request_commit,185.0,nilearn,nilearn,GaelVaroquaux,2014-04-22 13:44:40,"TST: test resampling in mean_img

As suggested by @eickenberg",1350173523859b2ff1a10cedd5a792d78a215a07,,api.github.com,,False,[],[],[u'@eickenberg'],[],2014-04-22
7071,pull_request_commit,185.0,nilearn,nilearn,GaelVaroquaux,2014-04-22 13:55:30,Cosmit for PEP8,d3e8c7bcc8d27fdde2e103aac76913e57dd4b897,,api.github.com,,False,[],[],[],[],2014-04-22
7072,pull_request_commit,185.0,nilearn,nilearn,GaelVaroquaux,2014-04-22 14:03:01,"TEST: capture warning

As noted by @VirgileFritsch",49596c8dda9c4ad6b84fb985ece0ac4b29cf1906,,api.github.com,,False,[],[],[u'@VirgileFritsch'],[],2014-04-22
7073,pull_request_commit,185.0,nilearn,nilearn,GaelVaroquaux,2014-04-22 14:41:39,BUG: resampling in mean_img,a0deaac9edef2520b33ba32698beb8c8ec9f4ae4,,api.github.com,,False,[],[],[],[],2014-04-22
7083,pull_request_commit,186.0,nilearn,nilearn,VirgileFritsch,2014-04-23 09:46:07,Oasis: Address GaelVaroquaux and eickenberg comments.,da3649e2505ef73b78c9b49c58c4dece3e8fd937,,api.github.com,,False,[],[],[],[],2014-04-23
7084,pull_request_commit,186.0,nilearn,nilearn,VirgileFritsch,2014-04-24 11:52:36,Oasis: fix tests.,235dc7dfbd2c817a863700207f0ee319dac64d08,,api.github.com,,False,[],[],[],[],2014-04-24
7085,pull_request_commit,186.0,nilearn,nilearn,VirgileFritsch,2014-04-24 12:24:07,Oasis: ANOVA + SVR in examples instead of permuted OLS.,fe22c16cc0646fdf85ebf5934728e55a0f535083,,api.github.com,,False,[],[],[],[],2014-04-24
7086,pull_request_commit,186.0,nilearn,nilearn,VirgileFritsch,2014-04-24 12:38:26,Oasis: (test) try to have Travis build completing without error.,1489d2409bef3dae24a583a6f3918272f1a2c9b1,,api.github.com,,False,[],[],[],[],2014-04-24
7087,pull_request_commit,186.0,nilearn,nilearn,VirgileFritsch,2014-04-24 14:58:18,Oasis: magnify ANOVA example.,4f3ad327bce9bdcdbacf903950a15b88e7a8f528,,api.github.com,,False,[],[],[],[],2014-04-24
7088,pull_request_commit,186.0,nilearn,nilearn,VirgileFritsch,2014-04-24 16:57:42,Oasis: example vbm data (ANOVA + SVR vs mass univariate).,28f312fde883e1b43ca4ece006cd770948ad0407,,api.github.com,,False,[],[],[],[],2014-04-24
7089,pull_request_commit,188.0,nilearn,nilearn,GaelVaroquaux,2014-04-22 18:42:50,"ENH: basic handling of NaNs in resampling

Right now there is no clever imputation, just filling with zeros",434f231f6dae40a226b16b9afb20654bee32ba6f,,api.github.com,,False,[],[],[],[],2014-04-22
7090,pull_request_commit,188.0,nilearn,nilearn,GaelVaroquaux,2014-04-22 19:57:13,"ENH: NaN in resampling: extrapolation

extrapolation before resampling avoids completing with zeros, which has
side effects in the resampling.",ef46230700ea6e50f31d6563d8db4a395ec0e52a,,api.github.com,,False,[],[],[],[],2014-04-22
7091,pull_request_commit,188.0,nilearn,nilearn,GaelVaroquaux,2014-04-22 20:13:39,ENH: warn properly on NaNs in resample,90b2316b1309f046c3234c9b0b125ec783b36664,,api.github.com,,False,[],[],[],[],2014-04-22
7092,pull_request_commit,188.0,nilearn,nilearn,GaelVaroquaux,2014-04-22 20:21:54,BUG: support old scikit-learn versions,f1936ddec050d0c76477df259da9d15d90cc64af,,api.github.com,,False,[],[],[],[],2014-04-22
