,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
327,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-05-29 20:00:28,"ENH: better strategy for tight bounds

Based on discussion with @KamalakerDadi. Should be more robust than
previous solutions.",0d42713d2e1e651f02e79896f4b8c849d25fdde2,,"api.github.com,git_clone","[u'[""nilearn/plotting/displays.py""]']",False,[],[],[u'@KamalakerDadi'],[],2017-05-29
589,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-05-29 20:09:27,Update whats_new,1861166106a7fe61697c5daf6706a8dbbbc893c5,,"api.github.com,git_clone","[u'[""doc/whats_new.rst""]']",False,[],[],[],[],2017-05-29
613,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-05-30 12:22:24,Addressed improved formulation,1971648c67e366533d7cbd75f7a10d0b07c9216d,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py""]']",False,[],[],[],[],2017-05-30
693,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-05-29 21:04:57,MISC: add @KamalakerDadi's comments,1c7659d8b85fd2e61052b6ed3992746744392617,,"api.github.com,git_clone","[u'[""doc/whats_new.rst"", ""nilearn/plotting/displays.py""]']",False,[],[],[u'@KamalakerDadi'],[],2017-05-29
1151,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-05-30 14:38:21,"Merge pull request #1447 from KamalakerDadi/fix_bigendian_stuff

FIX: resampling image bug with big-endian data types",2f825c480f6f7c9fbf4873e81121c4320dedd71d,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py"", ""nilearn/image/tests/test_resampling.py""]']",False,[],"[{u'raw': u'#1447', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1447', u'']}]",[],[],2017-05-30
2169,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-05-29 09:48:19,"Catter for not giving ""levels""",5a5871b4f65007e6499bf29ff19197697a3a76ae,,"api.github.com,git_clone","[u'[""nilearn/plotting/displays.py""]']",False,[],[],[],[],2017-05-29
2714,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-05-30 11:09:39,"Merge pull request #1459 from GaelVaroquaux/test_tight_contours

[MRG]: tight bounds in contours",70cae4052d1b9712797242ba936bc961b09b1a92,,"api.github.com,git_clone","[u'[""doc/whats_new.rst"", ""nilearn/plotting/displays.py""]']",False,[],"[{u'raw': u'#1459', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1459', u'']}]",[],[],2017-05-30
2851,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-05-29 09:45:52,fix previous,76328a6db45ffed64dcbb27849c2aa0dcc41de7b,,"api.github.com,git_clone","[u'[""nilearn/plotting/displays.py""]']",False,[],[],[],[],2017-05-29
3136,commit_messages,,nilearn,nilearn,salma1601,2017-05-30 10:15:51,smaller image in test to save time,82a3483d490923a471433d57e45fc585d0fae1d4,,"api.github.com,git_clone","[u'[""nilearn/regions/tests/test_region_extractor.py""]']",False,[],[],[],[],2017-05-30
3609,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-05-29 09:28:56,"WIP: tight bounds in contours

A test implementation for tight bounds in contours.",97948922f2620f941ad8dfa8b5c6b8d741164ab5,,"api.github.com,git_clone","[u'[""nilearn/plotting/displays.py""]']",False,[],[],[],[],2017-05-29
