,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
13,commit_messages,,aio-libs,aioredis,popravich,2017-05-11 14:29:03,"Merge pull request #222 from aio-libs/tests

Updates to tests",05e6f92a18e6bedb66d628f95d983c447920b1a5,,"api.github.com,git_clone",[u'(unknown)'],False,[],"[{u'raw': u'#222', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'222', u'']}]",[],[],2017-05-11
140,commit_messages,,aio-libs,aioredis,popravich,2017-05-11 12:02:01,update tests to fix minor coverage issues,2de21fe04820a37b6cac9ab9e1f99dff161ec3bf,,"api.github.com,git_clone",[u'(unknown)'],False,[],[],[],[],2017-05-11
231,commit_messages,,aio-libs,aioredis,popravich,2017-05-11 12:48:38,trying to fix latency-sensitive tests,480a2ea7a0afffdcbfbb4d7dd66b9293d70b6df9,,"api.github.com,git_clone",[u'(unknown)'],False,[],[],[],[],2017-05-11
275,commit_messages,,aio-libs,aioredis,pfreixes,2017-05-11 15:07:55,Some small MR issues fixed,561e605291d71f5a5e642454494c915127020ca9,,"api.github.com,git_clone",[u'(unknown)'],False,[],[],[],[],2017-05-11
337,commit_messages,,aio-libs,aioredis,popravich,2017-05-11 12:01:19,fix PyReader decoding partial results,6abb2425fea85286972ed4e9ca6b87b2f2ef00b3,,"api.github.com,git_clone",[u'(unknown)'],False,[],[],[],[],2017-05-11
670,commit_messages,,aio-libs,aioredis,popravich,2017-05-11 21:16:49,"Merge pull request #221 from pfreixes/master

Support for connection timeout param",e0d520270d0296c14aa89e5eaa1bdc0f300bccea,,"api.github.com,git_clone",[u'(unknown)'],False,[],"[{u'raw': u'#221', u'refstyle': u'#d', u'parts': [u'aio-libs', u'aioredis', u'221', u'']}]",[],[],2017-05-11
720,commit_messages,,aio-libs,aioredis,pfreixes,2017-05-11 20:07:33,Removed print,ee2e5195b90de27fc1752907a23454ad88c0b93b,,"api.github.com,git_clone",[u'(unknown)'],False,[],[],[],[],2017-05-11
761,commit_messages,,aio-libs,aioredis,popravich,2017-05-11 22:48:52,fix travis.yml codecov,fe4d78b6c08a5496ca19b7e08bc1df70483bef4b,,"api.github.com,git_clone",[u'(unknown)'],False,[],[],[],[],2017-05-11
1230,pull_request_commit,221.0,aio-libs,aioredis,pfreixes,2017-05-11 15:07:55,Some small MR issues fixed,561e605291d71f5a5e642454494c915127020ca9,,api.github.com,,False,[],[],[],[],2017-05-11
1231,pull_request_commit,221.0,aio-libs,aioredis,pfreixes,2017-05-11 20:07:33,Removed print,ee2e5195b90de27fc1752907a23454ad88c0b93b,,api.github.com,,False,[],[],[],[],2017-05-11
1232,pull_request_commit,222.0,aio-libs,aioredis,popravich,2017-05-11 12:01:19,fix PyReader decoding partial results,6abb2425fea85286972ed4e9ca6b87b2f2ef00b3,,api.github.com,,False,[],[],[],[],2017-05-11
1233,pull_request_commit,222.0,aio-libs,aioredis,popravich,2017-05-11 12:02:01,update tests to fix minor coverage issues,2de21fe04820a37b6cac9ab9e1f99dff161ec3bf,,api.github.com,,False,[],[],[],[],2017-05-11
1234,pull_request_commit,222.0,aio-libs,aioredis,popravich,2017-05-11 12:48:38,trying to fix latency-sensitive tests,480a2ea7a0afffdcbfbb4d7dd66b9293d70b6df9,,api.github.com,,False,[],[],[],[],2017-05-11
1235,pull_request_commit,223.0,aio-libs,aioredis,pyup-bot,2017-05-11 22:36:30,Update pytest-cov from 2.4.0 to 2.5.1,de13058e3aa3f3ecabe673aaf0e458759bd1b301,,api.github.com,,False,[],[],[],[],2017-05-11
