,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
1983,commit_messages,,pycqa,astroid,PCManticore,2016-08-24 08:08:05,Export two helpers for verifying the type of a spec.,f06b62a3e1bad9b0455dac83648677059227390c,,"api.github.com,git_clone","[u'[""astroid/modutils.py""]']",False,[],[],[],[],2016-08-24
2150,pull_request_commit,357.0,pycqa,astroid,The-Compiler,2016-08-20 10:45:40,Adjust brain_pytest for pytest 3,106f560737d88c608c91d79c94add701cdfd41d0,,api.github.com,,False,[],[],[],[],2016-08-20
2151,pull_request_commit,357.0,pycqa,astroid,The-Compiler,2016-08-20 10:53:14,Reintroduce pytest 2 compatibility in brain_pytest,cd757ca2a4a28f255e38f3ddf3f3f722f6698c93,,api.github.com,,False,[],[],[],[],2016-08-20
2152,pull_request_commit,357.0,pycqa,astroid,The-Compiler,2016-08-20 10:59:10,Reorder attributes,8f206f8b3ca95debbc470c40d89283cb10de8da7,,api.github.com,,False,[],[],[],[],2016-08-20
2153,pull_request_commit,357.0,pycqa,astroid,The-Compiler,2016-08-20 11:03:38,Improve PytestBrainTest,40913edcade9dbb4d3f2c3536e4b8367c4252172,,api.github.com,,False,[],[],[],[],2016-08-20
2154,pull_request_commit,359.0,pycqa,astroid,moylop260,2016-08-22 19:14:06,[REF] bumpversion: Add utility,e671e1f4e1ed58a42b869acceb0f4b6c8edd238c,,api.github.com,,False,[],[],[],[],2016-08-22
2155,pull_request_commit,360.0,pycqa,astroid,moylop260,2016-08-23 20:00:43,[REF] package: Compatibility with old version of setuptools,6760eacb48c4a003dd6148feaa48f69a32966872,,api.github.com,,False,[],[],[],[],2016-08-23
2156,pull_request_commit,360.0,pycqa,astroid,moylop260,2016-08-23 20:44:12,[REF] pkginfo: Using pkg_resources.parse_version,8e2420741c4aa21935fd7158163dbd33e37a73e7,,api.github.com,,False,[],[],[],[],2016-08-23
2157,pull_request_commit,360.0,pycqa,astroid,moylop260,2016-08-23 20:51:57,[REF] travis: Add test for current setuptools version in travis and new one,d394ab7c428dd4087c8d25bd119fbd32d633e63d,,api.github.com,,False,[],[],[],[],2016-08-23
2158,pull_request_commit,360.0,pycqa,astroid,moylop260,2016-08-23 21:09:08,[REF] pkginfo: Add first known release version to support environment marker with range operators,9e0f719956732e9fcff183ed94bc38d9d972ef71,,api.github.com,,False,[],[],[],[],2016-08-23
2159,pull_request_commit,360.0,pycqa,astroid,moylop260,2016-08-24 21:17:07,[REF] Avoid run test 2 times and remove unnecesary except,a12e314a9cf16add9e72bc3bb9df62fdc765015e,,api.github.com,,False,[],[],[],[],2016-08-24
2404,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2016-08-22 08:21:50,"Add pytest 3 compatibility in brain_pytest (#357)

This change adjusts brain_pytest for pytest 3, while also reintroducing pytest 2 compatibility.",436687c385dbeebcfb7faaedc745491a5a115195,,api.github.com,,False,[],"[{u'raw': u'#357', u'refstyle': u'#d', u'parts': [u'pycqa', u'astroid', u'357', u'']}]",[],[],2016-08-22
