,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
1081,commit_messages,,pycqa,astroid,PCManticore,2015-07-25 16:26:01,Some style cleanup.,829d18b7b8c1494c3020e84952071c0b1a2323a4,,"api.github.com,git_clone","[u'[""astroid/decorators.py""]']",False,[],[],[],[],2015-07-25
1124,commit_messages,,pycqa,astroid,radowit,2015-07-25 12:43:20,CR fixes,87d60c5819b9e56886cbd9a3af5488440bd5f7de,,"api.github.com,git_clone","[u'[""astroid/tests/unittest_modutils.py"", ""astroid/modutils.py""]']",False,[],[],[],[],2015-07-25
1421,commit_messages,,pycqa,astroid,The-Compiler,2015-07-25 13:16:56,"Get rid of astroid.common.decorators.

This also implements an easier @cache decorator and removes @classproperty as
it only was used in an insignificant test.

--HG--
branch : no-logilab-common",a9582e447362cac362e20c0ca4d30ec0221bfec2,,"api.github.com,git_clone","[u'[""astroid/bases.py"", ""astroid/scoped_nodes.py"", ""astroid/mixins.py"", ""astroid/node_classes.py"", ""astroid/tests/unittest_builder.py"", ""astroid/objects.py"", ""astroid/decorators.py""]']",False,[],[],"[u'@cache', u'@classproperty']",[],2015-07-25
1454,commit_messages,,pycqa,astroid,The-Compiler,2015-07-25 14:03:49,"get rid of logilab.common in modutils.

--HG--
branch : no-logilab-common",adf6bebd18e93599fb1188440876f97eb3ac6786,,"api.github.com,git_clone","[u'[""astroid/modutils.py""]']",False,[],[],[],[],2015-07-25
1556,commit_messages,,pycqa,astroid,The-Compiler,2015-07-25 14:10:21,"Get rid of logilab.common in doc example.

--HG--
branch : no-logilab-common",bb6e0b330dbc439295f5435c96a65f7fad3a7574,,"api.github.com,git_clone","[u'[""astroid/modutils.py""]']",False,[],[],[],[],2015-07-25
1809,commit_messages,,pycqa,astroid,The-Compiler,2015-07-25 14:16:25,"Add changelog entry.

--HG--
branch : no-logilab-common",dbd63464f05c951bf494195f1af91c85de995530,,"api.github.com,git_clone","[u'[""ChangeLog""]']",False,[],[],[],[],2015-07-25
1869,commit_messages,,pycqa,astroid,radowit,2015-07-25 12:21:11,Removing unnecessary dependencies from tox,e3d14d0f46feaa031a00e31b283bc54cc203b8b1,,"api.github.com,git_clone","[u'[""tox.ini""]']",False,[],[],[],[],2015-07-25
1874,commit_messages,,pycqa,astroid,PCManticore,2015-07-25 21:35:31,"Add get_wrapping_class API to scoped_nodes, which can be used to retrieve the class that wraps a node.",e484101e2a1cae0d2fe13155b7f2337ae271dd7a,,"api.github.com,git_clone","[u'[""astroid/scoped_nodes.py"", ""astroid/brain/builtin_inference.py"", ""ChangeLog""]']",False,[],[],[],[],2015-07-25
1993,commit_messages,,pycqa,astroid,The-Compiler,2015-07-25 14:05:45,"Fix get_module_files documentation in modutils.

--HG--
branch : no-logilab-common",f22243401b2f72ae3fbd8083f9428e3f2af14168,,"api.github.com,git_clone","[u'[""astroid/modutils.py""]']",False,[],[],[],[],2015-07-25
2047,commit_messages,,pycqa,astroid,The-Compiler,2015-07-25 13:51:06,"Get rid of logilab.common.shellutils in test data.

Instead of logilab.common.shellutils.ProgressBar we use
astroid.node_classes.Name now.

--HG--
branch : no-logilab-common",f8a7e95569ad5eee9564e788eedd80a6a72726c8,,"api.github.com,git_clone","[u'[""astroid/tests/testdata/python3/data/module.py"", ""astroid/tests/unittest_scoped_nodes.py"", ""astroid/tests/unittest_builder.py"", ""astroid/tests/testdata/python2/data/module.py"", ""astroid/tests/unittest_nodes.py""]']",False,[],[],[],[],2015-07-25
2244,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 13:16:56,"Get rid of astroid.common.decorators.

This also implements an easier @cache decorator and removes @classproperty as
it only was used in an insignificant test.

--HG--
branch : 1.4.0",f9098bf9a113232baf1c6c5ae7ee834d1e591c36,,api.github.com,,False,[],[],"[u'@cache', u'@classproperty']",[],2015-07-25
2245,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 13:35:07,"Get rid of logilab.common in unittest_modutils.py.

It was only used as an example package with subpackages - now we use
xml.etree.ElementTree for those checks instead.

--HG--
branch : 1.4.0",50ef663b716a84f998fd27fc0ecf4c94dffa8e0b,,api.github.com,,False,[],[],[],[],2015-07-25
2246,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 13:51:06,"Get rid of logilab.common.shellutils in test data.

Instead of logilab.common.shellutils.ProgressBar we use
astroid.node_classes.Name now.

--HG--
branch : 1.4.0",c3f6e91bdf8531098b32ccdf863fb8abef03bff9,,api.github.com,,False,[],[],[],[],2015-07-25
2247,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 13:52:58,"Use six.moves instead of logilab.common.compat.

--HG--
branch : 1.4.0",b2b82bd95e25502247a672202a8bfe4c102ddc2b,,api.github.com,,False,[],[],[],[],2015-07-25
2248,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 14:03:49,"get rid of logilab.common in modutils.

--HG--
branch : 1.4.0",bfb47cb98ffbdd2e88d46453fd0fddc2814af6b0,,api.github.com,,False,[],[],[],[],2015-07-25
2249,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 14:05:45,"Fix get_module_files documentation in modutils.

--HG--
branch : 1.4.0",4cd98b77686b607e9ef956ed16c78dd1acd424b0,,api.github.com,,False,[],[],[],[],2015-07-25
2250,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 14:10:21,"Get rid of logilab.common in doc example.

--HG--
branch : 1.4.0",200bacf9ac4f6112890109041b80bec70c1e0c1b,,api.github.com,,False,[],[],[],[],2015-07-25
2251,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 14:12:45,"Remove pytest recommendation from README.

--HG--
branch : 1.4.0",814b00de4798031cbd6a63357f9593b1a134ef97,,api.github.com,,False,[],[],[],[],2015-07-25
2252,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 14:14:54,"Remove logilab-common dependency.

--HG--
branch : 1.4.0",f49c638bf5c9471e8eea78730831930296eb72f6,,api.github.com,,False,[],[],[],[],2015-07-25
2253,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 14:16:25,"Add changelog entry.

--HG--
branch : 1.4.0",9b10c8c8b461f98a2c026f73af8c5ff2cbb75cd1,,api.github.com,,False,[],[],[],[],2015-07-25
2254,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 14:48:51,"Remove __docformat__.

--HG--
branch : 1.4.0",be803a99552fe0bb08d4d88952e3ce6f9d9e5ccd,,api.github.com,,False,[],[],[],[],2015-07-25
2255,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 14:50:30,"Remove __docformat__.

--HG--
branch : 1.4.0",b30b58ef1fc2d063e3ed8d58635d3a30481bc68f,,api.github.com,,False,[],[],[],[],2015-07-25
2256,pull_request_commit,373.0,pycqa,astroid,The-Compiler,2015-07-25 14:54:45,"Simplify decorators.cache.

--HG--
branch : 1.4.0",c0b6fe32a11528078542447bce30dea59f786e00,,api.github.com,,False,[],[],[],[],2015-07-25
