,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
746,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-04-19 04:21:36,Addressed documentation nitpicks reported by Bertrand,1f024c392176da9629859c67d198608f2486d0ea,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_demo_plotting.py""]']",False,[],[],[],[],2016-04-19
1683,commit_messages,,nilearn,nilearn,alexsavio,2016-04-13 07:05:47,Remove data from CanICA init docstring (#1080),4679e924b9c3dd6a085bd1ce0f83177b4781b133,,"api.github.com,git_clone","[u'[""nilearn/decomposition/canica.py""]']",False,[],"[{u'raw': u'#1080', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1080', u'']}]",[],[],2016-04-13
2209,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-04-17 08:44:06,"Minor improvements in plot_demo_plotting example
- More integration of plotting tutorial into example plotting functions",5c2156f5d3064e779625c466351845f74c56b9e3,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_demo_plotting.py""]']",False,[],[],[],[],2016-04-17
3110,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-04-19 11:01:22,fix tests,819660ea333a967220552de86afaa53024a80553,,"api.github.com,git_clone","[u'[""nilearn/decomposition/tests/test_dict_learning.py""]']",False,[],[],[],[],2016-04-19
4229,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-04-19 10:39:07,"BUG: make sure that CanICA works on single subject

As the bug was triggered in mask extraction, I needed to change the
code to generate the data, and I needed to make it generate data that
looked more like brainz so that the mask extraction routines did not
fail.",aff45ef95b6c987cd0503c79f513d67e47368786,,"api.github.com,git_clone","[u'[""nilearn/decomposition/tests/test_canica.py"", ""examples/03_connectivity/plot_canica_resting_state.py"", ""nilearn/decomposition/base.py""]']",False,[],[],[],[],2016-04-19
5609,commit_messages,,nilearn,nilearn,aabadie,2016-04-15 06:35:19,[MRG+1] Use imgmath extension when using sphinx >= 1.4 (#1083),e8e0790447f74266a2c05738eb216283bb391b55,,"api.github.com,git_clone","[u'[""doc/conf.py""]']",False,[],"[{u'raw': u'#1083', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1083', u'']}]",[],[],2016-04-15
5868,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-04-19 11:12:51,"ENH: cater for strings

In Python 2, strings have an __iter__ but not in Python 3 :)",f3a83994a3771ddf2bc47bff107edbf274de9ae1,,"api.github.com,git_clone","[u'[""nilearn/decomposition/base.py""]']",False,[],[],[],[],2016-04-19
5907,commit_messages,,nilearn,nilearn,aabadie,2016-04-12 11:17:44,improve DimensionError exception message,f53b459115cd9736242d87dce4c1a092b2d3f705,,"api.github.com,git_clone","[u'[""nilearn/input_data/tests/test_nifti_maps_masker.py"", ""nilearn/tests/test_masking.py"", ""nilearn/_utils/exceptions.py"", ""nilearn/tests/test_niimg_conversions.py"", ""nilearn/input_data/tests/test_nifti_labels_masker.py"", ""nilearn/regions/tests/test_signal_extraction.py"", ""nilearn/input_data/tests/test_multi_nifti_masker.py"", ""nilearn/input_data/tests/test_nifti_masker.py"", ""nilearn/image/tests/test_image.py""]']",False,[],[],[],[],2016-04-12
9499,pull_request_commit,698.0,nilearn,nilearn,ahoyosid,2016-04-18 12:31:45,minor changes,996f2794185fa71eb2a462ad19f1b061c54dc32d,,api.github.com,,False,[],[],[],[],2016-04-18
10525,pull_request_commit,1076.0,nilearn,nilearn,aabadie,2016-04-12 11:17:44,improve DimensionError exception message,f53b459115cd9736242d87dce4c1a092b2d3f705,,api.github.com,,False,[],[],[],[],2016-04-12
