,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
616,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-14 15:32:52,"Merge pull request #116 from jaquesgrobler/master

Add minutes and seconds to bottom of examples",1983ffc62a016502066b7244720c04454f43d03c,,"api.github.com,git_clone","[u'[""doc/sphinxext/gen_rst.py""]']",False,[],"[{u'raw': u'#116', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'116', u'']}]",[],[],2013-10-14
1205,commit_messages,,nilearn,nilearn,jaquesgrobler,2013-10-14 09:08:24,Merge branch 'master' of https://github.com/nilearn/nilearn,31aac79add71f541ca28312c42e0e69bf16e4a63,,"api.github.com,git_clone","[u'[""nilearn/tests/__init__.py"", ""doc/index.rst"", ""doc/themes/nilearn/static/nature.css_t"", ""doc/extracting_data.rst"", ""doc/modules/classes.rst"", ""doc/themes/nilearn/layout.html"", ""doc/simulations.rst"", ""doc/functional_connectivity.rst"", ""nilearn/image/image.py"", ""nilearn/input_data/nifti_masker.py"", ""nilearn/tests/test_group_sparse_covariance.py"", ""plot_miyawaki_reconstruction.py"", ""doc/ica_resting_state.rst"", ""nilearn/datasets.py"", ""nilearn/decoding/tests/test_searchlight.py"", ""nilearn/image/resampling.py"", ""nilearn/signal.py"", ""nilearn/_utils/testing.py"", ""nilearn/_utils/niimg_conversions.py"", ""doc/unsupervised_learning.rst"", ""nilearn/group_sparse_covariance.py"", ""nilearn/decoding/searchlight.py"", ""doc/introduction.rst"", ""plot_connect_comparison.py"", ""plot_nifti_advanced.py"", ""doc/developers/group_sparse_covariance.rst"", ""nilearn/tests/test_signal.py"", ""nilearn/masking.py"", ""plot_adhd_covariance.py"", ""nilearn/input_data/multi_nifti_masker.py"", ""nilearn/tests/test_masking.py""]']",False,[u'https://github.com/nilearn/nilearn'],[],[],[],2013-10-14
1560,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-11 15:17:02,Follow sklearn deprecation,419c4c4b43d4e8284deafea4db319affe55b99ac,,"api.github.com,git_clone","[u'[""nilearn/decoding/searchlight.py"", ""nilearn/decoding/tests/test_searchlight.py"", ""nilearn/_utils/testing.py""]']",False,[],[],[],[],2013-10-11
2050,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-10-11 15:53:10,Minor fix and doc,564c84819d0fe5af12cbc273f8adbe037c064ff4,,"api.github.com,git_clone","[u'[""nilearn/input_data/base_masker.py""]']",False,[],[],[],[],2013-10-11
2177,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-12 07:24:03,Tweak layout,5acfb4a45cccbe98808038156ee4393a9bdf817c,,"api.github.com,git_clone","[u'[""doc/themes/nilearn/static/nature.css_t""]']",False,[],[],[],[],2013-10-12
2187,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-14 14:37:00,"Merge pull request #115 from jaquesgrobler/remove_unused_imgs

Remove unused imgs",5b3064c6a40b9afc6849b105a7dcde9caff5f4f1,,"api.github.com,git_clone","[u'[""doc/images/plusBox.png"", ""doc/images/minBoxHighlight.png"", ""doc/images/minBox.png"", ""doc/images/noneBox.png"", ""doc/images/plusBoxHighlight.png""]']",False,[],"[{u'raw': u'#115', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'115', u'']}]",[],[],2013-10-14
2405,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-11 21:15:13,Doc: iter intro,643ec4eedfce757b796b963242894397494063ce,,"api.github.com,git_clone","[u'[""doc/introduction.rst""]']",False,[],[],[],[],2013-10-11
3349,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-10-11 15:59:33,Load data after debug message,8bd2bc945c4f0fccb90c8f517cc36469b9eadd3c,,"api.github.com,git_clone","[u'[""nilearn/input_data/base_masker.py""]']",False,[],[],[],[],2013-10-11
3555,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-10-11 12:57:19,Make MultiNiftiMasker run in parallel,953bcdfcad60bacc75534c53108590c7afecad63,,"api.github.com,git_clone","[u'[""nilearn/input_data/multi_nifti_masker.py"", ""nilearn/input_data/base_masker.py""]']",False,[],[],[],[],2013-10-11
3794,commit_messages,,nilearn,nilearn,jaquesgrobler,2013-10-14 15:29:59,Add minutes and seconds to bottom of examples as discussed in #67,9f3c216310875d1a5740f3e38517e2d5656498cb,,"api.github.com,git_clone","[u'[""doc/sphinxext/gen_rst.py""]']",False,[],"[{u'raw': u'#67', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'67', u'']}]",[],[],2013-10-14
4355,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-11 17:39:25,DOC: Improve installation instructions,b4c4147ca655e0fc5783cde9bba0d7e1d72335ba,,"api.github.com,git_clone","[u'[""doc/introduction.rst"", ""doc/themes/nilearn/layout.html""]']",False,[],[],[],[],2013-10-11
4419,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-11 14:56:11,DOC: rest formatting,b75278515b5582a0b102f00fe094bb73fe8a53bb,,"api.github.com,git_clone","[u'[""nilearn/decoding/searchlight.py""]']",False,[],[],[],[],2013-10-11
5332,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-11 16:26:02,DOC: numpy doc standard,dcbffe7156bf3a700e14c64f8f25c8948d76c966,,"api.github.com,git_clone","[u'[""nilearn/input_data/nifti_masker.py""]']",False,[],[],[],[],2013-10-11
5753,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-10-11 15:04:17,Create a crap function safe_filter_and_mask,eebc5f2602e1285f16cf321f3bd77907e455e0c6,,"api.github.com,git_clone","[u'[""nilearn/input_data/base_masker.py""]']",False,[],[],[],[],2013-10-11
5780,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-11 17:46:24,Mist,f0121e5098899cf28bb37773a046443cb5096888,,"api.github.com,git_clone","[u'[""doc/introduction.rst""]']",False,[],[],[],[],2013-10-11
6026,commit_messages,,nilearn,nilearn,jaquesgrobler,2013-10-14 09:11:30,remove images from collapse toctree that arnt being used,fa7c1d78390c6f1109061a90af59e5643f3d6a01,,"api.github.com,git_clone","[u'[""doc/images/plusBox.png"", ""doc/images/minBoxHighlight.png"", ""doc/images/minBox.png"", ""doc/images/noneBox.png"", ""doc/images/plusBoxHighlight.png""]']",False,[],[],[],[],2013-10-14
6044,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-11 09:04:40,ENH: better error message,fb54f952abcde23ac626e9e0b6ac16aeae0f6cac,,"api.github.com,git_clone","[u'[""nilearn/masking.py"", ""nilearn/_utils/niimg_conversions.py"", ""nilearn/tests/test_masking.py""]']",False,[],[],[],[],2013-10-11
6127,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-10-14 12:10:25,MISC: don't pass useless params,fe93b0dbc56a0a157b84470c7ca164074e5dbd8f,,"api.github.com,git_clone","[u'[""nilearn/input_data/base_masker.py""]']",False,[],[],[],[],2013-10-14
6728,pull_request_commit,114.0,nilearn,nilearn,AlexandreAbraham,2013-10-11 12:57:19,Make MultiNiftiMasker run in parallel,d0685bcd600051f3dea6f46715ab577404cfaf55,,api.github.com,,False,[],[],[],[],2013-10-11
6729,pull_request_commit,114.0,nilearn,nilearn,AlexandreAbraham,2013-10-11 15:04:17,Create a crap function safe_filter_and_mask,d11a8fb950d0c5f5c0662b864945633cbbad14f7,,api.github.com,,False,[],[],[],[],2013-10-11
6730,pull_request_commit,114.0,nilearn,nilearn,AlexandreAbraham,2013-10-11 15:53:10,Minor fix and doc,6ffc689a124a247948a1e10d6e3ae4c3cc82169f,,api.github.com,,False,[],[],[],[],2013-10-11
6731,pull_request_commit,114.0,nilearn,nilearn,AlexandreAbraham,2013-10-11 15:59:33,Load data after debug message,7b1e91572f84af4a2faa6227da9e654e3da8e7df,,api.github.com,,False,[],[],[],[],2013-10-11
6733,pull_request_commit,115.0,nilearn,nilearn,jaquesgrobler,2013-10-14 09:08:24,Merge branch 'master' of https://github.com/nilearn/nilearn,31aac79add71f541ca28312c42e0e69bf16e4a63,,api.github.com,,False,[u'https://github.com/nilearn/nilearn'],[],[],[],2013-10-14
6734,pull_request_commit,115.0,nilearn,nilearn,jaquesgrobler,2013-10-14 09:11:30,remove images from collapse toctree that arnt being used,fa7c1d78390c6f1109061a90af59e5643f3d6a01,,api.github.com,,False,[],[],[],[],2013-10-14
6735,pull_request_commit,116.0,nilearn,nilearn,jaquesgrobler,2013-10-14 15:29:59,Add minutes and seconds to bottom of examples as discussed in #67,9f3c216310875d1a5740f3e38517e2d5656498cb,,api.github.com,,False,[],"[{u'raw': u'#67', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'67', u'']}]",[],[],2013-10-14
