,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
163,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 09:29:10,ENH: closed parantheses in doctstring (squared_los(...) function),064a7ae4efd685dfd7743673c390c93d77278b00,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
295,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 09:55:52,DOCSTRING: div_id,0c053226d36e54829763b9ef40a108ba359c8994,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
687,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 10:23:47,DOC: logistic(...),1c5700da6d18b7c00952c694435f9eaeb2224a25,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
715,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-09-02 13:39:37,"Merge pull request #229 from lesteve/fix-rst-link

Fix a couple of RST links in the doc",1d8e680085512457245f943702c3f68d47c68aff,,"api.github.com,git_clone","[u'[""doc/data_analysis/resting_state_networks.rst""]']",False,[],"[{u'raw': u'#229', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'229', u'']}]",[],[],2014-09-02
730,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 10:17:33,DOC: better doc for _unmask(..),1e5b559fe28c46d461a906defc821e8e42482616,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
1489,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 10:17:33,DOC: better doc for _unmask(..),3eae9d548583f2ca3cab086f12ca925842d2b453,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
1764,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 09:55:52,DOCSTRING: div_id,4a0430ed0f4334c5ae24604cf5f0db9b03bb98da,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
1995,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 09:27:40,BF: typo 'gradient is computed',541a9bb7a70d05b66298b6b7240d4b527252ebac,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
2081,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 09:29:10,ENH: closed parantheses in doctstring (squared_los(...) function),5772bc251f414c9bc566e7d743be227bcd4b1ccf,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
2635,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 10:23:47,DOC: logistic(...),6dca186e5b576526ee39990dd94641148ca7432a,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
3598,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 10:20:59,DOC: gradient -> spatial_gradient,973700a3ce917479bc6848ceaface10d57626a93,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
3916,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 09:25:14,ENH: addressing bthirion's comments,a3c908954b548db9d49c9fb14260fbbb1a37fa91,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/_cv_tricks.py""]']",False,[],[],[],[],2014-09-03
4268,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 10:20:59,DOC: gradient -> spatial_gradient,b14ff10ee389e0190891faf1a9c423bd7aa65765,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
4486,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 09:25:14,ENH: addressing bthirion's comments,ba6cc8fa2a88d95b3807b9332dec4b18006e5116,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/_cv_tricks.py""]']",False,[],[],[],[],2014-09-03
5499,commit_messages,,nilearn,nilearn,lesteve,2014-09-02 13:26:35,fix a couple of RST links (missing underscore after the backquote),e4773ad03b5b724a5de48821731e64e76f286c4b,,"api.github.com,git_clone","[u'[""doc/data_analysis/resting_state_networks.rst""]']",False,[],[],[],[],2014-09-02
5807,commit_messages,,nilearn,nilearn,dohmatob,2014-09-03 09:27:40,BF: typo 'gradient is computed',f18c0d553345f7e5d9749dfb9b559c45f035b917,,"api.github.com,git_clone","[u'[""nilearn/decoding/sparse_models/common.py""]']",False,[],[],[],[],2014-09-03
7553,pull_request_commit,229.0,nilearn,nilearn,lesteve,2014-09-02 13:26:35,fix a couple of RST links (missing underscore after the backquote),e4773ad03b5b724a5de48821731e64e76f286c4b,,api.github.com,,False,[],[],[],[],2014-09-02
