,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
414,commit_messages,,nilearn,nilearn,Naereen,2016-03-17 20:53:25,"Fixing small typos on functional_connectomes.rst

Fixing small typos on doc/connectivity/functional_connectomes.rst.",11446e5060a715dfea3416ba336fbb20e79fb274,,"api.github.com,git_clone","[u'[""doc/connectivity/functional_connectomes.rst""]']",False,[],[],[],[],2016-03-17
953,commit_messages,,nilearn,nilearn,Naereen,2016-03-18 19:14:42,"Update decoding_tutorial.rst

- Fix a couple of typos;
- Change `X` to `fmri_masked` and `y` to `target`, for consistency (and allowing all the inlined code to be copied/pasted without any trouble);
- For the same reason, defining `n_conditions = len(set(target))` manually;
- In the beginning, before downloading the data, warning about the time and size required for fetching them;
- A `classification_accuracy` was displayed `1.000`, it is misleading as a 100% accuracy is almost never achievable;
- Update displayed signature of a sklearn.svm.SVC object (eps is now called tol, default cache_size is 200 Mb).",27171b3f2a921395cb110c9508d71a219282a3a5,,"api.github.com,git_clone","[u'[""doc/decoding/decoding_tutorial.rst""]']",False,[],[],[],[],2016-03-18
1175,commit_messages,,nilearn,nilearn,Naereen,2016-03-17 21:23:56,"Fixing small typos on data_preparation.rst

Fixing small typos on doc/manipulating_images/data_preparation.rst.",308092f477c29f67f996d8dc699db4fcc1b8dbe5,,"api.github.com,git_clone","[u'[""doc/manipulating_images/data_preparation.rst""]']",False,[],[],[],[],2016-03-17
1491,commit_messages,,nilearn,nilearn,Naereen,2016-03-18 19:56:47,"Adding ""et al."" for [Zalesky2012], [Varoquaux2013]",3ee1c693563f5c8babf26b8ec809914bd4d196b8,,"api.github.com,git_clone","[u'[""doc/connectivity/functional_connectomes.rst""]']",False,[],[],[],[],2016-03-18
1604,commit_messages,,nilearn,nilearn,MartinPerez,2016-03-21 10:42:39,"added connectomics, generalized and improved code, including glass brain",4368032ab16a5df76c5c788160f2ecb270ba1a51,,"api.github.com,git_clone","[u'[""nilearn/plotting/img_plotting.py"", ""nilearn/plotting/glass_brain_files/brain_schematics_left_side.json"", ""nilearn/plotting/tests/test_displays.py"", ""nilearn/plotting/glass_brain_files/brain_schematics_left_side.svg"", ""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/glass_brain.py"", ""nilearn/plotting/displays.py""]']",False,[],[],[],[],2016-03-21
1649,commit_messages,,nilearn,nilearn,Naereen,2016-03-18 19:22:49,"Fixing second half of #1057

Fixing @bthirion request #1057 (« In section 2.1.4.2, the clf classifier is also undefined »).",45231f432166ddd8e018ce5e01c640d3e2ce93f9,,"api.github.com,git_clone","[u'[""doc/decoding/decoding_tutorial.rst""]']",False,[],"[{u'raw': u'#1057', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1057', u'']}]",[u'@bthirion'],[],2016-03-18
2298,commit_messages,,nilearn,nilearn,aabadie,2016-03-21 08:28:05,"Merge pull request #1059 from Naereen/patch-3

[MRG +1] Fixing small typos on data_preparation.rst",5fc87592a64cf4ab9cd60fe4388493889b191481,,"api.github.com,git_clone","[u'[""doc/manipulating_images/data_preparation.rst""]']",False,[],"[{u'raw': u'#1059', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1059', u'']}]",[],[],2016-03-21
3092,commit_messages,,nilearn,nilearn,MartinPerez,2016-03-20 12:49:56,generalized previous code,8141cc13fb361236c06ae9c173633b50b6fb370e,,"api.github.com,git_clone","[u'[""nilearn/plotting/displays.py""]']",False,[],[],[],[],2016-03-20
3426,commit_messages,,nilearn,nilearn,MartinPerez,2016-03-20 13:16:28,generalization tests update,8f558efe9a67de32de1818dc9f8b58331d44d2f2,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_displays.py""]']",False,[],[],[],[],2016-03-20
3709,commit_messages,,nilearn,nilearn,Naereen,2016-03-18 18:51:39,"Typo ""trouble.."" → ""trouble.""

- Typo ""trouble.."" → ""trouble"";
- Typo, two lines were swapped (interlacing a <p>..</p> and a <a>..</a> for Windows reference).",9c4145963ee204265ce64aee65e15c424c41ef05,,"api.github.com,git_clone","[u'[""doc/install_doc_component.html""]']",False,[],[],[],[],2016-03-18
4550,commit_messages,,nilearn,nilearn,MartinPerez,2016-03-21 10:43:38,small fixes examples,bcd8b83281c1753595d4c558a1d11a795f7b07d9,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_demo_glass_brain.py"", ""examples/03_connectivity/plot_connectivity_measures.py"", ""examples/01_plotting/plot_demo_glass_brain_extensive.py""]']",False,[],[],[],[],2016-03-21
