,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
1975,commit_messages,,nilearn,nilearn,dohmatob,2016-03-29 14:38:13,"In DictLearning class:
- ENH: phrasing + typos + layout problems
- REFACTOR: batch_size is optional param, defaults to 20
- REFACTOR: (coding) method is now optional param, defaults to ""cd""
- CLEANUP: rmed weird usage of func_memory_level param (had the
 unwanted effect of doing no caching!)",532c2da19d52928e94a99d6ac1f8dfa1d65067d2,,"api.github.com,git_clone","[u'[""nilearn/decomposition/dict_learning.py""]']",False,[],[],[],[],2016-03-29
2388,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-03-30 16:01:14,Make more verbose comment for second smoothing,639a0ca4f9f0e628dec7ce59931f0e1979f43d7e,,"api.github.com,git_clone","[u'[""examples/plot_nilearn_101.py""]']",False,[],[],[],[],2016-03-30
2594,commit_messages,,nilearn,nilearn,dohmatob,2016-03-29 15:02:59,CLEANUP squash code length by reducing multiline layout of args,6c058db89b253f6a64836ca6c9fd9d8ed7ca959c,,"api.github.com,git_clone","[u'[""nilearn/decomposition/dict_learning.py""]']",False,[],[],[],[],2016-03-29
3044,commit_messages,,nilearn,nilearn,dohmatob,2016-03-29 18:49:38,CLEANUP: bad attribute name,7f26b947ecfc1ef758266188c0df477ed8d8ec3a,,"api.github.com,git_clone","[u'[""nilearn/decomposition/dict_learning.py""]']",False,[],[],[],[],2016-03-29
4279,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-03-30 12:50:55,Minor improvements in the basic Nilearn example,b1b1dc207fe92b0d41a276a6acd7070fb88663b8,,"api.github.com,git_clone","[u'[""examples/plot_nilearn_101.py""]']",False,[],[],[],[],2016-03-30
5543,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-03-31 11:07:04,"Merge pull request #1068 from KamalakerDadi/nilearn_plotting_tutorial_to_examples_01basic

Minor improvements in the basic Nilearn example",e66166ed65dc8b48d5afe6a665a191f2e0201c07,,"api.github.com,git_clone","[u'[""examples/plot_nilearn_101.py""]']",False,[],"[{u'raw': u'#1068', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1068', u'']}]",[],[],2016-03-31
10514,pull_request_commit,1067.0,nilearn,nilearn,dohmatob,2016-03-29 14:38:13,"In DictLearning class:
- ENH: phrasing + typos + layout problems
- REFACTOR: batch_size is optional param, defaults to 20
- REFACTOR: (coding) method is now optional param, defaults to ""cd""
- CLEANUP: rmed weird usage of func_memory_level param (had the
 unwanted effect of doing no caching!)",532c2da19d52928e94a99d6ac1f8dfa1d65067d2,,api.github.com,,False,[],[],[],[],2016-03-29
10515,pull_request_commit,1067.0,nilearn,nilearn,dohmatob,2016-03-29 15:02:59,CLEANUP squash code length by reducing multiline layout of args,6c058db89b253f6a64836ca6c9fd9d8ed7ca959c,,api.github.com,,False,[],[],[],[],2016-03-29
10516,pull_request_commit,1067.0,nilearn,nilearn,dohmatob,2016-03-29 18:49:38,CLEANUP: bad attribute name,7f26b947ecfc1ef758266188c0df477ed8d8ec3a,,api.github.com,,False,[],[],[],[],2016-03-29
10517,pull_request_commit,1068.0,nilearn,nilearn,KamalakerDadi,2016-03-30 12:50:55,Minor improvements in the basic Nilearn example,b1b1dc207fe92b0d41a276a6acd7070fb88663b8,,api.github.com,,False,[],[],[],[],2016-03-30
10518,pull_request_commit,1068.0,nilearn,nilearn,KamalakerDadi,2016-03-30 16:01:14,Make more verbose comment for second smoothing,639a0ca4f9f0e628dec7ce59931f0e1979f43d7e,,api.github.com,,False,[],[],[],[],2016-03-30
