,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
652,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-01-13 09:12:25,"Merge pull request #1356 from KamalakerDadi/dict_learning_doc

Doc: Update to compressed online dictionary learning",1b501c55c63a67149f2303aed0d6130194360460,,"api.github.com,git_clone","[u'[""nilearn/decomposition/dict_learning.py""]']",False,[],"[{u'raw': u'#1356', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1356', u'']}]",[],[],2017-01-13
1037,commit_messages,,nilearn,nilearn,juhuntenburg,2017-01-09 17:57:45,improving error message and documentation loading functions,2ac902d617144482fdcd0f1a5bfb55c2bee349a3,,"api.github.com,git_clone","[u'[""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-01-09
1396,commit_messages,,nilearn,nilearn,juhuntenburg,2017-01-09 12:43:28,renaming check_surf_... functions to load_surf_..,3a5185449d40492aca3043c53a6c5be7430336cf,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_surf_stat_map.py"", ""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-01-09
1930,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-01-11 13:45:18,Doc: Update to compressed online dictionary learning,51370cddd8888deaf65b3b8c9d3db8a4f0c3ec4c,,"api.github.com,git_clone","[u'[""nilearn/decomposition/dict_learning.py""]']",False,[],[],[],[],2017-01-11
1969,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-01-12 07:34:14,"extract_regions_labels_img to connected_label_regions, narrative doc inclusions",52eb1b85b4a86103d9622199874be653813be895,,"api.github.com,git_clone","[u'[""doc/modules/reference.rst"", ""nilearn/regions/region_extractor.py"", ""nilearn/regions/__init__.py"", ""doc/manipulating_images/manipulating_images.rst"", ""examples/04_manipulating_images/plot_extract_regions_labels_image.py"", ""doc/whats_new.rst"", ""nilearn/regions/tests/test_region_extractor.py"", ""doc/connectivity/parcellating.rst""]']",False,[],[],[],[],2017-01-12
2772,commit_messages,,nilearn,nilearn,juhuntenburg,2017-01-10 12:13:09,"input to load functions, documentation and error messages",72b17235808bcd63423e13527374c0f5678c7636,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_surf_stat_map.py"", ""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-01-10
3257,commit_messages,,nilearn,nilearn,juhuntenburg,2017-01-09 12:37:50,saving example plot to cd instead of tmp,8869ff479b47a9a30aa68fe5e64f957e92fb53ae,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_surf_stat_map.py""]']",False,[],[],[],[],2017-01-09
3286,commit_messages,,nilearn,nilearn,juhuntenburg,2017-01-09 12:18:09,add documentation verbose and resume,89ae60613b03efcf3eafe74d09e25652493230b5,,"api.github.com,git_clone","[u'[""nilearn/datasets/func.py""]']",False,[],[],[],[],2017-01-09
4994,commit_messages,,nilearn,nilearn,juhuntenburg,2017-01-11 11:45:36,make destrieux surface fetcher load annot files,cf31b97ec708bcf50a219218cb955227b476e564,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_surf_atlas.py"", ""nilearn/datasets/atlas.py""]']",False,[],[],[],[],2017-01-11
5694,commit_messages,,nilearn,nilearn,juhuntenburg,2017-01-09 13:21:55,"moving fsaverage fetcher, formatting",ec1364c0738e45082604e5e5114bc37088b67832,,"api.github.com,git_clone","[u'[""nilearn/datasets/struct.py"", ""nilearn/datasets/atlas.py"", ""nilearn/datasets/__init__.py"", ""nilearn/plotting/surf_plotting.py"", ""examples/01_plotting/plot_surf_stat_map.py"", ""nilearn/datasets/description/fsaverage5.rst"", ""nilearn/datasets/func.py""]']",False,[],[],[],[],2017-01-09
5793,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-01-11 12:28:42,Added missing documentation,f0aa10d57b7ef2470993d6be3dbcf8d32151e7cf,,"api.github.com,git_clone","[u'[""nilearn/regions/region_extractor.py"", ""nilearn/regions/tests/test_region_extractor.py""]']",False,[],[],[],[],2017-01-11
5851,commit_messages,,nilearn,nilearn,juhuntenburg,2017-01-09 16:45:41,fixing output_file argument which was previously overwritten to None,f30d3096d1769d0a1594b008b51e6aefd972a12a,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_surf_stat_map.py"", ""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-01-09
5885,commit_messages,,nilearn,nilearn,juhuntenburg,2017-01-09 14:26:12,adding titles,f45368a1d16961d48c979592f9131878031f8bb1,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_surf_stat_map.py"", ""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-01-09
10365,pull_request_commit,1016.0,nilearn,nilearn,juhuntenburg,2017-01-09 12:18:09,add documentation verbose and resume,d44fc2009b86f4df28d2210e4fe2fb6b15631542,,api.github.com,,False,[],[],[],[],2017-01-09
10366,pull_request_commit,1016.0,nilearn,nilearn,juhuntenburg,2017-01-09 12:37:50,saving example plot to cd instead of tmp,2111dc409400702b469ff508493fd0f78c0c0c0d,,api.github.com,,False,[],[],[],[],2017-01-09
10367,pull_request_commit,1016.0,nilearn,nilearn,juhuntenburg,2017-01-09 12:43:28,renaming check_surf_... functions to load_surf_..,3fb7af3d3a5ddffe45f3c64ec144611c6da37a7c,,api.github.com,,False,[],[],[],[],2017-01-09
10368,pull_request_commit,1016.0,nilearn,nilearn,juhuntenburg,2017-01-09 13:21:55,"moving fsaverage fetcher, formatting",e653990281994acabdc5dba9de9818ccfb031fc0,,api.github.com,,False,[],[],[],[],2017-01-09
10369,pull_request_commit,1016.0,nilearn,nilearn,juhuntenburg,2017-01-09 14:26:12,adding titles,b42beaad932a56cfa94365b5b67462279ec00c4f,,api.github.com,,False,[],[],[],[],2017-01-09
10370,pull_request_commit,1016.0,nilearn,nilearn,juhuntenburg,2017-01-09 16:45:41,fixing output_file argument which was previously overwritten to None,04a4e8a503ca5bdb8222dd38546c2070f6822e91,,api.github.com,,False,[],[],[],[],2017-01-09
10371,pull_request_commit,1016.0,nilearn,nilearn,juhuntenburg,2017-01-09 17:57:45,improving error message and documentation loading functions,d81ee0060499460ab877216bfda139334b5e8b81,,api.github.com,,False,[],[],[],[],2017-01-09
10372,pull_request_commit,1016.0,nilearn,nilearn,juhuntenburg,2017-01-10 12:13:09,"input to load functions, documentation and error messages",e9efe4da061f77f39ac97312c2a33ce50ff0733c,,api.github.com,,False,[],[],[],[],2017-01-10
10373,pull_request_commit,1016.0,nilearn,nilearn,juhuntenburg,2017-01-11 11:45:36,make destrieux surface fetcher load annot files,f646333c0be61a7d9d7df1a4732d7b6e35fa9578,,api.github.com,,False,[],[],[],[],2017-01-11
10998,pull_request_commit,1328.0,nilearn,nilearn,KamalakerDadi,2017-01-11 12:28:42,Added missing documentation,f0aa10d57b7ef2470993d6be3dbcf8d32151e7cf,,api.github.com,,False,[],[],[],[],2017-01-11
10999,pull_request_commit,1328.0,nilearn,nilearn,KamalakerDadi,2017-01-12 07:34:14,"extract_regions_labels_img to connected_label_regions, narrative doc inclusions",52eb1b85b4a86103d9622199874be653813be895,,api.github.com,,False,[],[],[],[],2017-01-12
11184,pull_request_commit,1356.0,nilearn,nilearn,KamalakerDadi,2017-01-11 13:45:18,Doc: Update to compressed online dictionary learning,51370cddd8888deaf65b3b8c9d3db8a4f0c3ec4c,,api.github.com,,False,[],[],[],[],2017-01-11
11185,pull_request_commit,1357.0,nilearn,nilearn,souravsingh,2017-01-13 17:24:00,[WIP] Fix fetchers returning byte strings,36973b873c1c0ec37ec352e3c23348792d71e2fe,,api.github.com,,False,[],[],[],[],2017-01-13
11316,pull_request_commit,1387.0,nilearn,nilearn,juhuntenburg,2017-01-09 12:18:09,add documentation verbose and resume,89ae60613b03efcf3eafe74d09e25652493230b5,,api.github.com,,False,[],[],[],[],2017-01-09
11317,pull_request_commit,1387.0,nilearn,nilearn,juhuntenburg,2017-01-09 12:37:50,saving example plot to cd instead of tmp,8869ff479b47a9a30aa68fe5e64f957e92fb53ae,,api.github.com,,False,[],[],[],[],2017-01-09
11318,pull_request_commit,1387.0,nilearn,nilearn,juhuntenburg,2017-01-09 12:43:28,renaming check_surf_... functions to load_surf_..,3a5185449d40492aca3043c53a6c5be7430336cf,,api.github.com,,False,[],[],[],[],2017-01-09
11319,pull_request_commit,1387.0,nilearn,nilearn,juhuntenburg,2017-01-09 13:21:55,"moving fsaverage fetcher, formatting",ec1364c0738e45082604e5e5114bc37088b67832,,api.github.com,,False,[],[],[],[],2017-01-09
11320,pull_request_commit,1387.0,nilearn,nilearn,juhuntenburg,2017-01-09 14:26:12,adding titles,f45368a1d16961d48c979592f9131878031f8bb1,,api.github.com,,False,[],[],[],[],2017-01-09
11321,pull_request_commit,1387.0,nilearn,nilearn,juhuntenburg,2017-01-09 16:45:41,fixing output_file argument which was previously overwritten to None,f30d3096d1769d0a1594b008b51e6aefd972a12a,,api.github.com,,False,[],[],[],[],2017-01-09
11322,pull_request_commit,1387.0,nilearn,nilearn,juhuntenburg,2017-01-09 17:57:45,improving error message and documentation loading functions,2ac902d617144482fdcd0f1a5bfb55c2bee349a3,,api.github.com,,False,[],[],[],[],2017-01-09
11323,pull_request_commit,1387.0,nilearn,nilearn,juhuntenburg,2017-01-10 12:13:09,"input to load functions, documentation and error messages",72b17235808bcd63423e13527374c0f5678c7636,,api.github.com,,False,[],[],[],[],2017-01-10
11324,pull_request_commit,1387.0,nilearn,nilearn,juhuntenburg,2017-01-11 11:45:36,make destrieux surface fetcher load annot files,cf31b97ec708bcf50a219218cb955227b476e564,,api.github.com,,False,[],[],[],[],2017-01-11
