,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
671,commit_messages,,nilearn,nilearn,jeromedockes,2017-10-13 20:26:07,add versionadded to talairach,1be3dcc52e8ce5fd155e034e6630de245ccd7eff,,"api.github.com,git_clone","[u'[""nilearn/datasets/atlas.py""]']",False,[],[],[],[],2017-10-13
2124,commit_messages,,nilearn,nilearn,jeromedockes,2017-10-13 22:14:45,white line at end of docstring,58e03af5010dec131d8816d1923e88b58802b674,,"api.github.com,git_clone","[u'[""nilearn/datasets/atlas.py""]']",False,[],[],[],[],2017-10-13
2942,commit_messages,,nilearn,nilearn,jeromedockes,2017-10-13 20:29:24,add resume and verbose to talairach fetcher,7a0fcd4469144f030087afc4bded341e01e352af,,"api.github.com,git_clone","[u'[""nilearn/datasets/atlas.py""]']",False,[],[],[],[],2017-10-13
3242,commit_messages,,nilearn,nilearn,jeromedockes,2017-10-13 20:23:01,use _utils.compat.get_header rather than img.header,87bdc05d9bd6073bfabf739d69e0c8e937383d56,,"api.github.com,git_clone","[u'[""nilearn/datasets/atlas.py""]']",False,[],[],[],[],2017-10-13
4350,commit_messages,,nilearn,nilearn,jeromedockes,2017-10-13 20:30:18,Merge branch 'master' into talairach_fetcher,b484e7493d84598130519cc03d3c35f40b854dfb,,"api.github.com,git_clone","[u'[""doc/introduction.rst"", "".travis.yml"", ""circle.yml""]']",False,[],[],[],[],2017-10-13
4961,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-10-13 11:32:29,FIX: pin matplotlib version to 2.0 on travis and circle  (#1525),cdc54971e86ee2c813ed71e4f5beb307717c7d64,,"api.github.com,git_clone","[u'["".travis.yml"", ""circle.yml""]']",False,[],"[{u'raw': u'#1525', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1525', u'']}]",[],[],2017-10-13
11713,pull_request_commit,1523.0,nilearn,nilearn,jeromedockes,2017-10-13 20:23:01,use _utils.compat.get_header rather than img.header,87bdc05d9bd6073bfabf739d69e0c8e937383d56,,api.github.com,,False,[],[],[],[],2017-10-13
11714,pull_request_commit,1523.0,nilearn,nilearn,jeromedockes,2017-10-13 20:26:07,add versionadded to talairach,1be3dcc52e8ce5fd155e034e6630de245ccd7eff,,api.github.com,,False,[],[],[],[],2017-10-13
11715,pull_request_commit,1523.0,nilearn,nilearn,jeromedockes,2017-10-13 20:29:24,add resume and verbose to talairach fetcher,7a0fcd4469144f030087afc4bded341e01e352af,,api.github.com,,False,[],[],[],[],2017-10-13
11716,pull_request_commit,1523.0,nilearn,nilearn,jeromedockes,2017-10-13 20:30:18,Merge branch 'master' into talairach_fetcher,b484e7493d84598130519cc03d3c35f40b854dfb,,api.github.com,,False,[],[],[],[],2017-10-13
11717,pull_request_commit,1523.0,nilearn,nilearn,jeromedockes,2017-10-13 22:14:45,white line at end of docstring,58e03af5010dec131d8816d1923e88b58802b674,,api.github.com,,False,[],[],[],[],2017-10-13
11734,pull_request_commit,1525.0,nilearn,nilearn,KamalakerDadi,2017-10-13 08:33:30,FIX: travis and circle with matplotlib,89f219e973789996afa63508693c29c46f64cb7a,,api.github.com,,False,[],[],[],[],2017-10-13
11735,pull_request_commit,1525.0,nilearn,nilearn,KamalakerDadi,2017-10-13 08:54:35,Attempts to FIX: Removed hard-coded package version of matplotlib,d23a6359347997728dce8273c2286701985ffe99,,api.github.com,,False,[],[],[],[],2017-10-13
