,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
49,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-06-09 10:21:20,Fix imports,01c7848608d0b16e9db4f449221f362b69f559fd,,"api.github.com,git_clone","[u'[""nilearn/input_data/multi_nifti_masker.py"", ""nilearn/input_data/nifti_masker.py""]']",False,[],[],[],[],2016-06-09
59,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-06-08 15:50:16,"Comments addressed: Notes, doc references, removed resampling",02484a1221d81bf778c7e65994b316a319e74bce,,"api.github.com,git_clone","[u'[""nilearn/datasets/struct.py"", ""doc/modules/reference.rst"", ""nilearn/datasets/tests/test_struct.py"", ""nilearn/datasets/__init__.py""]']",False,[],[],[],[],2016-06-08
181,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-06-09 15:43:19,DOC: split an example in notebook-style,075aca48a9ed332ff1fa68b6547f173c90eed0c3,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_demo_glass_brain_extensive.py""]']",False,[],[],[],[],2016-06-09
193,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-06-12 14:11:45,"BUG: fix download of localizer

Fix bug reported by @KamalakerDadi in pull request",07975438a6db13a6fb462d9f1872cacda4f5e658,,"api.github.com,git_clone","[u'[""nilearn/datasets/func.py""]']",False,[],[],[u'@KamalakerDadi'],[],2016-06-12
342,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-06-12 18:03:26,DOC: more links and better layout,0dd0ae72b27d37630e689e6f012402329d74635c,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_demo_plotting.py"", ""doc/connectivity/parcellating.rst"", ""doc/plotting/index.rst"", ""examples/plot_nilearn_101.py""]']",False,[],[],[],[],2016-06-12
353,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-06-09 10:04:31,Address comments,0e6bd5e21c03a2c7735db6c55d176689fa4aebe0,,"api.github.com,git_clone","[u'[""nilearn/_utils/cache_mixin.py""]']",False,[],[],[],[],2016-06-09
451,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-06-12 09:43:50,"DOC: change colors in examples

plot_stats_map is more appropriate",12ffee71aa65dfc7494a79a0c4114c8bb8010ae5,,"api.github.com,git_clone","[u'[""examples/04_manipulating_images/plot_extract_rois_smith_atlas.py""]']",False,[],[],[],[],2016-06-12
669,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-06-10 13:00:31,"Merge pull request #1117 from GaelVaroquaux/doc_section_5

[MRG] Reorg doc section 5",1be12d2c45aef5d629c5cb378ea8fa3c7025773a,,"api.github.com,git_clone","[u'[""doc/manipulating_images/input_output.rst"", ""examples/01_plotting/plot_demo_glass_brain_extensive.py"", ""doc/manipulating_images/masker_objects.rst"", ""doc/conf.py"", ""doc/manipulating_images/data_preparation.rst"", ""doc/manipulating_images/manipulating_images.rst"", ""examples/03_connectivity/plot_multi_subject_connectome.py"", ""doc/manipulating_images/index.rst""]']",False,[],"[{u'raw': u'#1117', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1117', u'']}]",[],[],2016-06-10
795,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-06-10 13:17:48,SMall fixes for load_img,214e0359bf3fec2afeff596322a9ddda67e829a2,,"api.github.com,git_clone","[u'[""nilearn/image/image.py"", ""nilearn/image/__init__.py""]']",False,[],[],[],[],2016-06-10
880,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-06-16 14:29:17,"Merge pull request #1132 from AlexandreAbraham/release

[MRG+1] After-release polishing",248f82d345aa43472620acaaf21fb130a920a8ea,,"api.github.com,git_clone","[u'[""doc/whats_new.rst"", ""examples/03_connectivity/plot_power_connectome.py"", ""nilearn/datasets/__init__.py"", ""nilearn/datasets/atlas.py""]']",False,[],"[{u'raw': u'#1132', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1132', u'']}]",[],[],2016-06-16
