,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
3672,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-08-30 17:30:19,Addressed:doc glitch get_data() method,9a6cd487ad68b5023bb2db9546f159d2ec86f6fc,,"api.github.com,git_clone","[u'[""doc/manipulating_images/input_output.rst"", ""nilearn/_utils/niimg_conversions.py""]']",False,[],[],[],[],2016-08-30
4357,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-09-01 11:03:16,"Merge pull request #1255 from KamalakerDadi/nibabel_update

Deals with 'get_affine' function to be compatible with recent nibabel release",b4ec94039a78faa4dc534c20c50b6d08519f4e38,,"api.github.com,git_clone","[u'[""examples/05_advanced/plot_localizer_mass_univariate_methods.py"", ""nilearn/_utils/compat.py"", ""nilearn/tests/test_niimg.py"", ""nilearn/input_data/tests/test_nifti_labels_masker.py"", ""nilearn/plotting/find_cuts.py"", ""nilearn/datasets/tests/test_struct.py"", ""nilearn/input_data/nifti_maps_masker.py"", ""nilearn/plotting/img_plotting.py"", ""nilearn/tests/test_niimg_conversions.py"", ""nilearn/image/tests/test_resampling.py"", ""examples/05_advanced/plot_localizer_simple_analysis.py"", ""nilearn/image/image.py"", ""nilearn/input_data/nifti_masker.py"", ""nilearn/regions/signal_extraction.py"", ""nilearn/decoding/space_net.py"", ""nilearn/datasets/func.py"", ""nilearn/image/tests/test_image.py"", ""nilearn/input_data/tests/test_nifti_maps_masker.py"", ""examples/04_manipulating_images/plot_affine_transformation.py"", ""nilearn/_utils/niimg.py"", ""nilearn/_utils/niimg_conversions.py"", ""examples/01_plotting/plot_haxby_masks.py"", ""nilearn/decoding/tests/test_graph_net.py"", ""examples/04_manipulating_images/plot_resample_to_template.py"", ""examples/02_decoding/plot_miyawaki_encoding.py"", ""nilearn/image/resampling.py"", ""doc/manipulating_images/input_output.rst"", ""nilearn/regions/region_extractor.py"", ""nilearn/datasets/atlas.py"", ""nilearn/input_data/nifti_labels_masker.py"", ""examples/02_decoding/plot_oasis_vbm.py"", ""examples/05_advanced/plot_haxby_mass_univariate.py"", ""nilearn/masking.py"", ""nilearn/input_data/nifti_spheres_masker.py"", ""nilearn/input_data/multi_nifti_masker.py"", ""nilearn/regions/tests/test_signal_extraction.py"", ""nilearn/plotting/displays.py""]']",False,[],"[{u'raw': u'#1255', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1255', u'']}]",[],[],2016-09-01
4978,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-09-01 15:02:46,"Merge pull request #1227 from KamalakerDadi/haxby_n_subjects_to_list

[MRG] [ENH] Haxby datasets accepting list of subjects",ce9e69b96bb452572b2afa7549ab38e51921b2fd,,"api.github.com,git_clone","[u'[""doc/manipulating_images/input_output.rst"", ""nilearn/datasets/func.py"", ""nilearn/datasets/tests/test_func.py"", ""examples/02_decoding/plot_haxby_stimuli.py"", ""examples/plot_decoding_tutorial.py"", ""doc/whats_new.rst"", ""examples/05_advanced/plot_haxby_mass_univariate.py"", ""examples/02_decoding/plot_haxby_space_net.py"", ""examples/02_decoding/plot_haxby_grid_search.py"", ""examples/01_plotting/plot_visualization.py"", ""examples/01_plotting/plot_demo_plotting.py"", ""examples/02_decoding/plot_haxby_different_estimators.py"", ""examples/01_plotting/plot_demo_more_plotting.py"", ""examples/01_plotting/plot_haxby_masks.py"", ""doc/decoding/searchlight.rst"", ""examples/02_decoding/plot_haxby_full_analysis.py"", ""examples/02_decoding/plot_haxby_multiclass.py"", ""doc/building_blocks/manual_pipeline.rst"", ""examples/02_decoding/plot_haxby_anova_svm.py"", ""examples/04_manipulating_images/plot_roi_extraction.py"", ""examples/02_decoding/plot_haxby_searchlight.py""]']",False,[],"[{u'raw': u'#1227', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1227', u'']}]",[],[],2016-09-01
5152,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-09-01 08:08:38,Fixing affine attribute in _MNI152Template,d59c7fc5f925c799d770d1cf6f8363ed7a8ee152,,"api.github.com,git_clone","[u'[""nilearn/plotting/img_plotting.py"", ""nilearn/plotting/displays.py""]']",False,[],[],[],[],2016-09-01
5183,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-09-01 10:48:48,Joining to functions to one,d6c754a83f8f3e1d052e3e356636d19651e23ca3,,"api.github.com,git_clone","[u'[""nilearn/_utils/compat.py""]']",False,[],[],[],[],2016-09-01
5828,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-08-31 09:17:25,More secure way to flip axis,f259a6da4b4b5a65827548ef61a32d665f834bf9,,"api.github.com,git_clone","[u'[""nilearn/plotting/displays.py""]']",False,[],[],[],[],2016-08-31
10892,pull_request_commit,1255.0,nilearn,nilearn,KamalakerDadi,2016-08-30 17:30:19,Addressed:doc glitch get_data() method,9a6cd487ad68b5023bb2db9546f159d2ec86f6fc,,api.github.com,,False,[],[],[],[],2016-08-30
10893,pull_request_commit,1255.0,nilearn,nilearn,KamalakerDadi,2016-09-01 08:08:38,Fixing affine attribute in _MNI152Template,d59c7fc5f925c799d770d1cf6f8363ed7a8ee152,,api.github.com,,False,[],[],[],[],2016-09-01
10894,pull_request_commit,1255.0,nilearn,nilearn,KamalakerDadi,2016-09-01 10:48:48,Joining to functions to one,d6c754a83f8f3e1d052e3e356636d19651e23ca3,,api.github.com,,False,[],[],[],[],2016-09-01
10895,pull_request_commit,1256.0,nilearn,nilearn,AlexandreAbraham,2016-08-31 09:17:25,More secure way to flip axis,f259a6da4b4b5a65827548ef61a32d665f834bf9,,api.github.com,,False,[],[],[],[],2016-08-31
