,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
523,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-03-19 01:05:47,Adress comments,15d43b75361447d89410edc30e898ce278feb887,,"api.github.com,git_clone","[u'[""doc/themes/nilearn/layout.html""]']",False,[],[],[],[],2014-03-19
630,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-03-19 10:35:52,"Merge pull request #168 from eickenberg/cropping

Added relative tolerance to cropping",1a5a10bc6ca468aa4ffd9eef8bfc876e27f8ccfc,,"api.github.com,git_clone","[u'[""nilearn/image/image.py"", ""nilearn/image/tests/test_image.py""]']",False,[],"[{u'raw': u'#168', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'168', u'']}]",[],[],2014-03-19
1077,commit_messages,,nilearn,nilearn,eickenberg,2014-03-20 09:37:28,fixed shape adaptation problem,2c6b91b367feb0c7ce4c19bb827176b05481d890,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py""]']",False,[],[],[],[],2014-03-20
2066,commit_messages,,nilearn,nilearn,eickenberg,2014-03-19 10:28:20,changed rtol to 1e-8 and saved some memory by avoiding np.abs,56dc23fdb6f4458f7e90723565080af1f443ed2a,,"api.github.com,git_clone","[u'[""nilearn/image/image.py""]']",False,[],[],[],[],2014-03-19
3665,commit_messages,,nilearn,nilearn,eickenberg,2014-03-20 09:49:58,added test for new shape,9a1efae595e7dbb604890c64ffdda3b6bf6ad34a,,"api.github.com,git_clone","[u'[""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2014-03-20
3887,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-03-19 15:54:22,permuted OLS: clean example (matplotlib colorbar stuffs),a2944057fe2a4c126d64ed450cd3902a7a81fb3c,,"api.github.com,git_clone","[u'[""plot_haxby_mass_univariate.py""]']",False,[],[],[],[],2014-03-19
4578,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-03-19 05:47:43,"Merge pull request #171 from AlexandreAbraham/frontiers_news

Add a news for frontiers paper.",be315ddfd16dd5c709e55b02919f574bc9391cbc,,"api.github.com,git_clone","[u'[""doc/themes/nilearn/layout.html""]']",False,[],"[{u'raw': u'#171', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'171', u'']}]",[],[],2014-03-19
4898,commit_messages,,nilearn,nilearn,eickenberg,2014-03-19 18:08:29,"Created a test showing that new bounding box after resampling using 4D affine, but without specifying new shape can completely miss the data.",cb21578ce2938e5a6ba9386ea4f585d20a4fde9e,,"api.github.com,git_clone","[u'[""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2014-03-19
5168,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-03-19 15:33:47,NF: One/two-sided tests in permuted OLS (replace F-test with t-test),d62c42ffccaa9e78418b23ed656304c0498d09b0,,"api.github.com,git_clone","[u'[""doc/building_blocks/searchlight.rst"", ""plot_haxby_mass_univariate.py"", ""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-03-19
6989,pull_request_commit,168.0,nilearn,nilearn,eickenberg,2014-03-19 10:28:20,changed rtol to 1e-8 and saved some memory by avoiding np.abs,56dc23fdb6f4458f7e90723565080af1f443ed2a,,api.github.com,,False,[],[],[],[],2014-03-19
6991,pull_request_commit,171.0,nilearn,nilearn,AlexandreAbraham,2014-03-19 01:05:47,Adress comments,15d43b75361447d89410edc30e898ce278feb887,,api.github.com,,False,[],[],[],[],2014-03-19
6992,pull_request_commit,173.0,nilearn,nilearn,VirgileFritsch,2014-03-19 15:33:47,NF: One/two-sided tests in permuted OLS (replace F-test with t-test),d62c42ffccaa9e78418b23ed656304c0498d09b0,,api.github.com,,False,[],[],[],[],2014-03-19
6993,pull_request_commit,173.0,nilearn,nilearn,VirgileFritsch,2014-03-19 15:54:22,permuted OLS: clean example (matplotlib colorbar stuffs),a2944057fe2a4c126d64ed450cd3902a7a81fb3c,,api.github.com,,False,[],[],[],[],2014-03-19
6999,pull_request_commit,175.0,nilearn,nilearn,eickenberg,2014-03-19 18:08:29,"Created a test showing that new bounding box after resampling using 4D affine, but without specifying new shape can completely miss the data.",70b9f961e894212d856c0f7a7504b57e48b23836,,api.github.com,,False,[],[],[],[],2014-03-19
7000,pull_request_commit,175.0,nilearn,nilearn,eickenberg,2014-03-20 09:37:28,fixed shape adaptation problem,e63b3cbcd9e606c00a86a2ae785cbcca1f0375d2,,api.github.com,,False,[],[],[],[],2014-03-20
7001,pull_request_commit,175.0,nilearn,nilearn,eickenberg,2014-03-20 09:49:58,added test for new shape,d124028b4bcb2652bed13035ca9154b4d44180d8,,api.github.com,,False,[],[],[],[],2014-03-20
