,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
145,commit_messages,,pycqa,astroid,PCManticore,2016-06-27 17:24:18,Add more up-to-date package information. Close #330,143353b04f0da46dbbc9cf71dd2999ec497645df,,"api.github.com,git_clone","[u'[""astroid/__pkginfo__.py""]']",False,[],"[{u'raw': u'#330', u'refstyle': u'#d', u'parts': [u'pycqa', u'astroid', u'330', u'']}]",[],[],2016-06-27
839,commit_messages,,pycqa,astroid,PCManticore,2016-06-27 19:57:52,"Add coverage configuration, backported from pylint.",67f1c8de3e07bd3d969c460a78aa6a0e7675626a,,"api.github.com,git_clone","[u'["".travis.yml"", ""tox.ini"", "".gitignore"", "".coveragerc"", ""README.rst""]']",False,[],[],[],[],2016-06-27
1946,commit_messages,,pycqa,astroid,PCManticore,2016-06-27 17:42:12,Add configuration for .github issues.,ebdaae2e1ef7b6447927e0471da86885e89e0f78,,"api.github.com,git_clone","[u'["".github/ISSUE_TEMPLATE.md"", "".github/PULL_REQUEST_TEMPLATE.md""]']",False,[],[],[],[],2016-06-27
2398,pull_request_commit,373.0,pycqa,astroid,PCManticore,2016-06-27 17:24:18,Add more up-to-date package information. Close #330,5007c49ef63936ec7e4889c211801a1971598060,,api.github.com,,False,[],"[{u'raw': u'#330', u'refstyle': u'#d', u'parts': [u'pycqa', u'astroid', u'330', u'']}]",[],[],2016-06-27
