,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
100,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:32:00,"Merge pull request #1076 from aabadie/improve_dimension_message

[MRG] improve DimensionError exception message",03f39f387430bd81f7ca466b42c7e862f2172e63,,"api.github.com,git_clone","[u'[""nilearn/input_data/tests/test_nifti_maps_masker.py"", ""nilearn/tests/test_masking.py"", ""nilearn/_utils/exceptions.py"", ""nilearn/tests/test_niimg_conversions.py"", ""nilearn/input_data/tests/test_nifti_labels_masker.py"", ""nilearn/regions/tests/test_signal_extraction.py"", ""nilearn/input_data/tests/test_multi_nifti_masker.py"", ""nilearn/input_data/tests/test_nifti_masker.py"", ""nilearn/image/tests/test_image.py""]']",False,[],"[{u'raw': u'#1076', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1076', u'']}]",[],[],2016-05-23
141,commit_messages,,nilearn,nilearn,arthurmensch,2016-05-27 13:47:31,.gitignor,059299f09ac245814eac35006c32e4bd62b9d989,,"api.github.com,git_clone","[u'[""examples/.gitignore""]']",False,[],[],[],[],2016-05-27
463,commit_messages,,nilearn,nilearn,arthurmensch,2016-05-27 13:34:19,Cleaned API,1362522299b0c1f37691d5b749cfc40acca5fd3a,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py""]']",False,[],[],[],[],2016-05-27
856,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:43:50,"Merge pull request #1096 from KamalakerDadi/more_nilearn_plotting_improvements

More improvements in plotting examples",235d6464531dcf74abf31ecbab89909f02102c85,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_demo_more_plotting.py"", ""doc/plotting/index.rst""]']",False,[],"[{u'raw': u'#1096', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1096', u'']}]",[],[],2016-05-23
1033,commit_messages,,nilearn,nilearn,MartinPerez,2016-05-23 14:32:16,coordinate x==0 included in both hemispheres now. Adressing also minor comments in the docs. Simplified example,2a67cc8b3d0ac4802e65af0ab51e69dd5405f5cc,,"api.github.com,git_clone","[u'[""doc/whats_new.rst"", ""nilearn/plotting/img_plotting.py"", ""examples/01_plotting/plot_demo_glass_brain_extensive.py"", ""nilearn/plotting/displays.py""]']",False,[],[],[],[],2016-05-23
1350,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-05-26 12:42:03,better naming comment addressed,3861a878d7a0ae10d7a3ac734d8c6695f6fd4afe,,"api.github.com,git_clone","[u'[""nilearn/datasets/struct.py"", ""nilearn/datasets/tests/test_struct.py"", ""nilearn/datasets/__init__.py""]']",False,[],[],[],[],2016-05-26
1463,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:33:15,"Merge pull request #1067 from dohmatob/dl

Fixing some minor issues in DictLearning class",3d870665769ccf04ee8cda6b94a8c05e2bd421a2,,"api.github.com,git_clone","[u'[""nilearn/decomposition/dict_learning.py""]']",False,[],"[{u'raw': u'#1067', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1067', u'']}]",[],[],2016-05-23
1933,commit_messages,,nilearn,nilearn,MartinPerez,2016-05-24 09:15:47,save memory on plot tests with plt.close(),51518558cc84f9105ac0c051eb0b8916b5dfadf5,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py""]']",False,[],[],[],[],2016-05-24
2194,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-05-19 16:04:44,"Merge pull request #1089 from GaelVaroquaux/single_subj_canica

BUG: make sure that CanICA works on single subject",5b7b64a941f453a7a5552ea503c3e7ebc626d68f,,"api.github.com,git_clone","[u'[""nilearn/decomposition/tests/test_dict_learning.py"", ""nilearn/decomposition/tests/test_canica.py"", ""examples/03_connectivity/plot_canica_resting_state.py"", ""nilearn/decomposition/base.py""]']",False,[],"[{u'raw': u'#1089', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1089', u'']}]",[],[],2016-05-19
2351,commit_messages,,nilearn,nilearn,arthurmensch,2016-05-27 12:52:11,Cleaned API,622f3cc985178387840f1115f9fde6b0d84e313e,,"api.github.com,git_clone","[u'[""nilearn/input_data/multi_nifti_masker.py"", ""nilearn/tests/test_cache_mixin.py"", ""nilearn/input_data/tests/test_nifti_masker.py"", ""nilearn/input_data/nifti_masker.py"", ""nilearn/input_data/tests/test_multi_nifti_masker.py""]']",False,[],[],[],[],2016-05-27
2479,commit_messages,,nilearn,nilearn,arthurmensch,2016-05-27 13:38:25,Fix python<3.5,67409283d73a1817c6ac198ba5208b905c0239c5,,"api.github.com,git_clone","[u'[""nilearn/tests/test_cache_mixin.py""]']",False,[],[],[],[],2016-05-27
2580,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-05-25 11:44:20,"A canonical brain mask
- Imposed in Neurovault analysis example",6b785ed14294efe0f7384f2f05ab8e613aa8893d,,"api.github.com,git_clone","[u'[""nilearn/datasets/struct.py"", ""nilearn/datasets/tests/test_struct.py"", ""nilearn/datasets/__init__.py""]']",False,[],[],[],[],2016-05-25
2623,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-05-19 11:22:21,DOC: Use notebook-style example,6d4c6a51e70185de9d9c05a6474d708535905731,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_demo_glass_brain.py""]']",False,[],[],[],[],2016-05-19
3268,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-05-19 13:59:52,MISC: reuse existing basestring,88d3cd8a55618f5f7020dd3fae63e06a8182faf9,,"api.github.com,git_clone","[u'[""nilearn/decomposition/base.py""]']",False,[],[],[],[],2016-05-19
3342,commit_messages,,nilearn,nilearn,arthurmensch,2016-05-27 13:35:11,Cleaned API,8b932584bba05404d90a5025e73cf0502569e859,,"api.github.com,git_clone","[u'["".gitignore""]']",False,[],[],[],[],2016-05-27
3483,commit_messages,,nilearn,nilearn,MartinPerez,2016-05-24 08:47:19,updated example,91f9dfb5fe59ff0ef4d61225f645f7c4d9b73e9f,,"api.github.com,git_clone","[u'[""examples/03_connectivity/plot_adhd_spheres.py""]']",False,[],[],[],[],2016-05-24
3558,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-05-22 22:37:15,Speed up tests,95721af6605e871369ec291c8a83f03e803bfd5f,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py""]']",False,[],[],[],[],2016-05-22
3670,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-05-22 22:29:04,Fix #1101,9a599c6182c72e73287616213f7b254bc8ef91d1,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/displays.py""]']",False,[],"[{u'raw': u'#1101', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1101', u'']}]",[],[],2016-05-22
3808,commit_messages,,nilearn,nilearn,KamalakerDadi,2016-05-22 16:25:53,Addressed comments & corrections made by Bertrand,9f8c95af1188a07155c83a5a7c797fd96a7027c6,,"api.github.com,git_clone","[u'[""doc/manipulating_images/manipulating_images.rst"", ""examples/04_manipulating_images/plot_roi_extraction.py""]']",False,[],[],[],[],2016-05-22
4680,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:19:57,Fix comments,c252370f1f86d244eb68b96c78f0578f18c5daa8,,"api.github.com,git_clone","[u'[""examples/03_connectivity/plot_seed_based_connectome.py"", ""examples/03_connectivity/plot_power_connectome.py"", ""examples/connectivity/plot_power_connectome.py"", ""examples/connectivity/plot_seed_based_connectome.py""]']",False,[],[],[],[],2016-05-23
5228,commit_messages,,nilearn,nilearn,arthurmensch,2016-05-27 13:45:30,removed crap,d85ddadb31be2c88ea472695c331d673f2c268ea,,"api.github.com,git_clone","[u'["".idea/vcs.xml""]']",False,[],[],[],[],2016-05-27
5436,commit_messages,,nilearn,nilearn,MartinPerez,2016-05-24 08:57:19,changed reference image to example and link,e12de6f4d3bae0c7000f452044b185417e329099,,"api.github.com,git_clone","[u'[""doc/plotting/index.rst""]']",False,[],[],[],[],2016-05-24
5755,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:06:06,"Merge pull request #1102 from AlexandreAbraham/string_cmap

Allow the use of a string for colormap when colorbar=True",eecdec5e01f23ab5f71ad5b5400fc202aadd18af,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/displays.py""]']",False,[],"[{u'raw': u'#1102', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1102', u'']}]",[],[],2016-05-23
5792,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:45:45,"Merge pull request #1075 from jeromedockes/check_embedded_nifti_masker_issue

fix check_embedded_nifti_masker",f0a70e5ac2d2fdea1ad3b12ac029cc95c73f8653,,"api.github.com,git_clone","[u'[""nilearn/input_data/masker_validation.py"", ""nilearn/decomposition/tests/test_base.py""]']",False,[],"[{u'raw': u'#1075', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1075', u'']}]",[],[],2016-05-23
5921,commit_messages,,nilearn,nilearn,MartinPerez,2016-05-24 09:11:27,added display modes to documentation,f5b70297e54540c4451d537bdd569724f3f1b8ca,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_demo_glass_brain_extensive.py"", ""doc/plotting/index.rst""]']",False,[],[],[],[],2016-05-24
10070,pull_request_commit,924.0,nilearn,nilearn,AlexandreAbraham,2016-05-23 08:19:57,Fix comments,c252370f1f86d244eb68b96c78f0578f18c5daa8,,api.github.com,,False,[],[],[],[],2016-05-23
10298,pull_request_commit,994.0,nilearn,nilearn,arthurmensch,2016-05-27 12:52:11,Cleaned API,858555779b82a5bf532940ae19f4d40bec3b03e5,,api.github.com,,False,[],[],[],[],2016-05-27
10299,pull_request_commit,994.0,nilearn,nilearn,arthurmensch,2016-05-27 13:38:25,Fix python<3.5,4f2a8fd880db7b3ca6f3b9a42730f6b647c96f53,,api.github.com,,False,[],[],[],[],2016-05-27
10300,pull_request_commit,994.0,nilearn,nilearn,arthurmensch,2016-05-27 13:45:30,removed crap,1ed05e4a9fbacca74d7ec7c19d7b603460dde3a8,,api.github.com,,False,[],[],[],[],2016-05-27
10301,pull_request_commit,994.0,nilearn,nilearn,arthurmensch,2016-05-27 13:47:31,.gitignor,f603053bf611b5dc82b7fc59ae5f0c021c901601,,api.github.com,,False,[],[],[],[],2016-05-27
10419,pull_request_commit,1026.0,nilearn,nilearn,arthurmensch,2016-05-27 13:34:19,Cleaned API,1362522299b0c1f37691d5b749cfc40acca5fd3a,,api.github.com,,False,[],[],[],[],2016-05-27
10420,pull_request_commit,1026.0,nilearn,nilearn,arthurmensch,2016-05-27 13:35:11,Cleaned API,8b932584bba05404d90a5025e73cf0502569e859,,api.github.com,,False,[],[],[],[],2016-05-27
10468,pull_request_commit,1034.0,nilearn,nilearn,MartinPerez,2016-05-23 14:32:16,coordinate x==0 included in both hemispheres now. Adressing also minor comments in the docs. Simplified example,2a67cc8b3d0ac4802e65af0ab51e69dd5405f5cc,,api.github.com,,False,[],[],[],[],2016-05-23
10469,pull_request_commit,1034.0,nilearn,nilearn,MartinPerez,2016-05-24 08:47:19,updated example,91f9dfb5fe59ff0ef4d61225f645f7c4d9b73e9f,,api.github.com,,False,[],[],[],[],2016-05-24
10470,pull_request_commit,1034.0,nilearn,nilearn,MartinPerez,2016-05-24 08:57:19,changed reference image to example and link,e12de6f4d3bae0c7000f452044b185417e329099,,api.github.com,,False,[],[],[],[],2016-05-24
10471,pull_request_commit,1034.0,nilearn,nilearn,MartinPerez,2016-05-24 09:11:27,added display modes to documentation,f5b70297e54540c4451d537bdd569724f3f1b8ca,,api.github.com,,False,[],[],[],[],2016-05-24
10472,pull_request_commit,1034.0,nilearn,nilearn,MartinPerez,2016-05-24 09:15:47,save memory on plot tests with plt.close(),51518558cc84f9105ac0c051eb0b8916b5dfadf5,,api.github.com,,False,[],[],[],[],2016-05-24
10501,pull_request_commit,1055.0,nilearn,nilearn,AlexandreAbraham,2016-05-24 14:19:15,Address comments,b3c1a2222c298320ac26a33873f2cd24c7f6baad,,api.github.com,,False,[],[],[],[],2016-05-24
10502,pull_request_commit,1055.0,nilearn,nilearn,AlexandreAbraham,2016-05-24 14:19:23,Better handling of errors in dataset fetcher,e5c697778069c0508de9b9932d9e3fb4fbf369aa,,api.github.com,,False,[],[],[],[],2016-05-24
10503,pull_request_commit,1055.0,nilearn,nilearn,AlexandreAbraham,2016-05-24 14:56:39,Add parameter check,cc3d53c85f84dfdfc46218d328a7ecbfee1b3ecc,,api.github.com,,False,[],[],[],[],2016-05-24
10546,pull_request_commit,1089.0,nilearn,nilearn,GaelVaroquaux,2016-05-19 13:59:52,MISC: reuse existing basestring,88d3cd8a55618f5f7020dd3fae63e06a8182faf9,,api.github.com,,False,[],[],[],[],2016-05-19
10556,pull_request_commit,1098.0,nilearn,nilearn,KamalakerDadi,2016-05-22 16:25:53,Addressed comments & corrections made by Bertrand,9f8c95af1188a07155c83a5a7c797fd96a7027c6,,api.github.com,,False,[],[],[],[],2016-05-22
10561,pull_request_commit,1100.0,nilearn,nilearn,KamalakerDadi,2016-05-19 09:09:46,threshold=None implies keeping data as it is to be visualized and documentation and tests,51e4bf99019476fdacace6063d3f3886ca00c021,,api.github.com,,False,[],[],[],[],2016-05-19
10562,pull_request_commit,1100.0,nilearn,nilearn,KamalakerDadi,2016-05-19 13:54:02,Fixing failures: py3 compat and doc string error,a6efe447ab3b68bf5decf0f6cbef4065bbf11c40,,api.github.com,,False,[],[],[],[],2016-05-19
10563,pull_request_commit,1100.0,nilearn,nilearn,KamalakerDadi,2016-05-22 12:43:19,Minor details are addressed and changing view_type doc to more readabble,1cfbb214b28dcd097c230750d36186483ccfb239,,api.github.com,,False,[],[],[],[],2016-05-22
10568,pull_request_commit,1102.0,nilearn,nilearn,AlexandreAbraham,2016-05-22 22:29:04,Fix #1101,9a599c6182c72e73287616213f7b254bc8ef91d1,,api.github.com,,False,[],"[{u'raw': u'#1101', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1101', u'']}]",[],[],2016-05-22
10569,pull_request_commit,1102.0,nilearn,nilearn,AlexandreAbraham,2016-05-22 22:37:15,Speed up tests,95721af6605e871369ec291c8a83f03e803bfd5f,,api.github.com,,False,[],[],[],[],2016-05-22
10570,pull_request_commit,1103.0,nilearn,nilearn,KamalakerDadi,2016-05-25 11:44:20,"A canonical brain mask
- Imposed in Neurovault analysis example",6b785ed14294efe0f7384f2f05ab8e613aa8893d,,api.github.com,,False,[],[],[],[],2016-05-25
10571,pull_request_commit,1103.0,nilearn,nilearn,KamalakerDadi,2016-05-26 12:42:03,better naming comment addressed,3861a878d7a0ae10d7a3ac734d8c6695f6fd4afe,,api.github.com,,False,[],[],[],[],2016-05-26
10576,pull_request_commit,1106.0,nilearn,nilearn,bthirion,2016-05-27 12:54:10,Replace Nans by 0s when looking for edges,d95ab8fdbbd4f111bfdb9101fb79cda2ab11f576,,api.github.com,,False,[],[],[],[],2016-05-27
10577,pull_request_commit,1106.0,nilearn,nilearn,bthirion,2016-05-27 13:02:18,took this opportunity to enforce pep8 in the edge_detect module,b03a0a2642c4fabb5ef9eb2912624829b3677f9c,,api.github.com,,False,[],[],[],[],2016-05-27
10578,pull_request_commit,1106.0,nilearn,nilearn,bthirion,2016-05-27 13:46:18,Better test,474e94f509a8e630e34691db6e2e1c123a71d175,,api.github.com,,False,[],[],[],[],2016-05-27
10579,pull_request_commit,1106.0,nilearn,nilearn,bthirion,2016-05-27 13:47:04,using nan_to_num (hence  a copy of input),46994a820ec93e39e1f97ba9c0b235d799edaa03,,api.github.com,,False,[],[],[],[],2016-05-27
