,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
679,commit_messages,,nilearn,nilearn,sfvnDTU,2017-06-22 22:19:34,changed comment to reflect correct classficiation accuracy,1c1d1fc58343cddfa0928569c71d1cf6c7e6b540,,"api.github.com,git_clone","[u'[""examples/02_decoding/plot_haxby_anova_svm.py""]']",False,[],[],[],[],2017-06-22
742,commit_messages,,nilearn,nilearn,alpinho,2017-06-24 01:44:27,FIXUP: check invalid input for dim argument (issue #1226),1edca4cda46f578802a74bd5f4e6333985e9d218,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/img_plotting.py""]']",False,[],"[{u'raw': u'#1226', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1226', u'']}]",[],[],2017-06-24
829,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-06-20 09:29:19,"Merge pull request #1467 from KamalakerDadi/plot_stat_map_bg_img

FIX: Plotting issues with brain images (bg_img) containing non-finite values",228d24936826c81d991034ec930f51fa460426fe,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/img_plotting.py""]']",False,[],"[{u'raw': u'#1467', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1467', u'']}]",[],[],2017-06-20
1178,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-06-20 07:42:01,ENH: Documentation improvements. Make headlines for examples 02_decoding,3092dfed85c1a46f4e85f1e92dc418e5e8b60c5f,,"api.github.com,git_clone","[u'[""examples/02_decoding/plot_haxby_anova_svm.py"", ""examples/02_decoding/plot_oasis_vbm_space_net.py"", ""examples/02_decoding/plot_haxby_space_net.py"", ""examples/02_decoding/plot_oasis_vbm.py"", ""examples/02_decoding/plot_haxby_grid_search.py"", ""examples/02_decoding/plot_haxby_different_estimators.py"", ""examples/02_decoding/plot_haxby_searchlight.py"", ""examples/02_decoding/plot_haxby_full_analysis.py"", ""examples/02_decoding/plot_haxby_multiclass.py"", ""examples/02_decoding/plot_miyawaki_reconstruction.py"", ""examples/02_decoding/plot_mixed_gambles_space_net.py""]']",False,[],[],[],[],2017-06-20
1224,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-06-20 13:29:36,DOC: Added missing information to whats_new.rst,327de13817d32f1d2ab02cd323fe4dfb885cdb33,,"api.github.com,git_clone","[u'[""doc/whats_new.rst""]']",False,[],[],[],[],2017-06-20
1263,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-06-23 00:49:13,"Merge pull request #1473 from sfvnDTU/master

Created cv object is not used in example plot_haxby_anova_svm.py",34543ef31ec562b87585dabce95e0259f67b3eb6,,"api.github.com,git_clone","[u'[""examples/02_decoding/plot_haxby_anova_svm.py""]']",False,[],"[{u'raw': u'#1473', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1473', u'']}]",[],[],2017-06-23
1565,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-06-24 22:31:27,"Merge pull request #1476 from mslw/bf_submodule_main

BF: Move code within submodule example under __main__ conditioning and add shebang",41e3df0fad8908817472954062def83b4fd1e289,,"api.github.com,git_clone","[u'[""nilearn/plotting/glass_brain_files/plot_align_svg.py""]']",False,[],"[{u'raw': u'#1476', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1476', u'']}]",[],[],2017-06-24
1625,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-06-20 06:06:19,"Merge pull request #1468 from KamalakerDadi/make_headlines_in_examples

ENH: Making healines to the plotting examples 01_plotting",44325e466c4c6e1e8c075787903bacdc1d2676e8,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_demo_more_plotting.py"", ""examples/01_plotting/plot_demo_glass_brain.py"", ""examples/01_plotting/plot_visualization.py"", ""examples/01_plotting/plot_demo_plotting.py"", ""examples/01_plotting/plot_overlay.py"", ""examples/01_plotting/plot_multiscale_parcellations.py"", ""examples/01_plotting/plot_atlas.py"", ""examples/01_plotting/plot_dim_plotting.py"", ""examples/01_plotting/plot_visualize_megatrawls_netmats.py""]']",False,[],"[{u'raw': u'#1468', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1468', u'']}]",[],[],2017-06-20
2286,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-06-20 08:02:47,Addressed comment: Reverting back plot_simulated_connectome,5ef01885d6f82f8e3e6f9cae996faeec38513eea,,"api.github.com,git_clone","[u'[""examples/03_connectivity/plot_simulated_connectome.py""]']",False,[],[],[],[],2017-06-20
2440,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-06-20 13:03:29,Fix indentation error with plot_haxby_searchlight,655cab7ccde49a6633f293952379e1c39bdaa810,,"api.github.com,git_clone","[u'[""examples/02_decoding/plot_haxby_searchlight.py""]']",False,[],[],[],[],2017-06-20
2875,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-06-20 09:30:20,"Merge pull request #1466 from KamalakerDadi/fix_endianess_bug_connected_component

FIX: Non-native endian bug with largest_connected_component function",77495831e6d827835a653e73264f0ceb355dc13c,,"api.github.com,git_clone","[u'[""nilearn/_utils/ndimage.py"", ""nilearn/tests/test_ndimage.py"", ""nilearn/image/image.py"", ""doc/whats_new.rst"", ""nilearn/tests/test_masking.py"", ""nilearn/image/tests/test_image.py""]']",False,[],"[{u'raw': u'#1466', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1466', u'']}]",[],[],2017-06-20
2878,commit_messages,,nilearn,nilearn,alpinho,2017-06-24 18:45:03,ENH: remove redundat tests in test_img_plotting function,77845bbec824f04a7acf2fcde5e70bc34cfaeb90,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py""]']",False,[],[],[],[],2017-06-24
3185,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-06-26 16:50:02,"Merge pull request #1474 from alpinho/fix_dim_plotting_func

FIXUP: check invalid input for dim argument (issue #1226)",8506509daeb5a557c521f3992369742f206d45f1,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/img_plotting.py""]']",False,[],"[{u'raw': u'#1226', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1226', u'']}, {u'raw': u'#1474', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1474', u'']}]",[],[],2017-06-26
3305,commit_messages,,nilearn,nilearn,sfvnDTU,2017-06-22 18:12:37,fixed bug where cv object was not used,8a0ee6648d853ee83b00bd43dc463331eeeecf9e,,"api.github.com,git_clone","[u'[""examples/02_decoding/plot_haxby_anova_svm.py""]']",False,[],[],[],[],2017-06-22
