,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
3753,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-03-21 17:38:43,ENH: Update Harvard Oxford atlas from 3.3 to 5.0,9df22084c5753cd5b3480afddee054dcdd774438,,"api.github.com,git_clone","[u'[""nilearn/datasets/atlas.py"", ""nilearn/datasets/tests/test_atlas.py""]']",False,[],[],[],[],2017-03-21
4820,commit_messages,,nilearn,nilearn,JohnGriffiths,2017-03-24 19:53:21,added anterior and posterior view options,c7be76fa402efc526cbc5d1542328e76340e05d8,,"api.github.com,git_clone","[u'[""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-03-24
9559,pull_request_commit,698.0,nilearn,nilearn,ahoyosid,2017-03-21 12:57:44,minor,1547259b46a861d043a2db95870509e07b7e0d34,,api.github.com,,False,[],[],[],[],2017-03-21
9560,pull_request_commit,698.0,nilearn,nilearn,ahoyosid,2017-03-21 17:33:14,improving doc,bf6b6631daffb33ac02ded06a2aa8f3b9bcbb082,,api.github.com,,False,[],[],[],[],2017-03-21
9561,pull_request_commit,698.0,nilearn,nilearn,ahoyosid,2017-03-21 17:39:52,adding some tests,90c841f6706a296244978ea309a3f2c51b322e9e,,api.github.com,,False,[],[],[],[],2017-03-21
9562,pull_request_commit,698.0,nilearn,nilearn,ahoyosid,2017-03-21 17:56:46,using the decoder in oasis,2078795f6cb04a6be3795fae861b19ad7a06654a,,api.github.com,,False,[],[],[],[],2017-03-21
9563,pull_request_commit,698.0,nilearn,nilearn,ahoyosid,2017-03-21 20:50:06,using list of dict keys,a89d7c2bb73a26797a7e4303d6847c85b848ce1b,,api.github.com,,False,[],[],[],[],2017-03-21
9564,pull_request_commit,698.0,nilearn,nilearn,ahoyosid,2017-03-22 14:31:59,"updating plot_decoding_tutorial, now using the decoder",cbe87e944a65764f6259ed7278682ddb3746de38,,api.github.com,,False,[],[],[],[],2017-03-22
11432,pull_request_commit,1411.0,nilearn,nilearn,akshayah3,2017-03-21 21:07:59,Added utility function,2007e90d039c6505098e4f44bc4210626a524202,,api.github.com,,False,[],[],[],[],2017-03-21
11433,pull_request_commit,1411.0,nilearn,nilearn,akshayah3,2017-03-21 21:10:56,removed whitespace,97ba2859e3362e0ae0c5a6f73c58634b44c1ccd0,,api.github.com,,False,[],[],[],[],2017-03-21
11434,pull_request_commit,1411.0,nilearn,nilearn,akshayah3,2017-03-21 22:21:30,small change to Utility function,92b9064dc9355532c0a3ebdab28fd81b5fc0203c,,api.github.com,,False,[],[],[],[],2017-03-21
11435,pull_request_commit,1411.0,nilearn,nilearn,akshayah3,2017-03-22 05:49:44,small fix,e7b370e3b7966e293b1a79a1c17b528a83619830,,api.github.com,,False,[],[],[],[],2017-03-22
11436,pull_request_commit,1411.0,nilearn,nilearn,akshayah3,2017-03-22 21:44:57,Changed function name,c06aabbc64b3cf2a9807fa8f8da82e2e60620fcb,,api.github.com,,False,[],[],[],[],2017-03-22
11437,pull_request_commit,1411.0,nilearn,nilearn,akshayah3,2017-03-22 21:59:39,Revert changes,31e5c7b38f3914868bad5405ef7c6354be21553a,,api.github.com,,False,[],[],[],[],2017-03-22
11438,pull_request_commit,1418.0,nilearn,nilearn,KamalakerDadi,2017-03-21 17:38:43,ENH: Update Harvard Oxford atlas from 3.3 to 5.0,9df22084c5753cd5b3480afddee054dcdd774438,,api.github.com,,False,[],[],[],[],2017-03-21
11440,pull_request_commit,1420.0,nilearn,nilearn,JohnGriffiths,2017-03-24 19:14:33,added figsize args,12d98803a25c7b638e93084e12593807d467e556,,api.github.com,,False,[],[],[],[],2017-03-24
11441,pull_request_commit,1421.0,nilearn,nilearn,JohnGriffiths,2017-03-24 19:53:21,added anterior and posterior view options,e47b92e96ecbce40c8cdc01cae31abcf31625500,,api.github.com,,False,[],[],[],[],2017-03-24
11442,pull_request_commit,1422.0,nilearn,nilearn,JohnGriffiths,2017-03-24 21:33:08,added bihemispheric plotting function,2d2d440b6169a75a29672d3bf8b11a490c3517a6,,api.github.com,,False,[],[],[],[],2017-03-24
11786,pull_request_commit,1559.0,nilearn,nilearn,JohnGriffiths,2017-03-24 19:53:21,added anterior and posterior view options,e5d209cb300ac95abccab6fdfd7312b98297c1b5,,api.github.com,,False,[],[],[],[],2017-03-24
11790,pull_request_commit,1561.0,nilearn,nilearn,JohnGriffiths,2017-03-24 19:53:21,added anterior and posterior view options,c7be76fa402efc526cbc5d1542328e76340e05d8,,api.github.com,,False,[],[],[],[],2017-03-24
