,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
540,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-06-04 07:51:07,Better error handling,1671ea3164bbee2121971602c79d4c64251f4358,,"api.github.com,git_clone","[u'[""nilearn/input_data/nifti_spheres_masker.py""]']",False,[],[],[],[],2015-06-04
602,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-06-01 08:16:53,Return Bunch,18f939200b9b462d408d011f18045a5ccb84fc6e,,"api.github.com,git_clone","[u'[""nilearn/datasets.py""]']",False,[],[],[],[],2015-06-01
1927,commit_messages,,nilearn,nilearn,GaelVaroquaux,2015-06-04 17:37:29,DOC: update narration wrt to code,50f68e80d69671f102db044e829c5e39724d583c,,"api.github.com,git_clone","[u'[""doc/decoding/decoding_tutorial.rst""]']",False,[],[],[],[],2015-06-04
2002,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-06-04 07:31:33,"Merge branch 'nifti_spheres_masker' of https://github.com/AlexandreAbraham/nilearn into nifti_spheres_masker

Conflicts:
	nilearn/input_data/nifti_spheres_masker.py",544a2926bcc36e46aa9b0513ecc2cc501b1d1036,,"api.github.com,git_clone","[u'[""doc/decoding/index.rst"", ""nilearn/plotting/find_cuts.py"", ""examples/manipulating_visualizing/plot_probabilistic_atlas.py"", ""nilearn/plotting/img_plotting.py"", ""nilearn/decomposition/tests/test_canica.py"", ""nilearn/tests/test_niimg.py"", ""examples/connectivity/plot_rest_clustering.py"", ""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/tests/test_find_cuts.py"", ""nilearn/input_data/nifti_spheres_masker.py"", ""nilearn/_utils/ndimage.py"", ""nilearn/signal.py"", ""nilearn/_utils/testing.py"", ""nilearn/_utils/niimg.py"", ""nilearn/tests/data/test.mgz"", ""doc/introduction.rst"", ""nilearn/decomposition/canica.py"", "".mailmap"", ""nilearn/tests/test_signal.py"", ""nilearn/masking.py"", ""examples/connectivity/plot_adhd_spheres.py"", ""nilearn/plotting/displays.py""]']",False,[u'https://github.com/AlexandreAbraham/nilearn'],[],[],[],2015-06-04
2014,commit_messages,,nilearn,nilearn,lesteve,2015-06-02 14:34:49,"Reinstate comment explaining the rationale

behind the iteration over 3d images",549ee02fc9c9b170ba6b9d87e7af3453db1a1857,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py""]']",False,[],[],[],[],2015-06-02
2195,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-06-01 13:00:41,Fix examples and doc,5b7e11986fe57e2269286faefe1ea58366700308,,"api.github.com,git_clone","[u'[""doc/connectivity/functional_connectomes.rst"", ""examples/connectivity/plot_signal_extraction.py"", ""examples/manipulating_visualizing/plot_atlas.py""]']",False,[],[],[],[],2015-06-01
2263,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-06-01 13:01:11,Typo,5e1f83fa32a2e667ccf9bff8b2686c3cf88fe651,,"api.github.com,git_clone","[u'[""doc/connectivity/functional_connectomes.rst""]']",False,[],[],[],[],2015-06-01
3532,commit_messages,,nilearn,nilearn,Titan-C,2015-06-02 13:45:46,copy_sphinxgallery defaults in git adding the module folder by default,94449666965aceff55b57b3f383e293c0b34c3fb,,"api.github.com,git_clone","[u'[""doc/sphinxext/sphinxgallery/backreferences.py"", ""doc/sphinxext/copy_sphinxgallery.sh""]']",False,[],[],[],[],2015-06-02
4412,commit_messages,,nilearn,nilearn,lesteve,2015-06-02 14:38:52,TST: use assert_equal rather than assert_almost_equal,b7146c63e0fc3b406ac2a9d5f54cd58ca72aace9,,"api.github.com,git_clone","[u'[""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2015-06-02
5068,commit_messages,,nilearn,nilearn,lesteve,2015-06-04 09:27:39,"Fix threshold application during plotting for affine with rotation

* threshold application is done after image reordering/resampling
* add regression test",d23803cffd550c8570eaf729a0495f009cce1e32,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/displays.py""]']",False,[],[],[],[],2015-06-04
5231,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-06-02 21:18:20,Update docstring,d877f7d152e99445516a8691db4b05e91b0e900d,,"api.github.com,git_clone","[u'[""nilearn/datasets.py""]']",False,[],[],[],[],2015-06-02
5237,commit_messages,,nilearn,nilearn,lesteve,2015-06-02 14:07:43,"FIX: keep input data dtype during resampling

for 4d images.

* Share same code for 3d and 4d images
* add test for dtype equality before and after resampling",d8e47719679fa69aa7e24c641125eae7212a6e4a,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py"", ""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2015-06-02
5351,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-06-01 08:27:44,Fix tests,dd670fab5d585ef506d69a4c157a4080f5a6899a,,"api.github.com,git_clone","[u'[""nilearn/tests/test_datasets.py"", ""nilearn/datasets.py""]']",False,[],[],[],[],2015-06-01
5586,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-06-01 08:10:48,Fix import from FSLDIR in fetch_harvard_oxford,e7b2d85a794e141aa8c92c1fa15f6ec5a455d6dc,,"api.github.com,git_clone","[u'[""nilearn/datasets.py""]']",False,[],[],[],[],2015-06-01
6006,commit_messages,,nilearn,nilearn,lesteve,2015-06-04 12:10:07,"Merge pull request #600 from lesteve/fix-plotting-losing-threshold-for-affine-with-rotation

Fix threshold application during plotting for affine with rotation",f98a627fb957651b3515415938a721eb27888a07,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/displays.py""]']",False,[],"[{u'raw': u'#600', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'600', u'']}]",[],[],2015-06-04
8081,pull_request_commit,430.0,nilearn,nilearn,AlexandreAbraham,2015-06-04 07:31:33,"Merge branch 'nifti_spheres_masker' of https://github.com/AlexandreAbraham/nilearn into nifti_spheres_masker

Conflicts:
	nilearn/input_data/nifti_spheres_masker.py",544a2926bcc36e46aa9b0513ecc2cc501b1d1036,,api.github.com,,False,[u'https://github.com/AlexandreAbraham/nilearn'],[],[],[],2015-06-04
8082,pull_request_commit,430.0,nilearn,nilearn,AlexandreAbraham,2015-06-04 07:51:07,Better error handling,1671ea3164bbee2121971602c79d4c64251f4358,,api.github.com,,False,[],[],[],[],2015-06-04
8616,pull_request_commit,592.0,nilearn,nilearn,Titan-C,2015-06-02 13:45:46,copy_sphinxgallery defaults in git adding the module folder by default,94449666965aceff55b57b3f383e293c0b34c3fb,,api.github.com,,False,[],[],[],[],2015-06-02
8638,pull_request_commit,597.0,nilearn,nilearn,AlexandreAbraham,2015-06-01 08:10:48,Fix import from FSLDIR in fetch_harvard_oxford,e7b2d85a794e141aa8c92c1fa15f6ec5a455d6dc,,api.github.com,,False,[],[],[],[],2015-06-01
8639,pull_request_commit,597.0,nilearn,nilearn,AlexandreAbraham,2015-06-01 08:16:53,Return Bunch,18f939200b9b462d408d011f18045a5ccb84fc6e,,api.github.com,,False,[],[],[],[],2015-06-01
8640,pull_request_commit,597.0,nilearn,nilearn,AlexandreAbraham,2015-06-01 08:27:44,Fix tests,dd670fab5d585ef506d69a4c157a4080f5a6899a,,api.github.com,,False,[],[],[],[],2015-06-01
8641,pull_request_commit,597.0,nilearn,nilearn,AlexandreAbraham,2015-06-01 13:00:41,Fix examples and doc,5b7e11986fe57e2269286faefe1ea58366700308,,api.github.com,,False,[],[],[],[],2015-06-01
8642,pull_request_commit,597.0,nilearn,nilearn,AlexandreAbraham,2015-06-01 13:01:11,Typo,5e1f83fa32a2e667ccf9bff8b2686c3cf88fe651,,api.github.com,,False,[],[],[],[],2015-06-01
8643,pull_request_commit,597.0,nilearn,nilearn,AlexandreAbraham,2015-06-02 21:18:20,Update docstring,d877f7d152e99445516a8691db4b05e91b0e900d,,api.github.com,,False,[],[],[],[],2015-06-02
8651,pull_request_commit,598.0,nilearn,nilearn,lesteve,2015-06-02 14:07:43,"FIX: keep input data dtype during resampling

for 4d images.

* Share same code for 3d and 4d images
* add test for dtype equality before and after resampling",d8e47719679fa69aa7e24c641125eae7212a6e4a,,api.github.com,,False,[],[],[],[],2015-06-02
8652,pull_request_commit,598.0,nilearn,nilearn,lesteve,2015-06-02 14:34:49,"Reinstate comment explaining the rationale

behind the iteration over 3d images",549ee02fc9c9b170ba6b9d87e7af3453db1a1857,,api.github.com,,False,[],[],[],[],2015-06-02
8653,pull_request_commit,598.0,nilearn,nilearn,lesteve,2015-06-02 14:38:52,TST: use assert_equal rather than assert_almost_equal,b7146c63e0fc3b406ac2a9d5f54cd58ca72aace9,,api.github.com,,False,[],[],[],[],2015-06-02
8655,pull_request_commit,600.0,nilearn,nilearn,lesteve,2015-06-04 09:27:39,"Fix threshold application during plotting for affine with rotation

* threshold application is done after image reordering/resampling
* add regression test",d23803cffd550c8570eaf729a0495f009cce1e32,,api.github.com,,False,[],[],[],[],2015-06-04
