,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
52,commit_messages,,nilearn,nilearn,lesteve,2014-09-15 12:52:39,Add simple smoothing and use it in find_cut_slices rather than a gaussian filter,01d943a50fd13f53cd003b9488c530dc34e16409,,"api.github.com,git_clone","[u'[""nilearn/plotting/find_cuts.py""]']",False,[],[],[],[],2014-09-15
62,commit_messages,,nilearn,nilearn,AlexandreAbraham,2014-09-16 12:44:24,Replace mask parameter of masker by mask_img.,0273dc68e70649c7ffcd50aa954ff5cc293012b0,,"api.github.com,git_clone","[u'[""plot_haxby_mass_univariate.py"", ""plot_haxby_full_analysis.py"", ""plot_haxby_simple.py"", ""plot_haxby_searchlight.py"", ""nilearn/input_data/multi_nifti_masker.py"", ""plot_haxby_grid_search.py"", ""nilearn/input_data/nifti_masker.py"", ""plot_haxby_multiclass.py"", ""plot_haxby_anova_svm.py"", ""plot_miyawaki_reconstruction.py"", ""plot_haxby_different_estimators.py"", ""nilearn/input_data/tests/test_multi_nifti_masker.py"", ""doc/building_blocks/searchlight.rst"", ""nilearn/input_data/base_masker.py"", ""nilearn/input_data/tests/test_nifti_masker.py""]']",False,[],[],[],[],2014-09-16
435,commit_messages,,nilearn,nilearn,dohmatob,2014-09-10 11:05:04,broken examples,1265ca4ca4ade191aa0a36e72029a131e3797439,,"api.github.com,git_clone","[u'[""plot_oasis_smoothlasso_vbm.py"", ""plot_haxby_smoothlasso.py""]']",False,[],[],[],[],2014-09-10
452,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-09-10 15:59:22,"Merge pull request #232 from lesteve/doc-minor-fixes

Doc minor fixes",130778a2d362ab17f75cd68ac55e03fb0efdbed8,,"api.github.com,git_clone","[u'[""doc/building_blocks/manipulating_mr_images.rst"", ""doc/data_analysis/decoding.rst"", ""plot_oasis_vbm.py"", ""doc/conf.py"", ""plot_haxby_anova_svm.py"", ""doc/building_blocks/data_preparation.rst"", ""nilearn/__init__.py""]']",False,[],"[{u'raw': u'#232', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'232', u'']}]",[],[],2014-09-10
468,commit_messages,,nilearn,nilearn,dohmatob,2014-09-15 07:54:03,CLEANUP: removed irrelevant comment about mask (in fista.py),13703391b220070c146ffc84464600c375dcf33b,,"api.github.com,git_clone","[u'[""nilearn/decoding/tests/test_space_net.py"", ""nilearn/decoding/space_net.py""]']",False,[],[],[],[],2014-09-15
491,commit_messages,,nilearn,nilearn,dohmatob,2014-09-11 12:23:36,merged estimators.py into sparse_net.py,14664aafacb1d3ddcadf51e05f7876596e861afe,,"api.github.com,git_clone","[u'[""nilearn/decoding/tests/test_cv.py"", ""nilearn/decoding/tests/test_estimators.py"", ""nilearn/decoding/estimators.py""]']",False,[],[],[],[],2014-09-11
558,commit_messages,,nilearn,nilearn,dohmatob,2014-09-17 07:48:04,EHN: SpaceNet is fine,1712b1d1d5ec050b89e24c233f30fdceb26ca1b0,,"api.github.com,git_clone","[u'[""nilearn/decoding/tests/test_same_api.py"", ""nilearn/decoding/tests/test_sklearn_basic_backports.py"", ""nilearn/decoding/tests/test_smooth_lasso.py"", ""nilearn/decoding/tests/test_objective_functions.py"", ""nilearn/decoding/tests/test_sklearn_compatibility.py"", ""nilearn/decoding/tests/test_space_net.py"", ""plot_oasis_smoothlasso_vbm.py"", ""nilearn/_utils/fixes/_ravel.py"", ""nilearn/decoding/space_net.py"", ""plot_haxby_smoothlasso.py""]']",False,[],[],[],[],2014-09-17
560,commit_messages,,nilearn,nilearn,lesteve,2014-09-12 12:12:12,Missing dot,17218553ed8f0d7a4988da04b36c7cf19b681eb0,,"api.github.com,git_clone","[u'[""doc/introduction.rst""]']",False,[],[],[],[],2014-09-12
563,commit_messages,,nilearn,nilearn,dohmatob,2014-09-11 13:48:03,"- CLEANUP: removed ""bingo!"" string from error msg in test_cv.py
- CLEANUP: removed os.environ.get(""N_JOBS"") ... from demo script",174bb7253d7857ff90ce916a6216ba78a83716e9,,"api.github.com,git_clone","[u'[""plot_oasis_smoothlasso_vbm.py"", ""plot_haxby_smoothlasso.py"", ""nilearn/decoding/tests/test_tv.py""]']",False,[],[],[],[],2014-09-11
678,commit_messages,,nilearn,nilearn,dohmatob,2014-09-11 12:38:37,BF: broken refactoring,1c17e1b5bffb39fe67de6384c6024cff80cfa13d,,"api.github.com,git_clone","[u'[""nilearn/decoding/tests/test_cv.py"", ""nilearn/decoding/tests/test_space_net.py"", ""nilearn/decoding/space_net.py"", ""nilearn/decoding/tests/test_objective_functions.py""]']",False,[],[],[],[],2014-09-11
